,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
716,Direction of Country,USA Today/Suffolk,"Right Direction 25, Wrong Track 60",Wrong Track +35,2015-04-14,2015.0
717,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 58",Wrong Track +28,2015-04-15,2015.0
718,Direction of Country,Bloomberg,"Right Direction 31, Wrong Track 61",Wrong Track +30,2015-04-16,2015.0
719,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 62",Wrong Track +30,2015-04-20,2015.0
720,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 63",Wrong Track +36,2015-04-24,2015.0
721,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 57",Wrong Track +28,2015-04-24,2015.0
722,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2015-04-27,2015.0
723,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 56",Wrong Track +28,2015-04-30,2015.0
724,Direction of Country,Associated Press/GfK,"Right Direction 38, Wrong Track 62",Wrong Track +24,2015-05-02,2015.0
725,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 60",Wrong Track +32,2015-05-02,2015.0
726,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2015-05-04,2015.0
727,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 28, Wrong Track 62",Wrong Track +34,2015-05-04,2015.0
728,Direction of Country,CBS News/NY Times,"Right Direction 31, Wrong Track 63",Wrong Track +32,2015-05-06,2015.0
729,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 63",Wrong Track +37,2015-05-08,2015.0
730,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 56",Wrong Track +26,2015-05-11,2015.0
731,Direction of Country,GWU/Battleground,"Right Direction 26, Wrong Track 65",Wrong Track +39,2015-05-11,2015.0
732,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 63",Wrong Track +35,2015-05-12,2015.0
733,Direction of Country,The Economist/YouGov,"Right Direction 30, Wrong Track 58",Wrong Track +28,2015-05-19,2015.0
734,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",Wrong Track +35,2015-05-20,2015.0
735,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 63",Wrong Track +35,2015-05-22,2015.0
736,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2015-05-26,2015.0
737,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 59",Wrong Track +33,2015-05-29,2015.0
738,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 60",Wrong Track +31,2015-05-29,2015.0
739,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",Wrong Track +37,2015-06-01,2015.0
740,Direction of Country,CBS News/NY Times,"Right Direction 33, Wrong Track 63",Wrong Track +30,2015-06-02,2015.0
741,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 56",Wrong Track +29,2015-06-05,2015.0
742,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 61",Wrong Track +32,2015-06-05,2015.0
743,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",Wrong Track +33,2015-06-09,2015.0
744,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 59",Wrong Track +34,2015-06-12,2015.0
745,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 59",Wrong Track +30,2015-06-13,2015.0
746,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2015-06-16,2015.0
747,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 65",Wrong Track +38,2015-06-19,2015.0
748,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 31, Wrong Track 61",Wrong Track +30,2015-06-22,2015.0
749,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",Wrong Track +37,2015-06-23,2015.0
750,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 57",Wrong Track +29,2015-06-26,2015.0
751,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 64",Wrong Track +39,2015-06-26,2015.0
752,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2015-06-30,2015.0
753,Direction of Country,USA Today/Suffolk,"Right Direction 26, Wrong Track 58",Wrong Track +32,2015-07-01,2015.0
754,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 53",Wrong Track +22,2015-07-02,2015.0
755,Direction of Country,The Economist/YouGov,"Right Direction 32, Wrong Track 61",Wrong Track +29,2015-07-02,2015.0
756,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 61",Wrong Track +27,2015-07-07,2015.0
757,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 56",Wrong Track +25,2015-07-09,2015.0
758,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 63",Wrong Track +32,2015-07-13,2015.0
759,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 62",Wrong Track +34,2015-07-13,2015.0
760,Direction of Country,USA Today/Suffolk,"Right Direction 26, Wrong Track 58",Wrong Track +32,2015-07-15,2015.0
761,Direction of Country,Associated Press-GfK,"Right Direction 35, Wrong Track 63",Wrong Track +28,2015-07-17,2015.0
762,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 59",Wrong Track +31,2015-07-17,2015.0
763,Direction of Country,ABC News/Wash Post,"Right Direction 31, Wrong Track 65",Wrong Track +34,2015-07-20,2015.0
764,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 63",Wrong Track +31,2015-07-20,2015.0
765,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 61",Wrong Track +33,2015-07-24,2015.0
766,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 59",Wrong Track +33,2015-07-24,2015.0
767,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",Wrong Track +35,2015-07-27,2015.0
768,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 59",Wrong Track +31,2015-07-30,2015.0
769,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 28, Wrong Track 65",Wrong Track +37,2015-08-03,2015.0
770,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 66",Wrong Track +38,2015-08-03,2015.0
771,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 56",Wrong Track +27,2015-08-06,2015.0
772,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",Wrong Track +35,2015-08-10,2015.0
773,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 58",Wrong Track +31,2015-08-14,2015.0
774,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 64",Wrong Track +36,2015-08-17,2015.0
775,Direction of Country,The Economist/YouGov,"Right Direction 31, Wrong Track 61",Wrong Track +30,2015-08-21,2015.0
776,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 59",Wrong Track +33,2015-08-21,2015.0
777,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",Wrong Track +39,2015-08-24,2015.0
778,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 60",Wrong Track +37,2015-08-28,2015.0
779,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 68",Wrong Track +42,2015-08-31,2015.0
780,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 56",Wrong Track +29,2015-09-04,2015.0
781,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 64",Wrong Track +36,2015-09-04,2015.0
782,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",Wrong Track +39,2015-09-07,2015.0
783,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 59",Wrong Track +34,2015-09-11,2015.0
784,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",Wrong Track +34,2015-09-14,2015.0
785,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 57",Wrong Track +29,2015-09-17,2015.0
786,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 61",Wrong Track +32,2015-09-17,2015.0
787,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 69",Wrong Track +44,2015-09-21,2015.0
788,Direction of Country,Bloomberg,"Right Direction 24, Wrong Track 66",Wrong Track +42,2015-09-24,2015.0
789,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 59",Wrong Track +34,2015-09-25,2015.0
790,Direction of Country,National Journal,"Right Direction 23, Wrong Track 62",Wrong Track +39,2015-09-26,2015.0
791,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 30, Wrong Track 62",Wrong Track +32,2015-09-28,2015.0
792,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2015-09-28,2015.0
793,Direction of Country,USA Today/Suffolk,"Right Direction 27, Wrong Track 60",Wrong Track +33,2015-09-30,2015.0
794,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 56",Wrong Track +29,2015-10-02,2015.0
795,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 63",Wrong Track +34,2015-10-02,2015.0
796,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2015-10-05,2015.0
797,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 63",Wrong Track +41,2015-10-08,2015.0
798,Direction of Country,CBS News,"Right Direction 30, Wrong Track 63",Wrong Track +33,2015-10-11,2015.0
799,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 69",Wrong Track +45,2015-10-12,2015.0
800,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 57",Wrong Track +31,2015-10-15,2015.0
801,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 65",Wrong Track +38,2015-10-16,2015.0
802,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 69",Wrong Track +45,2015-10-19,2015.0
803,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 25, Wrong Track 64",Wrong Track +39,2015-10-20,2015.0
804,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 61",Wrong Track +38,2015-10-23,2015.0
805,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2015-10-26,2015.0
806,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 66",Wrong Track +40,2015-10-28,2015.0
807,Direction of Country,Associated Press-GfK,"Right Direction 36, Wrong Track 63",Wrong Track +27,2015-10-28,2015.0
808,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 59",Wrong Track +35,2015-10-29,2015.0
809,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",Wrong Track +38,2015-11-02,2015.0
810,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 27, Wrong Track 64",Wrong Track +37,2015-11-03,2015.0
811,Direction of Country,Monmouth,"Right Direction 21, Wrong Track 68",Wrong Track +47,2015-11-05,2015.0
812,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 58",Wrong Track +31,2015-11-05,2015.0
813,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",Wrong Track +39,2015-11-09,2015.0
814,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 65",Wrong Track +37,2015-11-11,2015.0
815,Direction of Country,CBS News/NYT,"Right Direction 33, Wrong Track 62",Wrong Track +29,2015-11-12,2015.0
816,Direction of Country,McClatchy/Marist,"Right Direction 35, Wrong Track 60",Wrong Track +25,2015-11-15,2015.0
817,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 59",Wrong Track +33,2015-11-16,2015.0
818,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 67",Wrong Track +39,2015-11-16,2015.0
819,Direction of Country,Bloomberg,"Right Direction 23, Wrong Track 69",Wrong Track +46,2015-11-18,2015.0
820,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 61",Wrong Track +37,2015-11-19,2015.0
821,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 67",Wrong Track +42,2015-11-23,2015.0
822,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 65",Wrong Track +39,2015-11-24,2015.0
823,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 64",Wrong Track +40,2015-11-25,2015.0
824,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 63",Wrong Track +35,2015-11-30,2015.0
825,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 58",Wrong Track +31,2015-12-03,2015.0
826,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 68",Wrong Track +43,2015-12-07,2015.0
827,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 67",Wrong Track +42,2015-12-09,2015.0
828,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 66",Wrong Track +42,2015-12-10,2015.0
829,Direction of Country,CBS/NY Times,"Right Direction 24, Wrong Track 68",Wrong Track +44,2015-12-10,2015.0
830,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 68",Wrong Track +44,2015-12-14,2015.0
831,Direction of Country,NBC/WSJ,"Right Direction 20, Wrong Track 70",Wrong Track +50,2015-12-14,2015.0
832,Direction of Country,USA Today/Suffolk,"Right Direction 22, Wrong Track 64",Wrong Track +42,2015-12-14,2015.0
833,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 62",Wrong Track +39,2015-12-17,2015.0
834,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 66",Wrong Track +40,2015-12-21,2015.0
835,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 60",Wrong Track +37,2015-12-23,2015.0
836,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 66",Wrong Track +40,2015-12-28,2015.0
837,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 66",Wrong Track +40,2015-12-28,2015.0
838,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 60",Wrong Track +34,2015-12-30,2015.0
839,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2016-01-04,2016.0
840,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 59",Wrong Track +32,2016-01-07,2016.0
841,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 65",Wrong Track +38,2016-01-08,2016.0
842,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 67",Wrong Track +39,2016-01-11,2016.0
843,Direction of Country,CBS/NY Times,"Right Direction 27, Wrong Track 65",Wrong Track +38,2016-01-12,2016.0
844,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 59",Wrong Track +30,2016-01-14,2016.0
845,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 29, Wrong Track 63",Wrong Track +34,2016-01-18,2016.0
846,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",Wrong Track +33,2016-01-18,2016.0
847,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 62",Wrong Track +36,2016-01-21,2016.0
848,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 65",Wrong Track +37,2016-01-21,2016.0
849,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 63",Wrong Track +31,2016-01-25,2016.0
850,Direction of Country,ABC News/Wash Post,"Right Direction 36, Wrong Track 60",Wrong Track +24,2016-01-26,2016.0
851,Direction of Country,National Journal,"Right Direction 25, Wrong Track 62",Wrong Track +37,2016-01-27,2016.0
852,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 62",Wrong Track +31,2016-02-01,2016.0
853,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 66",Wrong Track +39,2016-02-02,2016.0
854,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 60",Wrong Track +31,2016-02-04,2016.0
855,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",Wrong Track +37,2016-02-08,2016.0
856,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 63",Wrong Track +40,2016-02-11,2016.0
857,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 64",Wrong Track +34,2016-02-15,2016.0
858,Direction of Country,USA Today/Suffolk,"Right Direction 27, Wrong Track 63",Wrong Track +36,2016-02-17,2016.0
859,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 63",Wrong Track +38,2016-02-18,2016.0
860,Direction of Country,CBS News,"Right Direction 31, Wrong Track 62",Wrong Track +31,2016-02-18,2016.0
861,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 66",Wrong Track +38,2016-02-18,2016.0
862,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",Wrong Track +33,2016-02-22,2016.0
863,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 61",Wrong Track +36,2016-02-25,2016.0
864,Direction of Country,Associated Press-GfK,"Right Direction 32, Wrong Track 68",Wrong Track +36,2016-02-26,2016.0
865,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 68",Wrong Track +42,2016-03-01,2016.0
866,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 62",Wrong Track +36,2016-03-03,2016.0
867,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",Wrong Track +37,2016-03-07,2016.0
868,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 63",Wrong Track +38,2016-03-10,2016.0
869,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 67",Wrong Track +40,2016-03-14,2016.0
870,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 65",Wrong Track +40,2016-03-15,2016.0
871,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 65",Wrong Track +44,2016-03-17,2016.0
872,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2016-03-21,2016.0
873,Direction of Country,CBS News/NY Times,"Right Direction 32, Wrong Track 61",Wrong Track +29,2016-03-21,2016.0
874,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 64",Wrong Track +41,2016-03-24,2016.0
875,Direction of Country,Bloomberg,"Right Direction 27, Wrong Track 65",Wrong Track +38,2016-03-24,2016.0
876,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 67",Wrong Track +40,2016-04-11,2016.0
877,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 65",Wrong Track +39,2016-04-12,2016.0
878,Direction of Country,CBS News,"Right Direction 30, Wrong Track 66",Wrong Track +36,2016-04-14,2016.0
879,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 63",Wrong Track +38,2016-04-14,2016.0
880,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 24, Wrong Track 70",Wrong Track +46,2016-04-18,2016.0
881,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 69",Wrong Track +45,2016-04-18,2016.0
882,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 61",Wrong Track +36,2016-04-21,2016.0
883,Direction of Country,USA Today/Suffolk,"Right Direction 28, Wrong Track 61",Wrong Track +33,2016-04-25,2016.0
884,Direction of Country,GWU/Battleground,"Right Direction 26, Wrong Track 66",Wrong Track +40,2016-04-25,2016.0
885,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2016-04-25,2016.0
886,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 66",Wrong Track +41,2016-04-27,2016.0
887,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 65",Wrong Track +42,2016-04-29,2016.0
888,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 65",Wrong Track +36,2016-05-02,2016.0
889,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 60",Wrong Track +34,2016-05-06,2016.0
890,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 67",Wrong Track +40,2016-05-09,2016.0
891,Direction of Country,The Economist/YouGov,"Right Direction 23, Wrong Track 68",Wrong Track +45,2016-05-11,2016.0
892,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 68",Wrong Track +47,2016-05-13,2016.0
893,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 68",Wrong Track +41,2016-05-16,2016.0
894,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 62",Wrong Track +38,2016-05-19,2016.0
895,Direction of Country,CBS News/NY Times,"Right Direction 30, Wrong Track 63",Wrong Track +33,2016-05-19,2016.0
896,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",Wrong Track +39,2016-05-23,2016.0
897,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 67",Wrong Track +41,2016-05-25,2016.0
898,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 60",Wrong Track +34,2016-05-26,2016.0
899,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 66",Wrong Track +38,2016-05-31,2016.0
900,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 64",Wrong Track +40,2016-06-03,2016.0
901,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",Wrong Track +39,2016-06-06,2016.0
902,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 63",Wrong Track +38,2016-06-09,2016.0
903,Direction of Country,Economist/YouGov,"Right Direction 25, Wrong Track 67",Wrong Track +42,2016-06-10,2016.0
904,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 67",Wrong Track +40,2016-06-13,2016.0
905,Direction of Country,Bloomberg,"Right Direction 23, Wrong Track 68",Wrong Track +45,2016-06-14,2016.0
906,Direction of Country,CBS News,"Right Direction 33, Wrong Track 63",Wrong Track +30,2016-06-15,2016.0
907,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 65",Wrong Track +44,2016-06-16,2016.0
908,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",Wrong Track +41,2016-06-20,2016.0
909,Direction of Country,Economist/YouGov,"Right Direction 28, Wrong Track 63",Wrong Track +35,2016-06-22,2016.0
910,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 64",Wrong Track +40,2016-06-23,2016.0
911,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 21, Wrong Track 71",Wrong Track +50,2016-06-27,2016.0
912,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 66",Wrong Track +37,2016-06-27,2016.0
913,Direction of Country,Economist/YouGov,"Right Direction 23, Wrong Track 69",Wrong Track +46,2016-06-30,2016.0
914,Direction of Country,Reuters/Ipsos,"Right Direction 20, Wrong Track 65",Wrong Track +45,2016-06-30,2016.0
915,Direction of Country,USA Today/Suffolk,"Right Direction 27, Wrong Track 60",Wrong Track +33,2016-07-04,2016.0
916,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 65",Wrong Track +36,2016-07-05,2016.0
917,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 65",Wrong Track +38,2016-07-06,2016.0
918,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 64",Wrong Track +40,2016-07-07,2016.0
919,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 68",Wrong Track +42,2016-07-11,2016.0
920,Direction of Country,Economist/YouGov,"Right Direction 24, Wrong Track 70",Wrong Track +46,2016-07-13,2016.0
921,Direction of Country,CBS News/NY Times,"Right Direction 26, Wrong Track 69",Wrong Track +43,2016-07-14,2016.0
922,Direction of Country,Associated Press-GfK,"Right Direction 19, Wrong Track 79",Wrong Track +60,2016-07-15,2016.0
923,Direction of Country,ABC News/Wash Post,"Right Direction 26, Wrong Track 71",Wrong Track +45,2016-07-17,2016.0
924,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 18, Wrong Track 73",Wrong Track +55,2016-07-17,2016.0
925,Direction of Country,Economist/YouGov,"Right Direction 22, Wrong Track 69",Wrong Track +47,2016-07-18,2016.0
926,Direction of Country,Rasmussen Reports,"Right Direction 21, Wrong Track 72",Wrong Track +51,2016-07-18,2016.0
927,Direction of Country,McClatchy/Marist,"Right Direction 25, Wrong Track 68",Wrong Track +43,2016-07-19,2016.0
928,Direction of Country,Reuters/Ipsos,"Right Direction 19, Wrong Track 67",Wrong Track +48,2016-07-21,2016.0
929,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 70",Wrong Track +46,2016-07-25,2016.0
930,Direction of Country,Economist/YouGov,"Right Direction 25, Wrong Track 67",Wrong Track +42,2016-07-25,2016.0
931,Direction of Country,Reuters/Ipsos,"Right Direction 18, Wrong Track 68",Wrong Track +50,2016-07-29,2016.0
932,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 66",Wrong Track +37,2016-08-01,2016.0
933,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 64",Wrong Track +37,2016-08-02,2016.0
934,Direction of Country,McClatchy/Marist,"Right Direction 34, Wrong Track 59",Wrong Track +25,2016-08-04,2016.0
935,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 64",Wrong Track +41,2016-08-04,2016.0
936,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 32, Wrong Track 62",Wrong Track +30,2016-08-05,2016.0
937,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 63",Wrong Track +32,2016-08-08,2016.0
938,Direction of Country,Economist/YouGov,"Right Direction 28, Wrong Track 66",Wrong Track +38,2016-08-09,2016.0
939,Direction of Country,Monmouth,"Right Direction 32, Wrong Track 64",Wrong Track +32,2016-08-10,2016.0
940,Direction of Country,Bloomberg,"Right Direction 25, Wrong Track 68",Wrong Track +43,2016-08-10,2016.0
941,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 62",Wrong Track +38,2016-08-11,2016.0
942,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 62",Wrong Track +29,2016-08-15,2016.0
943,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 64",Wrong Track +37,2016-08-17,2016.0
944,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 67",Wrong Track +46,2016-08-18,2016.0
945,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",Wrong Track +35,2016-08-22,2016.0
946,Direction of Country,Economist/YouGov,"Right Direction 28, Wrong Track 65",Wrong Track +37,2016-08-24,2016.0
947,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 66",Wrong Track +45,2016-08-25,2016.0
948,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 62",Wrong Track +31,2016-08-29,2016.0
949,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 63",Wrong Track +39,2016-08-31,2016.0
950,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 65",Wrong Track +38,2016-08-31,2016.0
951,Direction of Country,USA Today/Suffolk,"Right Direction 28, Wrong Track 59",Wrong Track +31,2016-09-01,2016.0
952,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",Wrong Track +37,2016-09-05,2016.0
953,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 64",Wrong Track +42,2016-09-07,2016.0
954,Direction of Country,GWU/Battleground,"Right Direction 27, Wrong Track 66",Wrong Track +39,2016-09-07,2016.0
