"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"1407",1407,1406,"President Trump Job Approval","Gallup","Approve 35, Disapprove 59",-24,"2017-03-29",2017,"B"
"1408",1408,1407,"President Trump Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2017-03-29",2017,"B+"
"1409",1409,1408,"President Trump Job Approval","CBS News","Approve 40, Disapprove 52",-12,"2017-03-29",2017,"A-"
"1410",1410,1409,"President Trump Job Approval","McClatchy/Marist","Approve 38, Disapprove 51",-13,"2017-03-30",2017,"A"
"1411",1411,1410,"President Trump Job Approval","PPP (D)","Approve 40, Disapprove 53",-13,"2017-03-30",2017,"B"
"1412",1412,1411,"President Trump Job Approval","IBD/TIPP","Approve 34, Disapprove 56",-22,"2017-04-03",2017,"A-"
"1413",1413,1412,"President Trump Job Approval","Quinnipiac","Approve 35, Disapprove 57",-22,"2017-04-04",2017,"A-"
"1414",1414,1413,"President Trump Job Approval","Reuters/Ipsos","Approve 46, Disapprove 50",-4,"2017-04-05",2017,"B+"
"1415",1415,1414,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 50",-7,"2017-04-05",2017,"B"
"1416",1416,1415,"President Trump Job Approval","Rasmussen Reports","Approve 46, Disapprove 54",-8,"2017-04-05",2017,"C+"
"1417",1417,1416,"President Trump Job Approval","Gallup","Approve 42, Disapprove 52",-10,"2017-04-05",2017,"B"
"1418",1418,1417,"President Trump Job Approval","Rasmussen Reports","Approve 46, Disapprove 54",-8,"2017-04-06",2017,"C+"
"1419",1419,1418,"President Trump Job Approval","Gallup","Approve 41, Disapprove 53",-12,"2017-04-06",2017,"B"
"1420",1420,1419,"President Trump Job Approval","CBS News","Approve 43, Disapprove 49",-6,"2017-04-10",2017,"A-"
"1421",1421,1420,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 52",-9,"2017-04-12",2017,"B"
"1422",1422,1421,"President Trump Job Approval","Rasmussen Reports","Approve 47, Disapprove 53",-6,"2017-04-12",2017,"C+"
"1423",1423,1422,"President Trump Job Approval","Gallup","Approve 41, Disapprove 52",-11,"2017-04-12",2017,"B"
"1424",1424,1423,"President Trump Job Approval","CNBC","Approve 39, Disapprove 48",-9,"2017-04-13",2017,"unknown"
"1425",1425,1424,"President Trump Job Approval","Marist","Approve 39, Disapprove 49",-10,"2017-04-14",2017,"A"
"1426",1426,1425,"President Trump Job Approval","Pew Research","Approve 42, Disapprove 52",-10,"2017-04-17",2017,"B-"
"1427",1427,1426,"President Trump Job Approval","Reuters/Ipsos","Approve 43, Disapprove 52",-9,"2017-04-18",2017,"B+"
"1428",1428,1427,"President Trump Job Approval","Quinnipiac","Approve 40, Disapprove 56",-16,"2017-04-19",2017,"A-"
"1429",1429,1428,"President Trump Job Approval","Rasmussen Reports","Approve 48, Disapprove 52",-4,"2017-04-19",2017,"C+"
"1430",1430,1429,"President Trump Job Approval","Gallup","Approve 42, Disapprove 52",-10,"2017-04-19",2017,"B"
"1431",1431,1430,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 50",-6,"2017-04-19",2017,"B"
"1432",1432,1431,"President Trump Job Approval","PPP (D)","Approve 43, Disapprove 50",-7,"2017-04-20",2017,"B"
"1433",1433,1432,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 40, Disapprove 54",-14,"2017-04-23",2017,"A-"
"1434",1434,1433,"President Trump Job Approval","ABC News/Wash Post","Approve 42, Disapprove 53",-11,"2017-04-23",2017,"A+"
"1435",1435,1434,"President Trump Job Approval","FOX News","Approve 45, Disapprove 48",-3,"2017-04-26",2017,"A"
"1436",1436,1435,"President Trump Job Approval","CNN/ORC","Approve 44, Disapprove 54",-10,"2017-04-26",2017,"B+"
"1437",1437,1436,"President Trump Job Approval","CBS News","Approve 41, Disapprove 53",-12,"2017-04-26",2017,"A-"
"1438",1438,1437,"President Trump Job Approval","Gallup","Approve 39, Disapprove 56",-17,"2017-04-26",2017,"B"
"1439",1439,1438,"President Trump Job Approval","Rasmussen Reports","Approve 46, Disapprove 54",-8,"2017-04-26",2017,"C+"
"1440",1440,1439,"President Trump Job Approval","Economist/YouGov","Approve 45, Disapprove 49",-4,"2017-04-26",2017,"B"
"1441",1441,1440,"President Trump Job Approval","Reuters/Ipsos","Approve 41, Disapprove 53",-12,"2017-04-26",2017,"B+"
"1442",1442,1441,"President Trump Job Approval","Gallup","Approve 42, Disapprove 52",-10,"2017-05-03",2017,"B"
"1443",1443,1442,"President Trump Job Approval","Rasmussen Reports","Approve 49, Disapprove 51",-2,"2017-05-03",2017,"C+"
"1444",1444,1443,"President Trump Job Approval","Reuters/Ipsos","Approve 44, Disapprove 51",-7,"2017-05-03",2017,"B+"
"1445",1445,1444,"President Trump Job Approval","Economist/YouGov","Approve 46, Disapprove 47",-1,"2017-05-03",2017,"B"
"1446",1446,1445,"President Trump Job Approval","IBD/TIPP","Approve 39, Disapprove 54",-15,"2017-05-08",2017,"A-"
"1447",1447,1446,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 52",-9,"2017-05-10",2017,"B"
"1448",1448,1447,"President Trump Job Approval","Quinnipiac","Approve 36, Disapprove 58",-22,"2017-05-10",2017,"A-"
"1449",1449,1448,"President Trump Job Approval","Rasmussen Reports","Approve 47, Disapprove 53",-6,"2017-05-10",2017,"C+"
"1450",1450,1449,"President Trump Job Approval","Gallup","Approve 40, Disapprove 53",-13,"2017-05-10",2017,"B"
"1451",1451,1450,"President Trump Job Approval","Reuters/Ipsos","Approve 43, Disapprove 52",-9,"2017-05-10",2017,"B+"
"1452",1452,1451,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 39, Disapprove 54",-15,"2017-05-14",2017,"A-"
"1453",1453,1452,"President Trump Job Approval","PPP (D)","Approve 40, Disapprove 54",-14,"2017-05-16",2017,"B"
"1454",1454,1453,"President Trump Job Approval","Gallup","Approve 38, Disapprove 57",-19,"2017-05-17",2017,"B"
"1455",1455,1454,"President Trump Job Approval","Reuters/Ipsos","Approve 39, Disapprove 55",-16,"2017-05-17",2017,"B+"
"1456",1456,1455,"President Trump Job Approval","Rasmussen Reports","Approve 44, Disapprove 56",-12,"2017-05-17",2017,"C+"
"1457",1457,1456,"President Trump Job Approval","Economist/YouGov","Approve 39, Disapprove 54",-15,"2017-05-17",2017,"B"
"1458",1458,1457,"President Trump Job Approval","Monmouth","Approve 39, Disapprove 54",-15,"2017-05-18",2017,"A+"
"1459",1459,1458,"President Trump Job Approval","FOX News","Approve 40, Disapprove 53",-13,"2017-05-24",2017,"A"
"1460",1460,1459,"President Trump Job Approval","Quinnipiac","Approve 37, Disapprove 55",-18,"2017-05-24",2017,"A-"
"1461",1461,1460,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 53",-13,"2017-05-24",2017,"B"
"1462",1462,1461,"President Trump Job Approval","Rasmussen Reports","Approve 48, Disapprove 52",-4,"2017-05-24",2017,"C+"
"1463",1463,1462,"President Trump Job Approval","Reuters/Ipsos","Approve 37, Disapprove 57",-20,"2017-05-24",2017,"B+"
"1464",1464,1463,"President Trump Job Approval","Gallup","Approve 39, Disapprove 55",-16,"2017-05-24",2017,"B"
"1465",1465,1464,"President Trump Job Approval","Rasmussen Reports","Approve 46, Disapprove 54",-8,"2017-05-26",2017,"C+"
"1466",1466,1465,"President Trump Job Approval","Gallup","Approve 41, Disapprove 54",-13,"2017-05-26",2017,"B"
"1467",1467,1466,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 55",-15,"2017-05-31",2017,"B+"
"1468",1468,1467,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 53",-13,"2017-05-31",2017,"B"
"1469",1469,1468,"President Trump Job Approval","Rasmussen Reports","Approve 43, Disapprove 57",-14,"2017-05-31",2017,"C+"
"1470",1470,1469,"President Trump Job Approval","Rasmussen Reports","Approve 45, Disapprove 55",-10,"2017-06-07",2017,"C+"
"1471",1471,1470,"President Trump Job Approval","Quinnipiac","Approve 34, Disapprove 57",-23,"2017-06-07",2017,"A-"
"1472",1472,1471,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 56",-16,"2017-06-07",2017,"B"
"1473",1473,1472,"President Trump Job Approval","Reuters/Ipsos","Approve 38, Disapprove 58",-20,"2017-06-08",2017,"B+"
"1474",1474,1473,"President Trump Job Approval","IBD/TIPP","Approve 37, Disapprove 55",-18,"2017-06-08",2017,"A-"
"1475",1475,1474,"President Trump Job Approval","PPP (D)","Approve 41, Disapprove 52",-11,"2017-06-12",2017,"B"
"1476",1476,1475,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 56",-16,"2017-06-14",2017,"B+"
"1477",1477,1476,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 51",-9,"2017-06-14",2017,"B"
"1478",1478,1477,"President Trump Job Approval","Rasmussen Reports","Approve 45, Disapprove 55",-10,"2017-06-14",2017,"C+"
"1479",1479,1478,"President Trump Job Approval","Gallup","Approve 36, Disapprove 59",-23,"2017-06-14",2017,"B"
"1480",1480,1479,"President Trump Job Approval","CNBC","Approve 37, Disapprove 51",-14,"2017-06-16",2017,"unknown"
"1481",1481,1480,"President Trump Job Approval","Pew Research","Approve 42, Disapprove 54",-12,"2017-06-20",2017,"B-"
"1482",1482,1481,"President Trump Job Approval","CBS News","Approve 36, Disapprove 57",-21,"2017-06-20",2017,"A-"
"1483",1483,1482,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 51",-8,"2017-06-21",2017,"B"
"1484",1484,1483,"President Trump Job Approval","Reuters/Ipsos","Approve 38, Disapprove 59",-21,"2017-06-21",2017,"B+"
"1485",1485,1484,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 40, Disapprove 55",-15,"2017-06-22",2017,"A-"
"1486",1486,1485,"President Trump Job Approval","FOX News","Approve 44, Disapprove 50",-6,"2017-06-28",2017,"A"
"1487",1487,1486,"President Trump Job Approval","NPR/PBS/Marist","Approve 38, Disapprove 53",-15,"2017-06-28",2017,"A"
"1488",1488,1487,"President Trump Job Approval","Reuters/Ipsos","Approve 35, Disapprove 58",-23,"2017-06-28",2017,"B+"
"1489",1489,1488,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 53",-11,"2017-06-28",2017,"B"
"1490",1490,1489,"President Trump Job Approval","USA Today/Suffolk","Approve 42, Disapprove 53",-11,"2017-06-29",2017,"B+"
"1491",1491,1490,"President Trump Job Approval","Quinnipiac","Approve 40, Disapprove 55",-15,"2017-06-29",2017,"A-"
"1492",1492,1491,"President Trump Job Approval","IBD/TIPP","Approve 37, Disapprove 58",-21,"2017-07-05",2017,"A-"
"1493",1493,1492,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 53",-12,"2017-07-05",2017,"B"
"1494",1494,1493,"President Trump Job Approval","Reuters/Ipsos","Approve 38, Disapprove 57",-19,"2017-07-05",2017,"B+"
"1495",1495,1494,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 56",-16,"2017-07-12",2017,"B+"
"1496",1496,1495,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 52",-11,"2017-07-12",2017,"B"
"1497",1497,1496,"President Trump Job Approval","ABC News/Wash Post","Approve 39, Disapprove 56",-17,"2017-07-16",2017,"A+"
"1498",1498,1497,"President Trump Job Approval","Bloomberg","Approve 40, Disapprove 56",-16,"2017-07-17",2017,"unknown"
"1499",1499,1498,"President Trump Job Approval","Monmouth","Approve 40, Disapprove 52",-12,"2017-07-17",2017,"A+"
"1500",1500,1499,"President Trump Job Approval","PPP (D)","Approve 41, Disapprove 55",-14,"2017-07-18",2017,"B"
"1501",1501,1500,"President Trump Job Approval","Economist/YouGov","Approve 39, Disapprove 56",-17,"2017-07-19",2017,"B"
"1502",1502,1501,"President Trump Job Approval","Reuters/Ipsos","Approve 38, Disapprove 58",-20,"2017-07-19",2017,"B+"
"1503",1503,1502,"President Trump Job Approval","FOX News","Approve 41, Disapprove 53",-12,"2017-07-19",2017,"A"
"1504",1504,1503,"President Trump Job Approval","Gallup","Approve 36, Disapprove 59",-23,"2017-07-20",2017,"B"
"1505",1505,1504,"President Trump Job Approval","Rasmussen Reports","Approve 43, Disapprove 57",-14,"2017-07-20",2017,"C+"
"1506",1506,1505,"President Trump Job Approval","Reuters/Ipsos","Approve 35, Disapprove 59",-24,"2017-07-26",2017,"B+"
"1507",1507,1506,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 54",-13,"2017-07-26",2017,"B"
"1508",1508,1507,"President Trump Job Approval","Quinnipiac","Approve 33, Disapprove 61",-28,"2017-08-02",2017,"A-"
"1509",1509,1508,"President Trump Job Approval","Economist/YouGov","Approve 39, Disapprove 55",-16,"2017-08-02",2017,"B"
"1510",1510,1509,"President Trump Job Approval","Reuters/Ipsos","Approve 37, Disapprove 59",-22,"2017-08-02",2017,"B+"
"1511",1511,1510,"President Trump Job Approval","CNN","Approve 40, Disapprove 56",-16,"2017-08-07",2017,"B+"
"1512",1512,1511,"President Trump Job Approval","IBD/TIPP","Approve 32, Disapprove 59",-27,"2017-08-07",2017,"A-"
"1513",1513,1512,"President Trump Job Approval","CBS News","Approve 36, Disapprove 58",-22,"2017-08-08",2017,"A-"
"1514",1514,1513,"President Trump Job Approval","Reuters/Ipsos","Approve 37, Disapprove 59",-22,"2017-08-09",2017,"B+"
"1515",1515,1514,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 54",-14,"2017-08-09",2017,"B"
"1516",1516,1515,"President Trump Job Approval","Monmouth","Approve 42, Disapprove 49",-7,"2017-08-15",2017,"A+"
"1517",1517,1516,"President Trump Job Approval","Marist","Approve 37, Disapprove 55",-18,"2017-08-15",2017,"A"
"1518",1518,1517,"President Trump Job Approval","Reuters/Ipsos","Approve 35, Disapprove 58",-23,"2017-08-16",2017,"B+"
"1519",1519,1518,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 54",-12,"2017-08-16",2017,"B"
"1520",1520,1519,"President Trump Job Approval","Quinnipiac","Approve 39, Disapprove 57",-18,"2017-08-17",2017,"A-"
"1521",1521,1520,"President Trump Job Approval","NPR/PBS/Marist","Approve 38, Disapprove 51",-13,"2017-08-17",2017,"A"
"1522",1522,1521,"President Trump Job Approval","ABC News/Wash Post","Approve 39, Disapprove 58",-19,"2017-08-21",2017,"A+"
"1523",1523,1522,"President Trump Job Approval","Quinnipiac","Approve 35, Disapprove 59",-24,"2017-08-23",2017,"A-"
"1524",1524,1523,"President Trump Job Approval","Reuters/Ipsos","Approve 36, Disapprove 59",-23,"2017-08-23",2017,"B+"
"1525",1525,1524,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 54",-14,"2017-08-23",2017,"B"
"1526",1526,1525,"President Trump Job Approval","PPP (D)","Approve 40, Disapprove 53",-13,"2017-08-23",2017,"B"
"1527",1527,1526,"President Trump Job Approval","GWU/Battleground","Approve 42, Disapprove 53",-11,"2017-08-24",2017,"B"
"1528",1528,1527,"President Trump Job Approval","Pew Research","Approve 36, Disapprove 63",-27,"2017-08-29",2017,"B-"
"1529",1529,1528,"President Trump Job Approval","FOX News","Approve 41, Disapprove 55",-14,"2017-08-30",2017,"A"
"1530",1530,1529,"President Trump Job Approval","Reuters/Ipsos","Approve 37, Disapprove 58",-21,"2017-08-30",2017,"B+"
"1531",1531,1530,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 55",-15,"2017-08-30",2017,"B"
"1532",1532,1531,"President Trump Job Approval","IBD/TIPP","Approve 38, Disapprove 57",-19,"2017-09-05",2017,"A-"
"1533",1533,1532,"President Trump Job Approval","Gallup","Approve 37, Disapprove 56",-19,"2017-09-05",2017,"B"
"1534",1534,1533,"President Trump Job Approval","Rasmussen Reports","Approve 44, Disapprove 54",-10,"2017-09-05",2017,"C+"
"1535",1535,1534,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 57",-17,"2017-09-06",2017,"B+"
"1536",1536,1535,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 54",-12,"2017-09-06",2017,"B"
"1537",1537,1536,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 54",-12,"2017-09-13",2017,"B"
"1538",1538,1537,"President Trump Job Approval","Reuters/Ipsos","Approve 35, Disapprove 59",-24,"2017-09-13",2017,"B+"
"1539",1539,1538,"President Trump Job Approval","Marist","Approve 41, Disapprove 50",-9,"2017-09-15",2017,"A"
"1540",1540,1539,"President Trump Job Approval","Reuters/Ipsos","Approve 39, Disapprove 55",-16,"2017-09-20",2017,"B+"
"1541",1541,1540,"President Trump Job Approval","Monmouth","Approve 42, Disapprove 48",-6,"2017-09-20",2017,"A+"
"1542",1542,1541,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 51",-8,"2017-09-20",2017,"B"
"1543",1543,1542,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 43, Disapprove 52",-9,"2017-09-21",2017,"A-"
"1544",1544,1543,"President Trump Job Approval","CNN","Approve 42, Disapprove 53",-11,"2017-09-21",2017,"B+"
"1545",1545,1544,"President Trump Job Approval","ABC News/Wash Post","Approve 42, Disapprove 54",-12,"2017-09-24",2017,"A+"
"1546",1546,1545,"President Trump Job Approval","CBS News","Approve 35, Disapprove 55",-20,"2017-09-25",2017,"A-"
"1547",1547,1546,"President Trump Job Approval","FOX News","Approve 42, Disapprove 53",-11,"2017-09-27",2017,"A"
"1548",1548,1547,"President Trump Job Approval","Quinnipiac","Approve 36, Disapprove 57",-21,"2017-09-27",2017,"A-"
"1549",1549,1548,"President Trump Job Approval","Reuters/Ipsos","Approve 38, Disapprove 57",-19,"2017-09-27",2017,"B+"
"1550",1550,1549,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 55",-15,"2017-09-27",2017,"B"
"1551",1551,1550,"President Trump Job Approval","PPP (D)","Approve 42, Disapprove 53",-11,"2017-09-28",2017,"B"
"1552",1552,1551,"President Trump Job Approval","CNN","Approve 37, Disapprove 56",-19,"2017-09-29",2017,"B+"
"1553",1553,1552,"President Trump Job Approval","PBS/Marist","Approve 39, Disapprove 54",-15,"2017-10-03",2017,"A"
"1554",1554,1553,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 55",-13,"2017-10-04",2017,"B"
"1555",1555,1554,"President Trump Job Approval","Reuters/Ipsos","Approve 37, Disapprove 58",-21,"2017-10-04",2017,"B+"
"1556",1556,1555,"President Trump Job Approval","CNBC","Approve 38, Disapprove 52",-14,"2017-10-04",2017,"unknown"
"1557",1557,1556,"President Trump Job Approval","USA Today/Suffolk","Approve 38, Disapprove 56",-18,"2017-10-05",2017,"B+"
"1558",1558,1557,"President Trump Job Approval","IBD/TIPP","Approve 33, Disapprove 61",-28,"2017-10-10",2017,"A-"
"1559",1559,1558,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 53",-12,"2017-10-11",2017,"B"
"1560",1560,1559,"President Trump Job Approval","Reuters/Ipsos","Approve 36, Disapprove 59",-23,"2017-10-11",2017,"B+"
"1561",1561,1560,"President Trump Job Approval","Quinnipiac","Approve 38, Disapprove 56",-18,"2017-10-11",2017,"A-"
"1562",1562,1561,"President Trump Job Approval","Emerson","Approve 44, Disapprove 50",-6,"2017-10-16",2017,"B+"
"1563",1563,1562,"President Trump Job Approval","CNN","Approve 38, Disapprove 57",-19,"2017-10-17",2017,"B+"
"1564",1564,1563,"President Trump Job Approval","Reuters/Ipsos","Approve 38, Disapprove 58",-20,"2017-10-18",2017,"B+"
"1565",1565,1564,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 54",-13,"2017-10-18",2017,"B"
"1566",1566,1565,"President Trump Job Approval","Marist","Approve 38, Disapprove 54",-16,"2017-10-19",2017,"A"
"1567",1567,1566,"President Trump Job Approval","Rasmussen Reports","Approve 43, Disapprove 55",-12,"2017-10-20",2017,"C+"
"1568",1568,1567,"President Trump Job Approval","Gallup","Approve 36, Disapprove 59",-23,"2017-10-21",2017,"B"
"1569",1569,1568,"President Trump Job Approval","FOX News","Approve 38, Disapprove 57",-19,"2017-10-25",2017,"A"
"1570",1570,1569,"President Trump Job Approval","Reuters/Ipsos","Approve 35, Disapprove 60",-25,"2017-10-25",2017,"B+"
"1571",1571,1570,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 56",-15,"2017-10-25",2017,"B"
"1572",1572,1571,"President Trump Job Approval","Harvard-Harris","Approve 42, Disapprove 58",-16,"2017-10-27",2017,"unknown"
"1573",1573,1572,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 38, Disapprove 58",-20,"2017-10-29",2017,"A-"
"1574",1574,1573,"President Trump Job Approval","PPP (D)","Approve 38, Disapprove 56",-18,"2017-10-31",2017,"B"
"1575",1575,1574,"President Trump Job Approval","CBS News","Approve 39, Disapprove 55",-16,"2017-11-01",2017,"A-"
"1576",1576,1575,"President Trump Job Approval","Reuters/Ipsos","Approve 36, Disapprove 60",-24,"2017-11-01",2017,"B+"
"1577",1577,1576,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 52",-9,"2017-11-01",2017,"B"
"1578",1578,1577,"President Trump Job Approval","Pew Research","Approve 34, Disapprove 59",-25,"2017-11-02",2017,"B-"
"1579",1579,1578,"President Trump Job Approval","ABC News/Wash Post","Approve 38, Disapprove 58",-20,"2017-11-04",2017,"A+"
"1580",1580,1579,"President Trump Job Approval","IBD/TIPP","Approve 36, Disapprove 58",-22,"2017-11-06",2017,"A-"
"1581",1581,1580,"President Trump Job Approval","CNN","Approve 38, Disapprove 57",-19,"2017-11-06",2017,"B+"
"1582",1582,1581,"President Trump Job Approval","Reuters/Ipsos","Approve 35, Disapprove 60",-25,"2017-11-08",2017,"B+"
"1583",1583,1582,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 55",-15,"2017-11-08",2017,"B"
"1584",1584,1583,"President Trump Job Approval","Quinnipiac","Approve 35, Disapprove 58",-23,"2017-11-14",2017,"A-"
"1585",1585,1584,"President Trump Job Approval","Marist","Approve 39, Disapprove 55",-16,"2017-11-15",2017,"A"
"1586",1586,1585,"President Trump Job Approval","Economist/YouGov","Approve 39, Disapprove 56",-17,"2017-11-15",2017,"B"
"1587",1587,1586,"President Trump Job Approval","Reuters/Ipsos","Approve 37, Disapprove 59",-22,"2017-11-15",2017,"B+"
"1588",1588,1587,"President Trump Job Approval","Harvard-Harris","Approve 41, Disapprove 59",-18,"2017-11-17",2017,"unknown"
"1589",1589,1588,"President Trump Job Approval","NPR/PBS/Marist","Approve 42, Disapprove 54",-12,"2017-11-21",2017,"A"
"1590",1590,1589,"President Trump Job Approval","Quinnipiac","Approve 38, Disapprove 55",-17,"2017-11-21",2017,"A-"
"1591",1591,1590,"President Trump Job Approval","Reuters/Ipsos","Approve 36, Disapprove 59",-23,"2017-11-22",2017,"B+"
"1592",1592,1591,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 55",-15,"2017-11-22",2017,"B"
"1593",1593,1592,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 53",-10,"2017-11-29",2017,"B"
"1594",1594,1593,"President Trump Job Approval","Reuters/Ipsos","Approve 38, Disapprove 57",-19,"2017-11-29",2017,"B+"
"1595",1595,1594,"President Trump Job Approval","Gallup","Approve 34, Disapprove 60",-26,"2017-12-01",2017,"B"
"1596",1596,1595,"President Trump Job Approval","Rasmussen Reports","Approve 44, Disapprove 55",-11,"2017-12-01",2017,"C+"
"1597",1597,1596,"President Trump Job Approval","Quinnipiac","Approve 35, Disapprove 58",-23,"2017-12-05",2017,"A-"
"1598",1598,1597,"President Trump Job Approval","IBD/TIPP","Approve 36, Disapprove 59",-23,"2017-12-06",2017,"A-"
"1599",1599,1598,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 52",-9,"2017-12-06",2017,"B"
"1600",1600,1599,"President Trump Job Approval","Reuters/Ipsos","Approve 37, Disapprove 59",-22,"2017-12-06",2017,"B+"
"1601",1601,1600,"President Trump Job Approval","CBS News","Approve 36, Disapprove 57",-21,"2017-12-07",2017,"A-"
"1602",1602,1601,"President Trump Job Approval","Pew Research","Approve 34, Disapprove 62",-28,"2017-12-07",2017,"B-"
"1603",1603,1602,"President Trump Job Approval","Quinnipiac","Approve 37, Disapprove 57",-20,"2017-12-12",2017,"A-"
"1604",1604,1603,"President Trump Job Approval","Marist","Approve 39, Disapprove 55",-16,"2017-12-12",2017,"A"
"1605",1605,1604,"President Trump Job Approval","Harvard-Harris","Approve 41, Disapprove 59",-18,"2017-12-13",2017,"unknown"
"1606",1606,1605,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 54",-13,"2017-12-13",2017,"B"
"1607",1607,1606,"President Trump Job Approval","Monmouth","Approve 33, Disapprove 59",-26,"2017-12-13",2017,"A+"
"1608",1608,1607,"President Trump Job Approval","Reuters/Ipsos","Approve 33, Disapprove 61",-28,"2017-12-13",2017,"B+"
"1609",1609,1608,"President Trump Job Approval","PPP (D)","Approve 41, Disapprove 56",-15,"2017-12-14",2017,"B"
"1610",1610,1609,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 41, Disapprove 56",-15,"2017-12-17",2017,"A-"
"1611",1611,1610,"President Trump Job Approval","CNBC","Approve 42, Disapprove 49",-7,"2017-12-18",2017,"unknown"
"1612",1612,1611,"President Trump Job Approval","Quinnipiac","Approve 37, Disapprove 59",-22,"2017-12-19",2017,"A-"
"1613",1613,1612,"President Trump Job Approval","CNN","Approve 36, Disapprove 59",-23,"2017-12-19",2017,"B+"
"1614",1614,1613,"President Trump Job Approval","Reuters/Ipsos","Approve 35, Disapprove 60",-25,"2017-12-20",2017,"B+"
"1615",1615,1614,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 55",-14,"2017-12-20",2017,"B"
"1616",1616,1615,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 53",-10,"2017-12-27",2017,"B"
"1617",1617,1616,"President Trump Job Approval","Gallup","Approve 40, Disapprove 55",-15,"2017-12-31",2017,"B"
"1618",1618,1617,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 54",-11,"2018-01-03",2018,"B"
"1619",1619,1618,"President Trump Job Approval","Reuters/Ipsos","Approve 41, Disapprove 54",-13,"2018-01-03",2018,"B+"
"1620",1620,1619,"President Trump Job Approval","Gallup","Approve 37, Disapprove 58",-21,"2018-01-08",2018,"B"
"1621",1621,1620,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 54",-12,"2018-01-10",2018,"B"
"1622",1622,1621,"President Trump Job Approval","Reuters/Ipsos","Approve 41, Disapprove 55",-14,"2018-01-10",2018,"B+"
"1623",1623,1622,"President Trump Job Approval","Quinnipiac","Approve 36, Disapprove 59",-23,"2018-01-10",2018,"A-"
"1624",1624,1623,"President Trump Job Approval","IBD/TIPP","Approve 35, Disapprove 58",-23,"2018-01-11",2018,"A-"
"1625",1625,1624,"President Trump Job Approval","Emerson","Approve 39, Disapprove 52",-13,"2018-01-12",2018,"B+"
"1626",1626,1625,"President Trump Job Approval","Gallup","Approve 38, Disapprove 57",-19,"2018-01-15",2018,"B"
"1627",1627,1626,"President Trump Job Approval","Quinnipiac","Approve 38, Disapprove 57",-19,"2018-01-17",2018,"A-"
"1628",1628,1627,"President Trump Job Approval","Reuters/Ipsos","Approve 39, Disapprove 56",-17,"2018-01-17",2018,"B+"
"1629",1629,1628,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 54",-12,"2018-01-17",2018,"B"
"1630",1630,1629,"President Trump Job Approval","Harvard-Harris","Approve 42, Disapprove 58",-16,"2018-01-18",2018,"unknown"
