"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"2015",2015,2014,"Congressional Job Approval","Gallup","Approve 19, Disapprove 76",-57,"2017-01-13",2017,"B"
"2016",2016,2015,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 56, Disapprove 40",16,"2017-01-17",2017,"A-"
"2017",2017,2016,"President Obama Job Approval","Monmouth","Approve 54, Disapprove 40",14,"2017-01-17",2017,"A+"
"2018",2018,2017,"Congressional Job Approval","Monmouth","Approve 22, Disapprove 67",-45,"2017-01-17",2017,"A+"
"2019",2019,2018,"President Obama Job Approval","Rasmussen Reports","Approve 62, Disapprove 38",24,"2017-01-17",2017,"C+"
"2020",2020,2019,"President Obama Job Approval","Reuters/Ipsos","Approve 56, Disapprove 41",15,"2017-01-18",2017,"B+"
"2021",2021,2020,"President Obama Job Approval","ABC News/Wash Post","Approve 60, Disapprove 38",22,"2017-01-18",2017,"A+"
"2022",2022,2021,"President Obama Job Approval","CBS News","Approve 62, Disapprove 36",26,"2017-01-18",2017,"A-"
"2023",2023,2022,"President Obama Job Approval","CNN/ORC","Approve 60, Disapprove 39",21,"2017-01-18",2017,"B+"
"2024",2024,2023,"President Obama Job Approval","Economist/YouGov","Approve 54, Disapprove 42",12,"2017-01-18",2017,"B"
"2025",2025,2024,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 61",-47,"2017-01-18",2017,"B"
"2026",2026,2025,"Public Approval of Health Care Law","CBS News","For/Favor 48, Against/Oppose 47",1,"2017-01-18",2017,"A-"
"2027",2027,2026,"Congressional Job Approval","CBS News","Approve 24, Disapprove 71",-47,"2017-01-18",2017,"A-"
"2028",2028,2027,"Public Approval of Health Care Law","CNN/ORC","For/Favor 49, Against/Oppose 47",2,"2017-01-19",2017,"B+"
"2029",2029,2028,"Congressional Job Approval","CNN/ORC","Approve 20, Disapprove 77",-57,"2017-01-19",2017,"B+"
"2030",2030,2029,"Congressional Job Approval","FOX News","Approve 17, Disapprove 74",-57,"2017-01-19",2017,"A"
"2031",2031,2030,"President Obama Job Approval","Gallup","Approve 58, Disapprove 38",20,"2017-01-19",2017,"B"
"2032",2032,2031,"President Obama Job Approval","Pew Research","Approve 55, Disapprove 40",15,"2017-01-19",2017,"B-"
"2033",2033,2032,"President Obama Job Approval","FOX News","Approve 57, Disapprove 39",18,"2017-01-19",2017,"A"
"2034",2034,2033,"President Trump Job Approval","Reuters/Ipsos","Approve 43, Disapprove 45",-2,"2017-01-25",2017,"B+"
"2035",2035,2034,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 39",4,"2017-01-25",2017,"B"
"2036",2036,2035,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 58",-46,"2017-01-25",2017,"B"
"2037",2037,2036,"Congressional Job Approval","Quinnipiac","Approve 19, Disapprove 67",-48,"2017-01-26",2017,"A-"
"2038",2038,2037,"Congressional Job Approval","PPP (D)","Approve 15, Disapprove 65",-50,"2017-01-26",2017,"B"
"2039",2039,2038,"President Trump Job Approval","PPP (D)","Approve 44, Disapprove 44",0,"2017-01-26",2017,"B"
"2040",2040,2039,"President Trump Job Approval","Quinnipiac","Approve 36, Disapprove 44",-8,"2017-01-26",2017,"A-"
"2041",2041,2040,"President Trump Job Approval","Reuters/Ipsos","Approve 46, Disapprove 47",-1,"2017-02-01",2017,"B+"
"2042",2042,2041,"President Trump Job Approval","Economist/YouGov","Approve 47, Disapprove 45",2,"2017-02-01",2017,"B"
"2043",2043,2042,"Congressional Job Approval","Economist/YouGov","Approve 19, Disapprove 55",-36,"2017-02-01",2017,"B"
"2044",2044,2043,"Congressional Job Approval","PPP (D)","Approve 13, Disapprove 68",-55,"2017-02-02",2017,"B"
"2045",2045,2044,"President Trump Job Approval","PPP (D)","Approve 47, Disapprove 49",-2,"2017-02-02",2017,"B"
"2046",2046,2045,"President Trump Job Approval","Rasmussen Reports","Approve 53, Disapprove 47",6,"2017-02-02",2017,"C+"
"2047",2047,2046,"President Trump Job Approval","Gallup","Approve 43, Disapprove 52",-9,"2017-02-02",2017,"B"
"2048",2048,2047,"President Trump Job Approval","CBS News","Approve 40, Disapprove 48",-8,"2017-02-03",2017,"A-"
"2049",2049,2048,"President Trump Job Approval","CNN/ORC","Approve 44, Disapprove 53",-9,"2017-02-03",2017,"B+"
"2050",2050,2049,"President Trump Job Approval","IBD/TIPP","Approve 42, Disapprove 48",-6,"2017-02-06",2017,"A-"
"2051",2051,2050,"Congressional Job Approval","Gallup","Approve 28, Disapprove 67",-39,"2017-02-07",2017,"B"
"2052",2052,2051,"President Trump Job Approval","Quinnipiac","Approve 42, Disapprove 51",-9,"2017-02-07",2017,"A-"
"2053",2053,2052,"President Trump Job Approval","Gallup","Approve 43, Disapprove 52",-9,"2017-02-08",2017,"B"
"2054",2054,2053,"President Trump Job Approval","Rasmussen Reports","Approve 53, Disapprove 47",6,"2017-02-08",2017,"C+"
"2055",2055,2054,"President Trump Job Approval","Reuters/Ipsos","Approve 48, Disapprove 47",1,"2017-02-08",2017,"B+"
"2056",2056,2055,"President Trump Job Approval","Emerson","Approve 48, Disapprove 47",1,"2017-02-08",2017,"B+"
"2057",2057,2056,"Congressional Job Approval","Economist/YouGov","Approve 16, Disapprove 53",-37,"2017-02-08",2017,"B"
"2058",2058,2057,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 49",-5,"2017-02-08",2017,"B"
"2059",2059,2058,"Public Approval of Health Care Law","PPP (D)","For/Favor 47, Against/Oppose 39",8,"2017-02-10",2017,"B"
"2060",2060,2059,"Congressional Job Approval","PPP (D)","Approve 16, Disapprove 68",-52,"2017-02-10",2017,"B"
"2061",2061,2060,"President Trump Job Approval","PPP (D)","Approve 43, Disapprove 53",-10,"2017-02-10",2017,"B"
"2062",2062,2061,"President Trump Job Approval","FOX News","Approve 48, Disapprove 47",1,"2017-02-14",2017,"A"
"2063",2063,2062,"President Trump Job Approval","Gallup","Approve 40, Disapprove 53",-13,"2017-02-15",2017,"B"
"2064",2064,2063,"President Trump Job Approval","Rasmussen Reports","Approve 53, Disapprove 47",6,"2017-02-15",2017,"C+"
"2065",2065,2064,"President Trump Job Approval","Reuters/Ipsos","Approve 46, Disapprove 50",-4,"2017-02-15",2017,"B+"
"2066",2066,2065,"Congressional Job Approval","Economist/YouGov","Approve 19, Disapprove 55",-36,"2017-02-15",2017,"B"
"2067",2067,2066,"President Trump Job Approval","Economist/YouGov","Approve 46, Disapprove 49",-3,"2017-02-15",2017,"B"
"2068",2068,2067,"President Trump Job Approval","Pew Research","Approve 42, Disapprove 54",-12,"2017-02-16",2017,"B-"
"2069",2069,2068,"President Trump Job Approval","Quinnipiac","Approve 38, Disapprove 55",-17,"2017-02-22",2017,"A-"
"2070",2070,2069,"President Trump Job Approval","McClatchy/Marist","Approve 41, Disapprove 49",-8,"2017-02-22",2017,"A"
"2071",2071,2070,"President Trump Job Approval","Gallup","Approve 42, Disapprove 52",-10,"2017-02-22",2017,"B"
"2072",2072,2071,"President Trump Job Approval","Rasmussen Reports","Approve 51, Disapprove 49",2,"2017-02-22",2017,"C+"
"2073",2073,2072,"President Trump Job Approval","Reuters/Ipsos","Approve 45, Disapprove 50",-5,"2017-02-22",2017,"B+"
"2074",2074,2073,"Congressional Job Approval","Economist/YouGov","Approve 19, Disapprove 56",-37,"2017-02-22",2017,"B"
"2075",2075,2074,"President Trump Job Approval","Economist/YouGov","Approve 48, Disapprove 48",0,"2017-02-22",2017,"B"
"2076",2076,2075,"Public Approval of Health Care Law","Pew Research","For/Favor 54, Against/Oppose 43",11,"2017-02-23",2017,"B-"
"2077",2077,2076,"Congressional Job Approval","CBS News","Approve 22, Disapprove 67",-45,"2017-02-23",2017,"A-"
"2078",2078,2077,"President Trump Job Approval","CBS News","Approve 39, Disapprove 51",-12,"2017-02-23",2017,"A-"
"2079",2079,2078,"President Trump Job Approval","PPP (D)","Approve 45, Disapprove 48",-3,"2017-02-24",2017,"B"
"2080",2080,2079,"Public Approval of Health Care Law","PPP (D)","For/Favor 50, Against/Oppose 38",12,"2017-02-24",2017,"B"
"2081",2081,2080,"Congressional Job Approval","PPP (D)","Approve 21, Disapprove 59",-38,"2017-02-24",2017,"B"
"2082",2082,2081,"Public Approval of Health Care Law","NBC News/Wall St. Jrnl","For/Favor 43, Against/Oppose 41",2,"2017-02-26",2017,"A-"
"2083",2083,2082,"Congressional Job Approval","NBC News/Wall St. Jrnl","Approve 29, Disapprove 60",-31,"2017-02-26",2017,"A-"
"2084",2084,2083,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 44, Disapprove 48",-4,"2017-02-26",2017,"A-"
"2085",2085,2084,"Congressional Job Approval","Economist/YouGov","Approve 17, Disapprove 56",-39,"2017-03-01",2017,"B"
"2086",2086,2085,"President Trump Job Approval","Economist/YouGov","Approve 45, Disapprove 51",-6,"2017-03-01",2017,"B"
"2087",2087,2086,"President Trump Job Approval","Reuters/Ipsos","Approve 46, Disapprove 48",-2,"2017-03-01",2017,"B+"
"2088",2088,2087,"President Trump Job Approval","Rasmussen Reports","Approve 50, Disapprove 50",0,"2017-03-01",2017,"C+"
"2089",2089,2088,"President Trump Job Approval","Gallup","Approve 43, Disapprove 52",-9,"2017-03-01",2017,"B"
"2090",2090,2089,"President Trump Job Approval","CNN/ORC","Approve 45, Disapprove 52",-7,"2017-03-06",2017,"B+"
"2091",2091,2090,"President Trump Job Approval","Monmouth","Approve 44, Disapprove 46",-2,"2017-03-06",2017,"A+"
"2092",2092,2091,"President Trump Job Approval","IBD/TIPP","Approve 41, Disapprove 53",-12,"2017-03-06",2017,"A-"
"2093",2093,2092,"Congressional Job Approval","Monmouth","Approve 23, Disapprove 61",-38,"2017-03-06",2017,"A+"
"2094",2094,2093,"Congressional Job Approval","CNN/ORC","Approve 28, Disapprove 69",-41,"2017-03-06",2017,"B+"
"2095",2095,2094,"Public Approval of Health Care Law","CNN/ORC","For/Favor 46, Against/Oppose 49",3,"2017-03-07",2017,"B+"
"2096",2096,2095,"Congressional Job Approval","Gallup","Approve 24, Disapprove 67",-43,"2017-03-07",2017,"B"
"2097",2097,2096,"Congressional Job Approval","Quinnipiac","Approve 18, Disapprove 70",-52,"2017-03-07",2017,"A-"
"2098",2098,2097,"President Trump Job Approval","Quinnipiac","Approve 41, Disapprove 52",-11,"2017-03-07",2017,"A-"
"2099",2099,2098,"President Trump Job Approval","USA Today/Suffolk","Approve 47, Disapprove 44",3,"2017-03-07",2017,"B+"
"2100",2100,2099,"President Trump Job Approval","Gallup","Approve 42, Disapprove 53",-11,"2017-03-08",2017,"B"
"2101",2101,2100,"Congressional Job Approval","Economist/YouGov","Approve 17, Disapprove 57",-40,"2017-03-08",2017,"B"
"2102",2102,2101,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 50",-6,"2017-03-08",2017,"B"
"2103",2103,2102,"President Trump Job Approval","Reuters/Ipsos","Approve 48, Disapprove 46",2,"2017-03-08",2017,"B+"
"2104",2104,2103,"President Trump Job Approval","Rasmussen Reports","Approve 49, Disapprove 51",-2,"2017-03-08",2017,"C+"
"2105",2105,2104,"Public Approval of Health Care Law","FOX News","For/Favor 50, Against/Oppose 47",3,"2017-03-15",2017,"A"
"2106",2106,2105,"Congressional Job Approval","PPP (D)","Approve 18, Disapprove 64",-46,"2017-03-15",2017,"B"
"2107",2107,2106,"Congressional Job Approval","Economist/YouGov","Approve 18, Disapprove 53",-35,"2017-03-15",2017,"B"
"2108",2108,2107,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 49",-5,"2017-03-15",2017,"B"
"2109",2109,2108,"President Trump Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2017-03-15",2017,"B+"
"2110",2110,2109,"President Trump Job Approval","PPP (D)","Approve 43, Disapprove 50",-7,"2017-03-15",2017,"B"
"2111",2111,2110,"President Trump Job Approval","Rasmussen Reports","Approve 45, Disapprove 54",-9,"2017-03-15",2017,"C+"
"2112",2112,2111,"President Trump Job Approval","Gallup","Approve 40, Disapprove 54",-14,"2017-03-15",2017,"B"
"2113",2113,2112,"President Trump Job Approval","FOX News","Approve 43, Disapprove 51",-8,"2017-03-15",2017,"A"
"2114",2114,2113,"Public Approval of Health Care Law","PPP (D)","For/Favor 47, Against/Oppose 39",8,"2017-03-15",2017,"B"
"2115",2115,2114,"President Trump Job Approval","Quinnipiac","Approve 37, Disapprove 56",-19,"2017-03-22",2017,"A-"
"2116",2116,2115,"President Trump Job Approval","Reuters/Ipsos","Approve 47, Disapprove 47",0,"2017-03-22",2017,"B+"
"2117",2117,2116,"President Trump Job Approval","Rasmussen Reports","Approve 46, Disapprove 54",-8,"2017-03-22",2017,"C+"
"2118",2118,2117,"President Trump Job Approval","Gallup","Approve 40, Disapprove 55",-15,"2017-03-22",2017,"B"
"2119",2119,2118,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 56",-42,"2017-03-22",2017,"B"
"2120",2120,2119,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 49",-5,"2017-03-22",2017,"B"
"2121",2121,2120,"Public Approval of Health Care Law","CBS News","For/Favor 49, Against/Oppose 45",4,"2017-03-29",2017,"A-"
"2122",2122,2121,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 64",-51,"2017-03-29",2017,"B"
"2123",2123,2122,"President Trump Job Approval","Economist/YouGov","Approve 45, Disapprove 50",-5,"2017-03-29",2017,"B"
"2124",2124,2123,"President Trump Job Approval","Rasmussen Reports","Approve 44, Disapprove 56",-12,"2017-03-29",2017,"C+"
"2125",2125,2124,"President Trump Job Approval","Gallup","Approve 35, Disapprove 59",-24,"2017-03-29",2017,"B"
"2126",2126,2125,"President Trump Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2017-03-29",2017,"B+"
"2127",2127,2126,"President Trump Job Approval","CBS News","Approve 40, Disapprove 52",-12,"2017-03-29",2017,"A-"
"2128",2128,2127,"President Trump Job Approval","McClatchy/Marist","Approve 38, Disapprove 51",-13,"2017-03-30",2017,"A"
"2129",2129,2128,"President Trump Job Approval","PPP (D)","Approve 40, Disapprove 53",-13,"2017-03-30",2017,"B"
"2130",2130,2129,"Congressional Job Approval","PPP (D)","Approve 11, Disapprove 68",-57,"2017-03-30",2017,"B"
"2131",2131,2130,"Public Approval of Health Care Law","PPP (D)","For/Favor 52, Against/Oppose 37",15,"2017-03-30",2017,"B"
"2132",2132,2131,"President Trump Job Approval","IBD/TIPP","Approve 34, Disapprove 56",-22,"2017-04-03",2017,"A-"
"2133",2133,2132,"Public Approval of Health Care Law","Gallup","For/Favor 55, Against/Oppose 41",14,"2017-04-04",2017,"B"
"2134",2134,2133,"President Trump Job Approval","Quinnipiac","Approve 35, Disapprove 57",-22,"2017-04-04",2017,"A-"
"2135",2135,2134,"President Trump Job Approval","Reuters/Ipsos","Approve 46, Disapprove 50",-4,"2017-04-05",2017,"B+"
"2136",2136,2135,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 58",-46,"2017-04-05",2017,"B"
"2137",2137,2136,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 50",-7,"2017-04-05",2017,"B"
"2138",2138,2137,"President Trump Job Approval","Rasmussen Reports","Approve 46, Disapprove 54",-8,"2017-04-05",2017,"C+"
"2139",2139,2138,"President Trump Job Approval","Gallup","Approve 42, Disapprove 52",-10,"2017-04-05",2017,"B"
"2140",2140,2139,"President Trump Job Approval","Rasmussen Reports","Approve 46, Disapprove 54",-8,"2017-04-06",2017,"C+"
"2141",2141,2140,"President Trump Job Approval","Gallup","Approve 41, Disapprove 53",-12,"2017-04-06",2017,"B"
"2142",2142,2141,"President Trump Job Approval","CBS News","Approve 43, Disapprove 49",-6,"2017-04-10",2017,"A-"
"2143",2143,2142,"Congressional Job Approval","Gallup","Approve 20, Disapprove 74",-54,"2017-04-11",2017,"B"
"2144",2144,2143,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 61",-48,"2017-04-12",2017,"B"
"2145",2145,2144,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 52",-9,"2017-04-12",2017,"B"
"2146",2146,2145,"President Trump Job Approval","Rasmussen Reports","Approve 47, Disapprove 53",-6,"2017-04-12",2017,"C+"
"2147",2147,2146,"President Trump Job Approval","Gallup","Approve 41, Disapprove 52",-11,"2017-04-12",2017,"B"
"2148",2148,2147,"President Trump Job Approval","CNBC","Approve 39, Disapprove 48",-9,"2017-04-13",2017,"unknown"
"2149",2149,2148,"President Trump Job Approval","Marist","Approve 39, Disapprove 49",-10,"2017-04-14",2017,"A"
"2150",2150,2149,"President Trump Job Approval","Pew Research","Approve 42, Disapprove 52",-10,"2017-04-17",2017,"B-"
"2151",2151,2150,"President Trump Job Approval","Reuters/Ipsos","Approve 43, Disapprove 52",-9,"2017-04-18",2017,"B+"
"2152",2152,2151,"President Trump Job Approval","Quinnipiac","Approve 40, Disapprove 56",-16,"2017-04-19",2017,"A-"
"2153",2153,2152,"President Trump Job Approval","Rasmussen Reports","Approve 48, Disapprove 52",-4,"2017-04-19",2017,"C+"
"2154",2154,2153,"President Trump Job Approval","Gallup","Approve 42, Disapprove 52",-10,"2017-04-19",2017,"B"
"2155",2155,2154,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 61",-47,"2017-04-19",2017,"B"
"2156",2156,2155,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 50",-6,"2017-04-19",2017,"B"
"2157",2157,2156,"Public Approval of Health Care Law","PPP (D)","For/Favor 47, Against/Oppose 31",16,"2017-04-20",2017,"B"
"2158",2158,2157,"Congressional Job Approval","PPP (D)","Approve 18, Disapprove 65",-47,"2017-04-20",2017,"B"
"2159",2159,2158,"President Trump Job Approval","PPP (D)","Approve 43, Disapprove 50",-7,"2017-04-20",2017,"B"
"2160",2160,2159,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 40, Disapprove 54",-14,"2017-04-23",2017,"A-"
"2161",2161,2160,"President Trump Job Approval","ABC News/Wash Post","Approve 42, Disapprove 53",-11,"2017-04-23",2017,"A+"
"2162",2162,2161,"Congressional Job Approval","NBC News/Wall St. Jrnl","Approve 20, Disapprove 72",-52,"2017-04-24",2017,"A-"
"2163",2163,2162,"President Trump Job Approval","FOX News","Approve 45, Disapprove 48",-3,"2017-04-26",2017,"A"
"2164",2164,2163,"President Trump Job Approval","CNN/ORC","Approve 44, Disapprove 54",-10,"2017-04-26",2017,"B+"
"2165",2165,2164,"President Trump Job Approval","CBS News","Approve 41, Disapprove 53",-12,"2017-04-26",2017,"A-"
"2166",2166,2165,"President Trump Job Approval","Gallup","Approve 39, Disapprove 56",-17,"2017-04-26",2017,"B"
"2167",2167,2166,"President Trump Job Approval","Rasmussen Reports","Approve 46, Disapprove 54",-8,"2017-04-26",2017,"C+"
"2168",2168,2167,"President Trump Job Approval","Economist/YouGov","Approve 45, Disapprove 49",-4,"2017-04-26",2017,"B"
"2169",2169,2168,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 61",-48,"2017-04-26",2017,"B"
"2170",2170,2169,"President Trump Job Approval","Reuters/Ipsos","Approve 41, Disapprove 53",-12,"2017-04-26",2017,"B+"
"2171",2171,2170,"Public Approval of Health Care Law","CNN/ORC","For/Favor 49, Against/Oppose 47",2,"2017-04-28",2017,"B+"
"2172",2172,2171,"Congressional Job Approval","CNN/ORC","Approve 22, Disapprove 75",-53,"2017-04-28",2017,"B+"
"2173",2173,2172,"President Trump Job Approval","Gallup","Approve 42, Disapprove 52",-10,"2017-05-03",2017,"B"
"2174",2174,2173,"President Trump Job Approval","Rasmussen Reports","Approve 49, Disapprove 51",-2,"2017-05-03",2017,"C+"
"2175",2175,2174,"President Trump Job Approval","Reuters/Ipsos","Approve 44, Disapprove 51",-7,"2017-05-03",2017,"B+"
"2176",2176,2175,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 63",-52,"2017-05-03",2017,"B"
"2177",2177,2176,"President Trump Job Approval","Economist/YouGov","Approve 46, Disapprove 47",-1,"2017-05-03",2017,"B"
"2178",2178,2177,"President Trump Job Approval","IBD/TIPP","Approve 39, Disapprove 54",-15,"2017-05-08",2017,"A-"
"2179",2179,2178,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 52",-9,"2017-05-10",2017,"B"
"2180",2180,2179,"President Trump Job Approval","Quinnipiac","Approve 36, Disapprove 58",-22,"2017-05-10",2017,"A-"
"2181",2181,2180,"President Trump Job Approval","Rasmussen Reports","Approve 47, Disapprove 53",-6,"2017-05-10",2017,"C+"
"2182",2182,2181,"President Trump Job Approval","Gallup","Approve 40, Disapprove 53",-13,"2017-05-10",2017,"B"
"2183",2183,2182,"President Trump Job Approval","Reuters/Ipsos","Approve 43, Disapprove 52",-9,"2017-05-10",2017,"B+"
"2184",2184,2183,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 64",-51,"2017-05-10",2017,"B"
"2185",2185,2184,"Congressional Job Approval","Gallup","Approve 20, Disapprove 74",-54,"2017-05-10",2017,"B"
"2186",2186,2185,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 39, Disapprove 54",-15,"2017-05-14",2017,"A-"
"2187",2187,2186,"Public Approval of Health Care Law","PPP (D)","For/Favor 44, Against/Oppose 37",7,"2017-05-16",2017,"B"
"2188",2188,2187,"Congressional Job Approval","PPP (D)","Approve 15, Disapprove 68",-53,"2017-05-16",2017,"B"
"2189",2189,2188,"President Trump Job Approval","PPP (D)","Approve 40, Disapprove 54",-14,"2017-05-16",2017,"B"
"2190",2190,2189,"President Trump Job Approval","Gallup","Approve 38, Disapprove 57",-19,"2017-05-17",2017,"B"
"2191",2191,2190,"President Trump Job Approval","Reuters/Ipsos","Approve 39, Disapprove 55",-16,"2017-05-17",2017,"B+"
"2192",2192,2191,"President Trump Job Approval","Rasmussen Reports","Approve 44, Disapprove 56",-12,"2017-05-17",2017,"C+"
"2193",2193,2192,"President Trump Job Approval","Economist/YouGov","Approve 39, Disapprove 54",-15,"2017-05-17",2017,"B"
"2194",2194,2193,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 64",-53,"2017-05-17",2017,"B"
"2195",2195,2194,"President Trump Job Approval","Monmouth","Approve 39, Disapprove 54",-15,"2017-05-18",2017,"A+"
"2196",2196,2195,"President Trump Job Approval","FOX News","Approve 40, Disapprove 53",-13,"2017-05-24",2017,"A"
"2197",2197,2196,"President Trump Job Approval","Quinnipiac","Approve 37, Disapprove 55",-18,"2017-05-24",2017,"A-"
"2198",2198,2197,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 53",-13,"2017-05-24",2017,"B"
"2199",2199,2198,"President Trump Job Approval","Rasmussen Reports","Approve 48, Disapprove 52",-4,"2017-05-24",2017,"C+"
"2200",2200,2199,"President Trump Job Approval","Reuters/Ipsos","Approve 37, Disapprove 57",-20,"2017-05-24",2017,"B+"
"2201",2201,2200,"President Trump Job Approval","Gallup","Approve 39, Disapprove 55",-16,"2017-05-24",2017,"B"
"2202",2202,2201,"Congressional Job Approval","Monmouth","Approve 17, Disapprove 73",-56,"2017-05-24",2017,"A+"
"2203",2203,2202,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 65",-52,"2017-05-24",2017,"B"
"2204",2204,2203,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 64",-41,"2017-05-24",2017,"B+"
"2205",2205,2204,"President Trump Job Approval","Rasmussen Reports","Approve 46, Disapprove 54",-8,"2017-05-26",2017,"C+"
"2206",2206,2205,"President Trump Job Approval","Gallup","Approve 41, Disapprove 54",-13,"2017-05-26",2017,"B"
"2207",2207,2206,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 63",-52,"2017-05-31",2017,"B"
"2208",2208,2207,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 55",-15,"2017-05-31",2017,"B+"
"2209",2209,2208,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 53",-13,"2017-05-31",2017,"B"
"2210",2210,2209,"President Trump Job Approval","Rasmussen Reports","Approve 43, Disapprove 57",-14,"2017-05-31",2017,"C+"
"2211",2211,2210,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 68",-46,"2017-05-31",2017,"B+"
"2212",2212,2211,"President Trump Job Approval","Rasmussen Reports","Approve 45, Disapprove 55",-10,"2017-06-07",2017,"C+"
"2213",2213,2212,"President Trump Job Approval","Quinnipiac","Approve 34, Disapprove 57",-23,"2017-06-07",2017,"A-"
"2214",2214,2213,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 63",-52,"2017-06-07",2017,"B"
"2215",2215,2214,"President Trump Job Approval","Economist/YouGov","Approve 40, Disapprove 56",-16,"2017-06-07",2017,"B"
"2216",2216,2215,"Congressional Job Approval","Reuters/Ipsos","Approve 28, Disapprove 61",-33,"2017-06-08",2017,"B+"
"2217",2217,2216,"President Trump Job Approval","Reuters/Ipsos","Approve 38, Disapprove 58",-20,"2017-06-08",2017,"B+"
"2218",2218,2217,"President Trump Job Approval","IBD/TIPP","Approve 37, Disapprove 55",-18,"2017-06-08",2017,"A-"
"2219",2219,2218,"President Trump Job Approval","PPP (D)","Approve 41, Disapprove 52",-11,"2017-06-12",2017,"B"
"2220",2220,2219,"Public Approval of Health Care Law","PPP (D)","For/Favor 44, Against/Oppose 38",6,"2017-06-12",2017,"B"
"2221",2221,2220,"Congressional Job Approval","PPP (D)","Approve 11, Disapprove 71",-60,"2017-06-12",2017,"B"
"2222",2222,2221,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 61",-50,"2017-06-14",2017,"B"
"2223",2223,2222,"Congressional Job Approval","Reuters/Ipsos","Approve 28, Disapprove 61",-33,"2017-06-14",2017,"B+"
"2224",2224,2223,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 56",-16,"2017-06-14",2017,"B+"
"2225",2225,2224,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 51",-9,"2017-06-14",2017,"B"
"2226",2226,2225,"President Trump Job Approval","Rasmussen Reports","Approve 45, Disapprove 55",-10,"2017-06-14",2017,"C+"
"2227",2227,2226,"President Trump Job Approval","Gallup","Approve 36, Disapprove 59",-23,"2017-06-14",2017,"B"
"2228",2228,2227,"President Trump Job Approval","CNBC","Approve 37, Disapprove 51",-14,"2017-06-16",2017,"unknown"
"2229",2229,2228,"President Trump Job Approval","Pew Research","Approve 42, Disapprove 54",-12,"2017-06-20",2017,"B-"
"2230",2230,2229,"President Trump Job Approval","CBS News","Approve 36, Disapprove 57",-21,"2017-06-20",2017,"A-"
"2231",2231,2230,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 61",-49,"2017-06-21",2017,"B"
"2232",2232,2231,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 51",-8,"2017-06-21",2017,"B"
"2233",2233,2232,"President Trump Job Approval","Reuters/Ipsos","Approve 38, Disapprove 59",-21,"2017-06-21",2017,"B+"
"2234",2234,2233,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 40, Disapprove 55",-15,"2017-06-22",2017,"A-"
"2235",2235,2234,"Public Approval of Health Care Law","NBC News/Wall St. Jrnl","For/Favor 41, Against/Oppose 38",3,"2017-06-22",2017,"A-"
"2236",2236,2235,"President Trump Job Approval","FOX News","Approve 44, Disapprove 50",-6,"2017-06-28",2017,"A"
"2237",2237,2236,"President Trump Job Approval","NPR/PBS/Marist","Approve 38, Disapprove 53",-15,"2017-06-28",2017,"A"
"2238",2238,2237,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 66",-44,"2017-06-28",2017,"B+"
