"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"709",709,708,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 66",-54,"2018-08-22",2018,"B"
"710",710,709,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 68",-44,"2018-08-23",2018,"B+"
"711",711,710,"Congressional Job Approval","NBC News/Wall St. Jrnl","Approve 20, Disapprove 75",-55,"2018-08-26",2018,"A-"
"712",712,711,"Congressional Job Approval","Reuters/Ipsos","Approve 23, Disapprove 68",-45,"2018-08-29",2018,"B+"
"713",713,712,"Congressional Job Approval","Economist/YouGov","Approve 14, Disapprove 67",-53,"2018-08-29",2018,"B"
"714",714,713,"Congressional Job Approval","Economist/YouGov","Approve 11, Disapprove 69",-58,"2018-09-05",2018,"B"
"715",715,714,"Congressional Job Approval","Reuters/Ipsos","Approve 25, Disapprove 66",-41,"2018-09-05",2018,"B+"
"716",716,715,"Congressional Job Approval","Quinnipiac","Approve 18, Disapprove 72",-54,"2018-09-12",2018,"A-"
"717",717,716,"Congressional Job Approval","Economist/YouGov","Approve 13, Disapprove 66",-53,"2018-09-12",2018,"B"
"718",718,717,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 75",-53,"2018-09-12",2018,"B+"
"719",719,718,"Congressional Job Approval","Economist/YouGov","Approve 15, Disapprove 65",-50,"2018-09-19",2018,"B"
"720",720,719,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 74",-52,"2018-09-19",2018,"B+"
"721",721,720,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 74",-52,"2018-09-26",2018,"B+"
"722",722,721,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 66",-54,"2018-09-26",2018,"B"
"723",723,722,"Congressional Job Approval","Gallup","Approve 19, Disapprove 76",-57,"2018-09-28",2018,"B"
"724",724,723,"Congressional Job Approval","Economist/YouGov","Approve 12, Disapprove 68",-56,"2018-10-03",2018,"B"
"725",725,724,"Congressional Job Approval","Reuters/Ipsos","Approve 22, Disapprove 74",-52,"2018-10-03",2018,"B+"
"726",726,725,"Congressional Job Approval","CNN","Approve 17, Disapprove 75",-58,"2018-10-09",2018,"B+"
"727",727,726,"Congressional Job Approval","Economist/YouGov","Approve 15, Disapprove 67",-52,"2018-10-10",2018,"B"
"728",728,727,"Congressional Job Approval","Reuters/Ipsos","Approve 24, Disapprove 73",-49,"2018-10-10",2018,"B+"
"729",729,728,"Congressional Job Approval","FOX News","Approve 22, Disapprove 66",-44,"2018-10-17",2018,"A"
"730",730,729,"Congressional Job Approval","Economist/YouGov","Approve 16, Disapprove 65",-49,"2018-10-17",2018,"B"
"731",731,730,"Congressional Job Approval","Reuters/Ipsos","Approve 25, Disapprove 71",-46,"2018-10-17",2018,"B+"
"732",732,731,"Congressional Job Approval","CBS News","Approve 17, Disapprove 75",-58,"2018-10-19",2018,"A-"
"733",733,732,"Congressional Job Approval","Economist/YouGov","Approve 15, Disapprove 68",-53,"2018-10-24",2018,"B"
"734",734,733,"Congressional Job Approval","Reuters/Ipsos","Approve 25, Disapprove 72",-47,"2018-10-25",2018,"B+"
