"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"683",683,682,"Direction of Country","Rasmussen Reports","Right Direction 34, Wrong Track 58",-24,"2015-02-04",2015,"C+"
"684",684,683,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 59",-30,"2015-02-05",2015,"B"
"685",685,684,"Direction of Country","Reason-Rupe/PSRAI","Right Direction 43, Wrong Track 49",-6,"2015-02-06",2015,"unknown"
"686",686,685,"Direction of Country","Reuters/Ipsos","Right Direction 31, Wrong Track 54",-23,"2015-02-06",2015,"B+"
"687",687,686,"Direction of Country","Associated Press/GfK","Right Direction 39, Wrong Track 60",-21,"2015-02-09",2015,"B"
"688",688,687,"Direction of Country","Rasmussen Reports","Right Direction 34, Wrong Track 58",-24,"2015-02-11",2015,"C+"
"689",689,688,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 61",-33,"2015-02-13",2015,"B"
"690",690,689,"Direction of Country","Reuters/Ipsos","Right Direction 30, Wrong Track 55",-25,"2015-02-13",2015,"B+"
"691",691,690,"Direction of Country","Rasmussen Reports","Right Direction 32, Wrong Track 60",-28,"2015-02-18",2015,"C+"
"692",692,691,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 60",-31,"2015-02-19",2015,"B"
"693",693,692,"Direction of Country","CBS News","Right Direction 37, Wrong Track 56",-19,"2015-02-20",2015,"A-"
"694",694,693,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 61",-30,"2015-02-25",2015,"C+"
"695",695,694,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 60",-33,"2015-02-26",2015,"B"
"696",696,695,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 59",-32,"2015-02-28",2015,"B+"
"697",697,696,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 62",-32,"2015-03-04",2015,"C+"
"698",698,697,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 34, Wrong Track 61",-27,"2015-03-04",2015,"A-"
"699",699,698,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 57",-31,"2015-03-05",2015,"B+"
"700",700,699,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 60",-31,"2015-03-06",2015,"B"
"701",701,700,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 32, Wrong Track 60",-28,"2015-03-09",2015,"A-"
"702",702,701,"Direction of Country","McClatchy/Marist","Right Direction 33, Wrong Track 63",-30,"2015-03-10",2015,"A"
"703",703,702,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 64",-35,"2015-03-11",2015,"C+"
"704",704,703,"Direction of Country","National Journal","Right Direction 33, Wrong Track 54",-21,"2015-03-16",2015,"A"
"705",705,704,"Direction of Country","Rasmussen Reports","Right Direction 32, Wrong Track 61",-29,"2015-03-16",2015,"C+"
"706",706,705,"Direction of Country","Reuters/Ipsos","Right Direction 31, Wrong Track 56",-25,"2015-03-20",2015,"B+"
"707",707,706,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 59",-30,"2015-03-22",2015,"B"
"708",708,707,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 64",-37,"2015-03-23",2015,"C+"
"709",709,708,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 61",-33,"2015-03-26",2015,"B"
"710",710,709,"Direction of Country","CBS News","Right Direction 30, Wrong Track 62",-32,"2015-03-26",2015,"A-"
"711",711,710,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2015-03-30",2015,"C+"
"712",712,711,"Direction of Country","The Economist/YouGov","Right Direction 25, Wrong Track 63",-38,"2015-04-02",2015,"B"
"713",713,712,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 57",-30,"2015-04-03",2015,"B+"
"714",714,713,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2015-04-06",2015,"C+"
"715",715,714,"Direction of Country","The Economist/YouGov","Right Direction 32, Wrong Track 60",-28,"2015-04-10",2015,"B"
"716",716,715,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2015-04-13",2015,"C+"
"717",717,716,"Direction of Country","USA Today/Suffolk","Right Direction 25, Wrong Track 60",-35,"2015-04-14",2015,"B+"
"718",718,717,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 58",-28,"2015-04-15",2015,"B"
"719",719,718,"Direction of Country","Bloomberg","Right Direction 31, Wrong Track 61",-30,"2015-04-16",2015,"unknown"
"720",720,719,"Direction of Country","Rasmussen Reports","Right Direction 32, Wrong Track 62",-30,"2015-04-20",2015,"C+"
"721",721,720,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 63",-36,"2015-04-24",2015,"B"
"722",722,721,"Direction of Country","Reuters/Ipsos","Right Direction 29, Wrong Track 57",-28,"2015-04-24",2015,"B+"
"723",723,722,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2015-04-27",2015,"C+"
"724",724,723,"Direction of Country","Reuters/Ipsos","Right Direction 28, Wrong Track 56",-28,"2015-04-30",2015,"B+"
"725",725,724,"Direction of Country","Associated Press/GfK","Right Direction 38, Wrong Track 62",-24,"2015-05-02",2015,"B"
"726",726,725,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 60",-32,"2015-05-02",2015,"B"
"727",727,726,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2015-05-04",2015,"C+"
"728",728,727,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 28, Wrong Track 62",-34,"2015-05-04",2015,"A-"
"729",729,728,"Direction of Country","CBS News/NY Times","Right Direction 31, Wrong Track 63",-32,"2015-05-06",2015,"A-"
"730",730,729,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 63",-37,"2015-05-08",2015,"B"
"731",731,730,"Direction of Country","Reuters/Ipsos","Right Direction 30, Wrong Track 56",-26,"2015-05-11",2015,"B+"
"732",732,731,"Direction of Country","GWU/Battleground","Right Direction 26, Wrong Track 65",-39,"2015-05-11",2015,"B"
"733",733,732,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 63",-35,"2015-05-12",2015,"C+"
"734",734,733,"Direction of Country","The Economist/YouGov","Right Direction 30, Wrong Track 58",-28,"2015-05-19",2015,"B"
"735",735,734,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 64",-35,"2015-05-20",2015,"C+"
"736",736,735,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 63",-35,"2015-05-22",2015,"B"
"737",737,736,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2015-05-26",2015,"C+"
"738",738,737,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 59",-33,"2015-05-29",2015,"B+"
"739",739,738,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 60",-31,"2015-05-29",2015,"B"
"740",740,739,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 65",-37,"2015-06-01",2015,"C+"
"741",741,740,"Direction of Country","CBS News/NY Times","Right Direction 33, Wrong Track 63",-30,"2015-06-02",2015,"A-"
"742",742,741,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 56",-29,"2015-06-05",2015,"B+"
"743",743,742,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 61",-32,"2015-06-05",2015,"B"
"744",744,743,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 63",-33,"2015-06-09",2015,"C+"
"745",745,744,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 59",-34,"2015-06-12",2015,"B+"
"746",746,745,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 59",-30,"2015-06-13",2015,"B"
"747",747,746,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2015-06-16",2015,"C+"
"748",748,747,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 65",-38,"2015-06-19",2015,"B"
"749",749,748,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 31, Wrong Track 61",-30,"2015-06-22",2015,"A-"
"750",750,749,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 65",-37,"2015-06-23",2015,"C+"
"751",751,750,"Direction of Country","Reuters/Ipsos","Right Direction 28, Wrong Track 57",-29,"2015-06-26",2015,"B+"
"752",752,751,"Direction of Country","The Economist/YouGov","Right Direction 25, Wrong Track 64",-39,"2015-06-26",2015,"B"
"753",753,752,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2015-06-30",2015,"C+"
"754",754,753,"Direction of Country","USA Today/Suffolk","Right Direction 26, Wrong Track 58",-32,"2015-07-01",2015,"B+"
"755",755,754,"Direction of Country","Reuters/Ipsos","Right Direction 31, Wrong Track 53",-22,"2015-07-02",2015,"B+"
"756",756,755,"Direction of Country","The Economist/YouGov","Right Direction 32, Wrong Track 61",-29,"2015-07-02",2015,"B"
"757",757,756,"Direction of Country","Rasmussen Reports","Right Direction 34, Wrong Track 61",-27,"2015-07-07",2015,"C+"
"758",758,757,"Direction of Country","Reuters/Ipsos","Right Direction 31, Wrong Track 56",-25,"2015-07-09",2015,"B+"
"759",759,758,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 63",-32,"2015-07-13",2015,"C+"
"760",760,759,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 62",-34,"2015-07-13",2015,"B"
"761",761,760,"Direction of Country","USA Today/Suffolk","Right Direction 26, Wrong Track 58",-32,"2015-07-15",2015,"B+"
"762",762,761,"Direction of Country","Associated Press-GfK","Right Direction 35, Wrong Track 63",-28,"2015-07-17",2015,"unknown"
"763",763,762,"Direction of Country","Reuters/Ipsos","Right Direction 28, Wrong Track 59",-31,"2015-07-17",2015,"B+"
"764",764,763,"Direction of Country","ABC News/Wash Post","Right Direction 31, Wrong Track 65",-34,"2015-07-20",2015,"A+"
"765",765,764,"Direction of Country","Rasmussen Reports","Right Direction 32, Wrong Track 63",-31,"2015-07-20",2015,"C+"
"766",766,765,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 61",-33,"2015-07-24",2015,"B"
"767",767,766,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 59",-33,"2015-07-24",2015,"B+"
"768",768,767,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 64",-35,"2015-07-27",2015,"C+"
"769",769,768,"Direction of Country","Reuters/Ipsos","Right Direction 28, Wrong Track 59",-31,"2015-07-30",2015,"B+"
"770",770,769,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 28, Wrong Track 65",-37,"2015-08-03",2015,"A-"
"771",771,770,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 66",-38,"2015-08-03",2015,"C+"
"772",772,771,"Direction of Country","Reuters/Ipsos","Right Direction 29, Wrong Track 56",-27,"2015-08-06",2015,"B+"
"773",773,772,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 64",-35,"2015-08-10",2015,"C+"
"774",774,773,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 58",-31,"2015-08-14",2015,"B+"
"775",775,774,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 64",-36,"2015-08-17",2015,"C+"
"776",776,775,"Direction of Country","The Economist/YouGov","Right Direction 31, Wrong Track 61",-30,"2015-08-21",2015,"B"
"777",777,776,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 59",-33,"2015-08-21",2015,"B+"
"778",778,777,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 66",-39,"2015-08-24",2015,"C+"
"779",779,778,"Direction of Country","Reuters/Ipsos","Right Direction 23, Wrong Track 60",-37,"2015-08-28",2015,"B+"
"780",780,779,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 68",-42,"2015-08-31",2015,"C+"
"781",781,780,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 56",-29,"2015-09-04",2015,"B+"
"782",782,781,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 64",-36,"2015-09-04",2015,"B"
"783",783,782,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 66",-39,"2015-09-07",2015,"C+"
"784",784,783,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 59",-34,"2015-09-11",2015,"B+"
"785",785,784,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 63",-34,"2015-09-14",2015,"C+"
"786",786,785,"Direction of Country","Reuters/Ipsos","Right Direction 28, Wrong Track 57",-29,"2015-09-17",2015,"B+"
"787",787,786,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 61",-32,"2015-09-17",2015,"B"
"788",788,787,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 69",-44,"2015-09-21",2015,"C+"
"789",789,788,"Direction of Country","Bloomberg","Right Direction 24, Wrong Track 66",-42,"2015-09-24",2015,"unknown"
"790",790,789,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 59",-34,"2015-09-25",2015,"B+"
"791",791,790,"Direction of Country","National Journal","Right Direction 23, Wrong Track 62",-39,"2015-09-26",2015,"A"
"792",792,791,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 30, Wrong Track 62",-32,"2015-09-28",2015,"A-"
"793",793,792,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2015-09-28",2015,"C+"
"794",794,793,"Direction of Country","USA Today/Suffolk","Right Direction 27, Wrong Track 60",-33,"2015-09-30",2015,"B+"
"795",795,794,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 56",-29,"2015-10-02",2015,"B+"
"796",796,795,"Direction of Country","The Economist/YouGov","Right Direction 29, Wrong Track 63",-34,"2015-10-02",2015,"B"
"797",797,796,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2015-10-05",2015,"C+"
"798",798,797,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 63",-41,"2015-10-08",2015,"B+"
"799",799,798,"Direction of Country","CBS News","Right Direction 30, Wrong Track 63",-33,"2015-10-11",2015,"A-"
"800",800,799,"Direction of Country","Rasmussen Reports","Right Direction 24, Wrong Track 69",-45,"2015-10-12",2015,"C+"
"801",801,800,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 57",-31,"2015-10-15",2015,"B+"
"802",802,801,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 65",-38,"2015-10-16",2015,"B"
"803",803,802,"Direction of Country","Rasmussen Reports","Right Direction 24, Wrong Track 69",-45,"2015-10-19",2015,"C+"
"804",804,803,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 25, Wrong Track 64",-39,"2015-10-20",2015,"A-"
"805",805,804,"Direction of Country","Reuters/Ipsos","Right Direction 23, Wrong Track 61",-38,"2015-10-23",2015,"B+"
"806",806,805,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2015-10-26",2015,"C+"
"807",807,806,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 66",-40,"2015-10-28",2015,"B"
"808",808,807,"Direction of Country","Associated Press-GfK","Right Direction 36, Wrong Track 63",-27,"2015-10-28",2015,"unknown"
"809",809,808,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 59",-35,"2015-10-29",2015,"B+"
"810",810,809,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 65",-38,"2015-11-02",2015,"C+"
"811",811,810,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 27, Wrong Track 64",-37,"2015-11-03",2015,"A-"
"812",812,811,"Direction of Country","Monmouth","Right Direction 21, Wrong Track 68",-47,"2015-11-05",2015,"A+"
"813",813,812,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 58",-31,"2015-11-05",2015,"B+"
"814",814,813,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 66",-39,"2015-11-09",2015,"C+"
"815",815,814,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 65",-37,"2015-11-11",2015,"B"
"816",816,815,"Direction of Country","CBS News/NYT","Right Direction 33, Wrong Track 62",-29,"2015-11-12",2015,"A-"
"817",817,816,"Direction of Country","McClatchy/Marist","Right Direction 35, Wrong Track 60",-25,"2015-11-15",2015,"A"
"818",818,817,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 59",-33,"2015-11-16",2015,"B+"
"819",819,818,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 67",-39,"2015-11-16",2015,"C+"
"820",820,819,"Direction of Country","Bloomberg","Right Direction 23, Wrong Track 69",-46,"2015-11-18",2015,"unknown"
"821",821,820,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 61",-37,"2015-11-19",2015,"B+"
"822",822,821,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 67",-42,"2015-11-23",2015,"C+"
"823",823,822,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 65",-39,"2015-11-24",2015,"B"
"824",824,823,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 64",-40,"2015-11-25",2015,"B+"
"825",825,824,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 63",-35,"2015-11-30",2015,"C+"
"826",826,825,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 58",-31,"2015-12-03",2015,"B+"
"827",827,826,"Direction of Country","Rasmussen Reports","Right Direction 25, Wrong Track 68",-43,"2015-12-07",2015,"C+"
"828",828,827,"Direction of Country","The Economist/YouGov","Right Direction 25, Wrong Track 67",-42,"2015-12-09",2015,"B"
"829",829,828,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 66",-42,"2015-12-10",2015,"B+"
"830",830,829,"Direction of Country","CBS/NY Times","Right Direction 24, Wrong Track 68",-44,"2015-12-10",2015,"A-"
"831",831,830,"Direction of Country","Rasmussen Reports","Right Direction 24, Wrong Track 68",-44,"2015-12-14",2015,"C+"
"832",832,831,"Direction of Country","NBC/WSJ","Right Direction 20, Wrong Track 70",-50,"2015-12-14",2015,"A-"
"833",833,832,"Direction of Country","USA Today/Suffolk","Right Direction 22, Wrong Track 64",-42,"2015-12-14",2015,"B+"
"834",834,833,"Direction of Country","Reuters/Ipsos","Right Direction 23, Wrong Track 62",-39,"2015-12-17",2015,"B+"
"835",835,834,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 66",-40,"2015-12-21",2015,"C+"
"836",836,835,"Direction of Country","Reuters/Ipsos","Right Direction 23, Wrong Track 60",-37,"2015-12-23",2015,"B+"
"837",837,836,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 66",-40,"2015-12-28",2015,"B"
"838",838,837,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 66",-40,"2015-12-28",2015,"C+"
"839",839,838,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 60",-34,"2015-12-30",2015,"B+"
"840",840,839,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2016-01-04",2016,"C+"
"841",841,840,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 59",-32,"2016-01-07",2016,"B+"
"842",842,841,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 65",-38,"2016-01-08",2016,"B"
"843",843,842,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 67",-39,"2016-01-11",2016,"C+"
"844",844,843,"Direction of Country","CBS/NY Times","Right Direction 27, Wrong Track 65",-38,"2016-01-12",2016,"A-"
"845",845,844,"Direction of Country","Reuters/Ipsos","Right Direction 29, Wrong Track 59",-30,"2016-01-14",2016,"B+"
"846",846,845,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 29, Wrong Track 63",-34,"2016-01-18",2016,"A-"
"847",847,846,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 63",-33,"2016-01-18",2016,"C+"
"848",848,847,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 62",-36,"2016-01-21",2016,"B+"
"849",849,848,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 65",-37,"2016-01-21",2016,"B"
"850",850,849,"Direction of Country","Rasmussen Reports","Right Direction 32, Wrong Track 63",-31,"2016-01-25",2016,"C+"
"851",851,850,"Direction of Country","ABC News/Wash Post","Right Direction 36, Wrong Track 60",-24,"2016-01-26",2016,"A+"
"852",852,851,"Direction of Country","National Journal","Right Direction 25, Wrong Track 62",-37,"2016-01-27",2016,"A"
"853",853,852,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 62",-31,"2016-02-01",2016,"C+"
"854",854,853,"Direction of Country","The Economist/YouGov","Right Direction 27, Wrong Track 66",-39,"2016-02-02",2016,"B"
"855",855,854,"Direction of Country","Reuters/Ipsos","Right Direction 29, Wrong Track 60",-31,"2016-02-04",2016,"B+"
"856",856,855,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 65",-37,"2016-02-08",2016,"C+"
"857",857,856,"Direction of Country","Reuters/Ipsos","Right Direction 23, Wrong Track 63",-40,"2016-02-11",2016,"B+"
"858",858,857,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 64",-34,"2016-02-15",2016,"C+"
"859",859,858,"Direction of Country","USA Today/Suffolk","Right Direction 27, Wrong Track 63",-36,"2016-02-17",2016,"B+"
"860",860,859,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 63",-38,"2016-02-18",2016,"B+"
"861",861,860,"Direction of Country","CBS News","Right Direction 31, Wrong Track 62",-31,"2016-02-18",2016,"A-"
"862",862,861,"Direction of Country","The Economist/YouGov","Right Direction 28, Wrong Track 66",-38,"2016-02-18",2016,"B"
"863",863,862,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 63",-33,"2016-02-22",2016,"C+"
"864",864,863,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 61",-36,"2016-02-25",2016,"B+"
"865",865,864,"Direction of Country","Associated Press-GfK","Right Direction 32, Wrong Track 68",-36,"2016-02-26",2016,"unknown"
"866",866,865,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 68",-42,"2016-03-01",2016,"B"
"867",867,866,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 62",-36,"2016-03-03",2016,"B+"
"868",868,867,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 65",-37,"2016-03-07",2016,"C+"
"869",869,868,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 63",-38,"2016-03-10",2016,"B+"
"870",870,869,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 67",-40,"2016-03-14",2016,"C+"
"871",871,870,"Direction of Country","The Economist/YouGov","Right Direction 25, Wrong Track 65",-40,"2016-03-15",2016,"B"
"872",872,871,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 65",-44,"2016-03-17",2016,"B+"
"873",873,872,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2016-03-21",2016,"C+"
"874",874,873,"Direction of Country","CBS News/NY Times","Right Direction 32, Wrong Track 61",-29,"2016-03-21",2016,"A-"
"875",875,874,"Direction of Country","Reuters/Ipsos","Right Direction 23, Wrong Track 64",-41,"2016-03-24",2016,"B+"
"876",876,875,"Direction of Country","Bloomberg","Right Direction 27, Wrong Track 65",-38,"2016-03-24",2016,"unknown"
"877",877,876,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 67",-40,"2016-04-11",2016,"C+"
"878",878,877,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 65",-39,"2016-04-12",2016,"B"
"879",879,878,"Direction of Country","CBS News","Right Direction 30, Wrong Track 66",-36,"2016-04-14",2016,"A-"
"880",880,879,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 63",-38,"2016-04-14",2016,"B+"
"881",881,880,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 24, Wrong Track 70",-46,"2016-04-18",2016,"A-"
"882",882,881,"Direction of Country","Rasmussen Reports","Right Direction 24, Wrong Track 69",-45,"2016-04-18",2016,"C+"
"883",883,882,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 61",-36,"2016-04-21",2016,"B+"
"884",884,883,"Direction of Country","USA Today/Suffolk","Right Direction 28, Wrong Track 61",-33,"2016-04-25",2016,"B+"
"885",885,884,"Direction of Country","GWU/Battleground","Right Direction 26, Wrong Track 66",-40,"2016-04-25",2016,"B"
"886",886,885,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2016-04-25",2016,"C+"
"887",887,886,"Direction of Country","The Economist/YouGov","Right Direction 25, Wrong Track 66",-41,"2016-04-27",2016,"B"
"888",888,887,"Direction of Country","Reuters/Ipsos","Right Direction 23, Wrong Track 65",-42,"2016-04-29",2016,"B+"
"889",889,888,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 65",-36,"2016-05-02",2016,"C+"
"890",890,889,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 60",-34,"2016-05-06",2016,"B+"
"891",891,890,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 67",-40,"2016-05-09",2016,"C+"
"892",892,891,"Direction of Country","The Economist/YouGov","Right Direction 23, Wrong Track 68",-45,"2016-05-11",2016,"B"
"893",893,892,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 68",-47,"2016-05-13",2016,"B+"
"894",894,893,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 68",-41,"2016-05-16",2016,"C+"
"895",895,894,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 62",-38,"2016-05-19",2016,"B+"
"896",896,895,"Direction of Country","CBS News/NY Times","Right Direction 30, Wrong Track 63",-33,"2016-05-19",2016,"A-"
"897",897,896,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 66",-39,"2016-05-23",2016,"C+"
"898",898,897,"Direction of Country","The Economist/YouGov","Right Direction 26, Wrong Track 67",-41,"2016-05-25",2016,"B"
"899",899,898,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 60",-34,"2016-05-26",2016,"B+"
"900",900,899,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 66",-38,"2016-05-31",2016,"C+"
"901",901,900,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 64",-40,"2016-06-03",2016,"B+"
"902",902,901,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 66",-39,"2016-06-06",2016,"C+"
"903",903,902,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 63",-38,"2016-06-09",2016,"B+"
"904",904,903,"Direction of Country","Economist/YouGov","Right Direction 25, Wrong Track 67",-42,"2016-06-10",2016,"B"
"905",905,904,"Direction of Country","Rasmussen Reports","Right Direction 27, Wrong Track 67",-40,"2016-06-13",2016,"C+"
"906",906,905,"Direction of Country","Bloomberg","Right Direction 23, Wrong Track 68",-45,"2016-06-14",2016,"unknown"
"907",907,906,"Direction of Country","CBS News","Right Direction 33, Wrong Track 63",-30,"2016-06-15",2016,"A-"
"908",908,907,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 65",-44,"2016-06-16",2016,"B+"
"909",909,908,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 67",-41,"2016-06-20",2016,"C+"
"910",910,909,"Direction of Country","Economist/YouGov","Right Direction 28, Wrong Track 63",-35,"2016-06-22",2016,"B"
