"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"2632",2632,2631,"Arizona Senate - Republican Primary (Aug. 30)","PPP (D)","McCain 39, Ward 26, Meluskey 4, McBean 3, Van Steenwyk 2",13,"2016-05-17",2016,"B"
"2633",2633,2632,"Arizona Senate - McCain vs. Kirkpatrick","PPP (D)","McCain 42, Kirkpatrick 36",6,"2016-05-17",2016,"B"
"2634",2634,2633,"California Senate - Open Primary","KABC/SurveyUSA","Harris 31, Sanchez 22, Del Beccaro 9, Unz 7, Sundheim 9",9,"2016-05-23",2016,"A"
"2635",2635,2634,"North Carolina Senate - Burr vs. Ross","PPP (D)*","Burr 39, Ross 36",3,"2016-05-25",2016,"B"
"2636",2636,2635,"California Senate - Open Primary","PPIC","Harris 27, Sanchez 19, Del Beccaro 8, Unz 6, Sundheim 3",8,"2016-05-26",2016,"unknown"
"2637",2637,2636,"California Senate - Open Primary","Hoover/Golden State Poll","Harris 26, Sanchez 13, Del Beccaro 6, Unz 6, Sundheim 6",13,"2016-05-31",2016,"unknown"
"2638",2638,2637,"New Hampshire Senate - Ayotte vs. Hassan","Boston Herald/FPU","Ayotte 48, Hassan 47",1,"2016-05-31",2016,"unknown"
"2639",2639,2638,"New York Senate - Long vs. Schumer","Siena","Schumer 64, Long 22",42,"2016-05-31",2016,"A"
"2640",2640,2639,"California Senate - Open Primary","NBC/WSJ/Marist","Harris 37, Sanchez 19, Del Beccaro 8, Unz 5, Sundheim 5",18,"2016-06-01",2016,"A"
"2641",2641,2640,"California Senate - Open Primary","Field*","Harris 30, Sanchez 14, Del Beccaro 4, Unz 3, Sundheim 3",16,"2016-06-03",2016,"A+"
"2642",2642,2641,"Iowa Senate - Democratic Primary","Des Moines Register","Judge 42, Hogg 25, Krause 6, Fiegen 5",17,"2016-06-05",2016,"unknown"
"2643",2643,2642,"Connecticut Senate - Carter vs. Blumenthal","Quinnipiac","Blumenthal 60, Carter 30",30,"2016-06-07",2016,"A-"
"2644",2644,2643,"Connecticut Senate - Wolf vs. Blumenthal","Quinnipiac","Blumenthal 62, Wolf 27",35,"2016-06-07",2016,"A-"
"2645",2645,2644,"Wisconsin Senate - Johnson vs. Feingold","Marquette","Feingold 51, Johnson 42",9,"2016-06-15",2016,"A"
"2646",2646,2645,"Florida Senate - Rubio vs. Grayson","PPP (D)","Rubio 42, Grayson 40",2,"2016-06-17",2016,"B"
"2647",2647,2646,"Florida Senate - Rubio vs. Murphy","PPP (D)","Rubio 41, Murphy 42",1,"2016-06-17",2016,"B"
"2648",2648,2647,"Pennsylvania Senate - Toomey vs. McGinty","Quinnipiac","Toomey 49, McGinty 40",9,"2016-06-22",2016,"A-"
"2649",2649,2648,"Ohio Senate - Portman vs. Strickland","Quinnipiac","Portman 42, Strickland 42",0,"2016-06-22",2016,"A-"
"2650",2650,2649,"Florida Senate - Rubio vs. Murphy","Quinnipiac","Rubio 47, Murphy 40",7,"2016-06-22",2016,"A-"
"2651",2651,2650,"Arizona Senate - McCain vs. Kirkpatrick","Behavior Research Center","McCain 40, Kirkpatrick 31",9,"2016-06-22",2016,"A-"
"2652",2652,2651,"Florida Senate - Rubio vs. Grayson","Quinnipiac","Rubio 48, Grayson 40",8,"2016-06-22",2016,"A-"
"2653",2653,2652,"North Carolina Senate - Burr vs. Ross","PPP (D)*","Burr 40, Ross 37",3,"2016-06-23",2016,"B"
"2654",2654,2653,"Arizona Senate - McCain vs. Kirkpatrick","PPP (D)*","McCain 42, Kirkpatrick 40",2,"2016-06-28",2016,"B"
"2655",2655,2654,"Iowa Senate - Grassley vs. Judge","PPP (D)*","Grassley 46, Judge 39",7,"2016-06-28",2016,"B"
"2656",2656,2655,"New Hampshire Senate - Ayotte vs. Hassan","PPP (D)*","Ayotte 42, Hassan 44",2,"2016-06-28",2016,"B"
"2657",2657,2656,"Ohio Senate - Portman vs. Strickland","PPP (D)*","Portman 40, Strickland 39",1,"2016-06-28",2016,"B"
"2658",2658,2657,"Pennsylvania Senate - Toomey vs. McGinty","PPP (D)*","Toomey 40, McGinty 39",1,"2016-06-28",2016,"B"
"2659",2659,2658,"Wisconsin Senate - Johnson vs. Feingold","PPP (D)*","Feingold 50, Johnson 37",13,"2016-06-28",2016,"B"
"2660",2660,2659,"Florida Senate - Rubio vs. Murphy","Bay News 9/SurveyUSA","Rubio 43, Murphy 43",0,"2016-06-29",2016,"A"
"2661",2661,2660,"New Hampshire Senate - Ayotte vs. Hassan","ARG","Ayotte 51, Hassan 42",9,"2016-06-29",2016,"B"
"2662",2662,2661,"New York Senate - Long vs. Schumer","Siena","Schumer 66, Long 23",43,"2016-06-30",2016,"A"
"2663",2663,2662,"Iowa Senate - Grassley vs. Judge","Loras College","Grassley 46, Judge 45",1,"2016-06-30",2016,"B-"
"2664",2664,2663,"California Senate - Harris vs. Sanchez","Field","Harris 39, Sanchez 24",15,"2016-07-08",2016,"A+"
"2665",2665,2664,"Florida Senate - Rubio vs. Murphy","JMC Analytics","Rubio 40, Murphy 33",7,"2016-07-11",2016,"unknown"
"2666",2666,2665,"Colorado Senate - Glenn vs. Bennet","Harper (R)","Bennet 46, Glenn 40",6,"2016-07-11",2016,"B"
"2667",2667,2666,"Nevada Senate - Heck vs. Cortez Masto","Monmouth*","Heck 42, Cortez Masto 40",2,"2016-07-11",2016,"A+"
"2668",2668,2667,"Florida Senate - Rubio vs. Grayson","JMC Analytics","Rubio 41, Grayson 33",8,"2016-07-11",2016,"unknown"
"2669",2669,2668,"Iowa Senate - Grassley vs. Judge","Monmouth","Grassley 52, Judge 42",10,"2016-07-12",2016,"A+"
"2670",2670,2669,"Pennsylvania Senate - Toomey vs. McGinty","NBC/WSJ/Marist","McGinty 47, Toomey 44",3,"2016-07-13",2016,"A"
"2671",2671,2670,"Iowa Senate - Grassley vs. Judge","NBC/WSJ/Marist","Grassley 52, Judge 42",10,"2016-07-13",2016,"A"
"2672",2672,2671,"Colorado Senate - Glenn vs. Bennet vs. Tang Williams vs. Menconi","Monmouth","Bennet 48, Glenn 35, Tang Williams 3, Menconi 2",13,"2016-07-13",2016,"A+"
"2673",2673,2672,"Colorado Senate - Glenn vs. Bennet","FOX News","Bennet 51, Glenn 36",15,"2016-07-13",2016,"A"
"2674",2674,2673,"Wisconsin Senate - Johnson vs. Feingold","Marquette","Feingold 49, Johnson 44",5,"2016-07-13",2016,"A"
"2675",2675,2674,"Ohio Senate - Portman vs. Strickland","NBC/WSJ/Marist","Portman 44, Strickland 44",0,"2016-07-13",2016,"A"
"2676",2676,2675,"Pennsylvania Senate - Toomey vs. McGinty","Quinnipiac","McGinty 39, Toomey 49",10,"2016-07-14",2016,"A-"
"2677",2677,2676,"Florida Senate - Rubio vs. Murphy","Quinnipiac","Rubio 50, Murphy 37",13,"2016-07-14",2016,"A-"
"2678",2678,2677,"Florida Senate - Rubio vs. Grayson","Quinnipiac","Rubio 50, Grayson 38",12,"2016-07-14",2016,"A-"
"2679",2679,2678,"Ohio Senate - Portman vs. Strickland","Quinnipiac","Portman 47, Strickland 40",7,"2016-07-14",2016,"A-"
"2680",2680,2679,"Colorado Senate - Glenn vs. Bennet","NBC/WSJ/Marist","Bennet 53, Glenn 38",15,"2016-07-15",2016,"A"
"2681",2681,2680,"Missouri Senate - Blunt vs. Kander","PPP (D)","Blunt 41, Kander 38",3,"2016-07-15",2016,"B"
"2682",2682,2681,"Florida Senate - Rubio vs. Murphy","NBC/WSJ/Marist","Rubio 47, Murphy 44",3,"2016-07-15",2016,"A"
"2683",2683,2682,"North Carolina Senate - Burr vs. Ross","NBC/WSJ/Marist","Burr 48, Ross 41",7,"2016-07-15",2016,"A"
"2684",2684,2683,"Kansas Senate - Moran vs. Singh","KSN News/SurveyUSA","Moran 54, Singh 30",24,"2016-07-16",2016,"A"
"2685",2685,2684,"Kansas Senate - Moran vs. Wiesner","KSN News/SurveyUSA","Moran 52, Wiesner 33",19,"2016-07-16",2016,"A"
"2686",2686,2685,"New York Senate - Long vs. Schumer","Quinnipiac","Schumer 60, Long 28",32,"2016-07-19",2016,"A-"
"2687",2687,2686,"New Hampshire Senate - Ayotte vs. Hassan","WMUR/UNH","Hassan 45, Ayotte 42",3,"2016-07-20",2016,"unknown"
"2688",2688,2687,"Ohio Senate - Portman vs. Strickland","PPP (D)","Portman 43, Strickland 38",5,"2016-07-25",2016,"B"
"2689",2689,2688,"Nevada Senate - Heck vs. Cortez Masto","KTNV/Rasmussen","Heck 46, Cortez Masto 37",9,"2016-07-25",2016,"C+"
"2690",2690,2689,"Pennsylvania Senate - Toomey vs. McGinty","Suffolk University","McGinty 43, Toomey 36",7,"2016-07-28",2016,"B+"
"2691",2691,2690,"California Senate - Harris vs. Sanchez","PPIC","Harris 38, Sanchez 20",18,"2016-07-29",2016,"unknown"
"2692",2692,2691,"Missouri Senate - Blunt vs. Kander","St. Louis Post-Dispatch","Blunt 47, Kander 43",4,"2016-07-29",2016,"unknown"
"2693",2693,2692,"Georgia Senate: Isakson vs. Barksdale","WXIA-TV/SurveyUSA*","Isakson 48, Barksdale 39",9,"2016-08-01",2016,"A"
"2694",2694,2693,"Pennsylvania Senate - Toomey vs. McGinty","PPP (D)","McGinty 41, Toomey 42",1,"2016-08-01",2016,"B"
"2695",2695,2694,"Nevada Senate - Heck vs. Cortez Masto","KTNV/Rasmussen","Heck 42, Cortez Masto 41",1,"2016-08-02",2016,"C+"
"2696",2696,2695,"Pennsylvania Senate - Toomey vs. McGinty","Franklin & Marshall","McGinty 39, Toomey 38",1,"2016-08-04",2016,"B-"
"2697",2697,2696,"New Hampshire Senate - Ayotte vs. Hassan","WBUR/MassINC","Hassan 50, Ayotte 40",10,"2016-08-04",2016,"A-"
"2698",2698,2697,"Georgia Senate: Isakson vs. Barksdale","Atlanta Journal-Constitution","Isakson 48, Barksdale 42",6,"2016-08-05",2016,"unknown"
"2699",2699,2698,"Missouri Senate - Blunt vs. Kander","Remington Research (R)*","Blunt 47, Kander 40",7,"2016-08-08",2016,"C"
"2700",2700,2699,"Kansas Senate - Moran vs. Wiesner","KSN News/SurveyUSA*","Moran 52, Wiesner 32",20,"2016-08-08",2016,"A"
"2701",2701,2700,"Georgia Senate: Isakson vs. Barksdale","JMC Analytics","Isakson 39, Barksdale 30",9,"2016-08-08",2016,"unknown"
"2702",2702,2701,"Pennsylvania Senate - Toomey vs. McGinty","Susquehanna","McGinty 42, Toomey 40",2,"2016-08-09",2016,"C+"
"2703",2703,2702,"Ohio Senate - Portman vs. Strickland","NBC/WSJ/Marist","Portman 48, Strickland 43",5,"2016-08-10",2016,"A"
"2704",2704,2703,"Pennsylvania Senate - Toomey vs. McGinty","NBC/WSJ/Marist","McGinty 48, Toomey 44",4,"2016-08-10",2016,"A"
"2705",2705,2704,"North Carolina Senate - Burr vs. Ross","PPP (D)*","Burr 41, Ross 37",4,"2016-08-10",2016,"B"
"2706",2706,2705,"Wisconsin Senate - Johnson vs. Feingold","Marquette","Feingold 53, Johnson 42",11,"2016-08-10",2016,"A"
"2707",2707,2706,"Iowa Senate - Grassley vs. Judge","NBC/WSJ/Marist","Grassley 52, Judge 42",10,"2016-08-10",2016,"A"
"2708",2708,2707,"Florida Senate - Rubio vs. Murphy","FOX 13/Opinion Savvy","Rubio 45, Murphy 43",2,"2016-08-11",2016,"C+"
"2709",2709,2708,"Florida Senate - Rubio vs. Murphy","Quinnipiac","Rubio 48, Murphy 45",3,"2016-08-11",2016,"A-"
"2710",2710,2709,"Florida Senate - Rubio vs. Grayson","Quinnipiac","Rubio 49, Grayson 43",6,"2016-08-11",2016,"A-"
"2711",2711,2710,"Ohio Senate - Portman vs. Strickland","Quinnipiac","Portman 49, Strickland 40",9,"2016-08-11",2016,"A-"
"2712",2712,2711,"Pennsylvania Senate - Toomey vs. McGinty","Quinnipiac","McGinty 47, Toomey 44",3,"2016-08-11",2016,"A-"
"2713",2713,2712,"Iowa Senate - Grassley vs. Judge","Suffolk University","Grassley 52, Judge 42",10,"2016-08-11",2016,"B+"
"2714",2714,2713,"South Carolina Senate - Scott vs. Dixon","PPP (D)*","Scott 45, Dixon 28",17,"2016-08-11",2016,"B"
"2715",2715,2714,"Florida Senate - Rubio vs. Murphy","NBC/WSJ/Marist","Rubio 49, Murphy 43",6,"2016-08-12",2016,"A"
"2716",2716,2715,"North Carolina Senate - Burr vs. Ross","NBC/WSJ/Marist","Burr 44, Ross 46",2,"2016-08-12",2016,"A"
"2717",2717,2716,"Colorado Senate - Glenn vs. Bennet","NBC/WSJ/Marist","Bennet 53, Glenn 38",15,"2016-08-12",2016,"A"
"2718",2718,2717,"New Hampshire Senate - Ayotte vs. Hassan","CBS News/YouGov","Hassan 42, Ayotte 41",1,"2016-08-14",2016,"A-"
"2719",2719,2718,"Florida Senate - Rubio vs. Murphy","Monmouth","Rubio 48, Murphy 43",5,"2016-08-16",2016,"A+"
"2720",2720,2719,"Florida Senate - Rubio vs. Grayson","Monmouth","Rubio 50, Grayson 39",11,"2016-08-16",2016,"A+"
"2721",2721,2720,"Indiana Senate - Young vs. Bayh","Monmouth*","Bayh 48, Young 41",7,"2016-08-17",2016,"A+"
"2722",2722,2721,"Nevada Senate - Heck vs. Cortez Masto","Suffolk University*","Heck 37, Cortez Masto 37",0,"2016-08-18",2016,"B+"
"2723",2723,2722,"Colorado Senate - Glenn vs. Bennet","Quinnipiac","Bennet 54, Glenn 38",16,"2016-08-18",2016,"A-"
"2724",2724,2723,"Iowa Senate - Grassley vs. Judge","Quinnipiac","Grassley 51, Judge 42",9,"2016-08-18",2016,"A-"
"2725",2725,2724,"Iowa Senate - Grassley vs. Judge","CBS News/YouGov","Grassley 45, Judge 38",7,"2016-08-21",2016,"A-"
"2726",2726,2725,"Ohio Senate - Portman vs. Strickland","CBS News/YouGov","Portman 46, Strickland 39",7,"2016-08-21",2016,"A-"
"2727",2727,2726,"Ohio Senate - Portman vs. Strickland","Monmouth","Portman 48, Strickland 40",8,"2016-08-22",2016,"A+"
"2728",2728,2727,"Missouri Senate - Blunt vs. Kander","Monmouth*","Blunt 48, Kander 43",5,"2016-08-23",2016,"A+"
"2729",2729,2728,"North Carolina Senate - Burr vs. Ross","CNN/ORC","Burr 50, Ross 45",5,"2016-08-24",2016,"B+"
"2730",2730,2729,"North Carolina Senate - Burr vs. Ross","Monmouth*","Burr 45, Ross 43",2,"2016-08-24",2016,"A+"
"2731",2731,2730,"Arizona Senate - McCain vs. Kirkpatrick","CNN/ORC","McCain 52, Kirkpatrick 39",13,"2016-08-24",2016,"B+"
"2732",2732,2731,"Florida Senate - Rubio vs. Murphy","Florida Atlantic University","Rubio 44, Murphy 39",5,"2016-08-24",2016,"C+"
"2733",2733,2732,"Pennsylvania Senate - Toomey vs. McGinty","Emerson","McGinty 39, Toomey 46",7,"2016-08-29",2016,"B+"
"2734",2734,2733,"Ohio Senate - Portman vs. Strickland","Emerson","Portman 40, Strickland 25",15,"2016-08-29",2016,"B+"
"2735",2735,2734,"Pennsylvania Senate - Toomey vs. McGinty","Monmouth*","McGinty 45, Toomey 41",4,"2016-08-30",2016,"A+"
"2736",2736,2735,"Wisconsin Senate - Johnson vs. Feingold","Monmouth","Feingold 54, Johnson 41",13,"2016-08-31",2016,"A+"
"2737",2737,2736,"Wisconsin Senate - Johnson vs. Feingold","Marquette","Feingold 48, Johnson 45",3,"2016-08-31",2016,"A"
"2738",2738,2737,"New York Senate - Long vs. Schumer","Emerson","Schumer 60, Long 23",37,"2016-08-31",2016,"B+"
"2739",2739,2738,"North Carolina Senate - Burr vs. Ross","Emerson","Burr 45, Ross 41",4,"2016-08-31",2016,"B+"
"2740",2740,2739,"Pennsylvania Senate - Toomey vs. McGinty","Franklin & Marshall","McGinty 43, Toomey 38",5,"2016-09-01",2016,"B-"
"2741",2741,2740,"New Hampshire Senate - Ayotte vs. Hassan","WMUR/UNH","Hassan 44, Ayotte 42",2,"2016-09-01",2016,"unknown"
"2742",2742,2741,"North Carolina Senate - Burr vs. Ross","CBS News/YouGov","Burr 40, Ross 41",1,"2016-09-04",2016,"A-"
"2743",2743,2742,"Pennsylvania Senate - Toomey vs. McGinty","CBS News/YouGov","McGinty 39, Toomey 39",0,"2016-09-04",2016,"A-"
"2744",2744,2743,"Missouri Senate - Blunt vs. Kander","Remington Research (R)","Blunt 47, Kander 40",7,"2016-09-06",2016,"C"
"2745",2745,2744,"Maryland Senate - Szeliga vs. Van Hollen","OpinionWorks","Van Hollen 55, Szeliga 26",29,"2016-09-06",2016,"B-"
"2746",2746,2745,"Florida Senate - Rubio vs. Murphy","PPP (D)*","Rubio 40, Murphy 37",3,"2016-09-07",2016,"B"
"2747",2747,2746,"Connecticut Senate - Carter vs. Blumenthal","Emerson","Blumenthal 54, Carter 33",21,"2016-09-07",2016,"B+"
"2748",2748,2747,"New Hampshire Senate - Ayotte vs. Hassan","Emerson","Hassan 46, Ayotte 48",2,"2016-09-07",2016,"B+"
"2749",2749,2748,"North Carolina Senate - Burr vs. Ross","Suffolk*","Burr 41, Ross 37",4,"2016-09-08",2016,"B+"
"2750",2750,2749,"North Carolina Senate - Burr vs. Ross","Suffolk*","Ross 37, Burr 41",4,"2016-09-08",2016,"B+"
"2751",2751,2750,"Pennsylvania Senate - Toomey vs. McGinty","Quinnipiac","McGinty 45, Toomey 46",1,"2016-09-09",2016,"A-"
"2752",2752,2751,"Ohio Senate - Portman vs. Strickland","Quinnipiac","Portman 51, Strickland 40",11,"2016-09-09",2016,"A-"
"2753",2753,2752,"Florida Senate - Rubio vs. Murphy","Quinnipiac","Rubio 50, Murphy 43",7,"2016-09-09",2016,"A-"
"2754",2754,2753,"North Carolina Senate - Burr vs. Ross","Quinnipiac","Ross 43, Burr 49",6,"2016-09-09",2016,"A-"
"2755",2755,2754,"Indiana Senate - Young vs. Bayh","WTHR/Howey Politics*","Bayh 44, Young 40",4,"2016-09-10",2016,"B-"
"2756",2756,2755,"Georgia Senate: Isakson vs. Barksdale","NBC/WSJ/Marist","Isakson 53, Barksdale 38",15,"2016-09-11",2016,"A"
"2757",2757,2756,"New Hampshire Senate - Ayotte vs. Hassan","NBC/WSJ/Marist","Ayotte 52, Hassan 44",8,"2016-09-11",2016,"A"
"2758",2758,2757,"Nevada Senate - Heck vs. Cortez Masto","NBC/WSJ/Marist","Heck 47, Cortez Masto 45",2,"2016-09-11",2016,"A"
"2759",2759,2758,"Arizona Senate - McCain vs. Kirkpatrick","NBC/WSJ/Marist","McCain 57, Kirkpatrick 38",19,"2016-09-11",2016,"A"
"2760",2760,2759,"California Senate - Harris vs. Sanchez","KABC/SurveyUSA","Harris 44, Sanchez 27",17,"2016-09-13",2016,"A"
"2761",2761,2760,"Kansas Senate - Moran vs. Wiesner","KSN News/SurveyUSA*","Moran 50, Wiesner 34",16,"2016-09-14",2016,"A"
"2762",2762,2761,"Nevada Senate - Heck vs. Cortez Masto","Monmouth*","Heck 46, Cortez Masto 43",3,"2016-09-14",2016,"A+"
"2763",2763,2762,"Ohio Senate - Portman vs. Strickland","Bloomberg","Portman 53, Strickland 36",17,"2016-09-14",2016,"unknown"
"2764",2764,2763,"Ohio Senate - Portman vs. Strickland","CNN/ORC","Portman 58, Strickland 37",21,"2016-09-14",2016,"B+"
"2765",2765,2764,"Florida Senate - Rubio vs. Murphy","CNN/ORC","Rubio 54, Murphy 43",11,"2016-09-14",2016,"B+"
"2766",2766,2765,"Arkansas Senate - Boozman vs. Eldridge","Emerson","Boozman 44, Eldridge 30",14,"2016-09-15",2016,"B+"
"2767",2767,2766,"Missouri Senate - Blunt vs. Kander","Emerson","Blunt 40, Kander 42",2,"2016-09-15",2016,"B+"
"2768",2768,2767,"Colorado Senate - Glenn vs. Bennet","Emerson","Bennet 46, Glenn 39",7,"2016-09-15",2016,"B+"
"2769",2769,2768,"Georgia Senate: Isakson vs. Barksdale","FOX 5 Atlanta*","Isakson 47, Barksdale 34",13,"2016-09-15",2016,"unknown"
"2770",2770,2769,"Ohio Senate - Portman vs. Strickland","Suffolk*","Portman 39, Strickland 31",8,"2016-09-15",2016,"B+"
"2771",2771,2770,"Iowa Senate - Grassley vs. Judge","Monmouth","Grassley 56, Judge 39",17,"2016-09-15",2016,"A+"
"2772",2772,2771,"Georgia Senate: Isakson vs. Barksdale","Emerson","Isakson 48, Barksdale 32",16,"2016-09-15",2016,"B+"
"2773",2773,2772,"Pennsylvania Senate - Toomey vs. McGinty","Morning Call","McGinty 41, Toomey 38",3,"2016-09-18",2016,"unknown"
"2774",2774,2773,"Georgia Senate: Isakson vs. Barksdale","Monmouth*","Isakson 50, Barksdale 34",16,"2016-09-19",2016,"A+"
"2775",2775,2774,"Florida Senate - Rubio vs. Murphy","NY Times/Siena","Rubio 48, Murphy 42",6,"2016-09-19",2016,"A"
"2776",2776,2775,"Illinois Senate - Kirk vs. Duckworth","Loras","Duckworth 41, Kirk 36",5,"2016-09-20",2016,"B-"
"2777",2777,2776,"New York Senate - Long vs. Schumer","Siena","Schumer 69, Long 23",46,"2016-09-20",2016,"A"
"2778",2778,2777,"North Carolina Senate - Burr vs. Ross","Elon*","Ross 44, Burr 43",1,"2016-09-20",2016,"A-"
"2779",2779,2778,"North Carolina Senate - Burr vs. Ross","PPP (D)*","Ross 41, Burr 41",0,"2016-09-21",2016,"B"
"2780",2780,2779,"North Carolina Senate - Burr vs. Ross","FOX News*","Ross 37, Burr 43",6,"2016-09-21",2016,"A"
"2781",2781,2780,"Nevada Senate - Heck vs. Cortez Masto","FOX News*","Heck 43, Cortez Masto 36",7,"2016-09-21",2016,"A"
"2782",2782,2781,"Ohio Senate - Portman vs. Strickland","FOX News","Portman 51, Strickland 37",14,"2016-09-21",2016,"A"
"2783",2783,2782,"Wisconsin Senate - Johnson vs. Feingold","Marquette","Feingold 47, Johnson 41",6,"2016-09-21",2016,"A"
"2784",2784,2783,"Nevada Senate - Heck vs. Cortez Masto","KTNV/Rasmussen","Heck 44, Cortez Masto 40",4,"2016-09-21",2016,"C+"
"2785",2785,2784,"New Hampshire Senate - Ayotte vs. Hassan","Monmouth*","Ayotte 47, Hassan 45",2,"2016-09-21",2016,"A+"
"2786",2786,2785,"California Senate - Harris vs. Sanchez","Field","Harris 42, Sanchez 20",22,"2016-09-21",2016,"A+"
"2787",2787,2786,"Colorado Senate - Glenn vs. Bennet","Rocky Mountain PBS","Bennet 45, Glenn 32",13,"2016-09-22",2016,"unknown"
"2788",2788,2787,"Wisconsin Senate - Johnson vs. Feingold","Emerson","Feingold 52, Johnson 42",10,"2016-09-22",2016,"B+"
"2789",2789,2788,"Florida Senate - Rubio vs. Murphy","Suffolk*","Rubio 43, Murphy 34",9,"2016-09-22",2016,"B+"
"2790",2790,2789,"North Carolina Senate - Burr vs. Ross","NY Times/Siena","Burr 42, Ross 46",4,"2016-09-22",2016,"A"
"2791",2791,2790,"Illinois Senate - Kirk vs. Duckworth","Emerson","Duckworth 41, Kirk 39",2,"2016-09-22",2016,"B+"
"2792",2792,2791,"Maryland Senate - Szeliga vs. Van Hollen","Goucher College*","Van Hollen 54, Szeliga 24",30,"2016-09-22",2016,"unknown"
"2793",2793,2792,"California Senate - Harris vs. Sanchez","PPIC","Harris 32, Sanchez 25",7,"2016-09-22",2016,"unknown"
"2794",2794,2793,"Louisiana Senate - Open Primary","SMOR*","Boustany 15, Kennedy 17, Campbell 9, Fayard 11, Fleming 8",2,"2016-09-22",2016,"unknown"
"2795",2795,2794,"North Carolina Senate - Burr vs. Ross","NY Times/Siena","Ross 46, Burr 42",4,"2016-09-22",2016,"A"
"2796",2796,2795,"Louisiana Senate - Open Primary","SMOR*","Kennedy 17, Boustany 15, Fayard 11, Campbell 9, Fleming 8",2,"2016-09-22",2016,"unknown"
"2797",2797,2796,"Georgia Senate: Isakson vs. Barksdale","JMC Analytics*","Isakson 41, Barksdale 28",13,"2016-09-23",2016,"unknown"
"2798",2798,2797,"Georgia Senate: Isakson vs. Barksdale","Quinnipiac","Isakson 55, Barksdale 34",21,"2016-09-23",2016,"A-"
"2799",2799,2798,"Iowa Senate - Grassley vs. Judge","Quinnipiac","Grassley 55, Judge 43",12,"2016-09-23",2016,"A-"
"2800",2800,2799,"Colorado Senate - Glenn vs. Bennet","Quinnipiac","Bennet 52, Glenn 43",9,"2016-09-23",2016,"A-"
"2801",2801,2800,"Pennsylvania Senate - Toomey vs. McGinty","Morning Call","McGinty 40, Toomey 41",1,"2016-09-25",2016,"unknown"
"2802",2802,2801,"Colorado Senate - Glenn vs. Bennet","Gravis","Bennet 43, Glenn 45",2,"2016-09-25",2016,"C+"
"2803",2803,2802,"Ohio Senate - Portman vs. Strickland","Gravis","Portman 44, Strickland 36",8,"2016-09-25",2016,"C+"
"2804",2804,2803,"North Carolina Senate - Burr vs. Ross","High Point*","Ross 43, Burr 45",2,"2016-09-26",2016,"B+"
"2805",2805,2804,"North Carolina Senate - Burr vs. Ross","Gravis","Ross 48, Burr 39",9,"2016-09-26",2016,"C+"
"2806",2806,2805,"Louisiana Senate - Open Primary","JMC Analytics*","Boustany 15, Kennedy 11, Campbell 15, Fayard 12, Fleming 14",0,"2016-09-26",2016,"unknown"
"2807",2807,2806,"North Carolina Senate - Burr vs. Ross","Gravis","Burr 39, Ross 48",9,"2016-09-26",2016,"C+"
"2808",2808,2807,"North Carolina Senate - Burr vs. Ross","High Point*","Burr 45, Ross 43",2,"2016-09-26",2016,"B+"
"2809",2809,2808,"Iowa Senate - Grassley vs. Judge","Loras","Grassley 54, Judge 37",17,"2016-09-26",2016,"B-"
"2810",2810,2809,"Pennsylvania Senate - Toomey vs. McGinty","Mercyhurst","McGinty 42, Toomey 43",1,"2016-09-26",2016,"unknown"
"2811",2811,2810,"Pennsylvania Senate - Toomey vs. McGinty","Harper (R)*","McGinty 42, Toomey 42",0,"2016-09-26",2016,"B"
"2812",2812,2811,"Pennsylvania Senate - Toomey vs. McGinty","Gravis","McGinty 43, Toomey 39",4,"2016-09-26",2016,"C+"
"2813",2813,2812,"Pennsylvania Senate - Toomey vs. McGinty","CNN/ORC","McGinty 49, Toomey 46",3,"2016-09-26",2016,"B+"
"2814",2814,2813,"Colorado Senate - Glenn vs. Bennet","CNN/ORC","Bennet 53, Glenn 43",10,"2016-09-26",2016,"B+"
"2815",2815,2814,"California Senate - Harris vs. Sanchez","KABC/SurveyUSA","Harris 40, Sanchez 29",11,"2016-09-29",2016,"A"
"2816",2816,2815,"Florida Senate - Rubio vs. Murphy","FOX 13/Opinion Savvy","Rubio 47, Murphy 43",4,"2016-09-30",2016,"C+"
"2817",2817,2816,"New Hampshire Senate - Ayotte vs. Hassan","WBUR/MassINC","Ayotte 46, Hassan 48",2,"2016-09-30",2016,"A-"
"2818",2818,2817,"Nevada Senate - Heck vs. Cortez Masto","Suffolk*","Heck 38, Cortez Masto 35",3,"2016-09-30",2016,"B+"
"2819",2819,2818,"Nevada Senate - Heck vs. Cortez Masto","Las Vegas Review-Journal","Heck 47, Cortez Masto 45",2,"2016-10-02",2016,"unknown"
"2820",2820,2819,"Colorado Senate - Glenn vs. Bennet","Monmouth*","Bennet 53, Glenn 35",18,"2016-10-03",2016,"A+"
"2821",2821,2820,"North Carolina Senate - Burr vs. Ross","Bloomberg","Burr 44, Ross 46",2,"2016-10-03",2016,"unknown"
"2822",2822,2821,"Florida Senate - Rubio vs. Murphy","Mason-Dixon*","Rubio 47, Murphy 40",7,"2016-10-03",2016,"B+"
"2823",2823,2822,"Nevada Senate - Heck vs. Cortez Masto","UNLV/Hart Research (D)","Heck 47, Cortez Masto 46",1,"2016-10-04",2016,"unknown"
"2824",2824,2823,"Pennsylvania Senate - Toomey vs. McGinty","Monmouth*","McGinty 46, Toomey 46",0,"2016-10-04",2016,"A+"
