,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
2458,Florida Senate - LeMieux vs. Nelson,PPP (D),"Nelson 49, LeMieux 35",Nelson +14,2011-10-04,2011.0
2459,Florida Senate - Hasner vs. Nelson,PPP (D),"Nelson 49, Hasner 35",Nelson +14,2011-10-04,2011.0
2460,Massachusetts Senate - Brown vs. Warren,UMass/Boston Herald,"Brown 41, Warren 38",Brown +3,2011-10-03,2011.0
2461,Virginia Senate - Allen vs. Kaine,Rasmussen Reports,"Kaine 46, Allen 45",Kaine +1,2011-09-30,2011.0
2462,Ohio Senate - Mandel vs. Brown,Quinnipiac,"Brown 49, Mandel 36",Brown +13,2011-09-28,2011.0
2463,Connecticut Senate - McMahon vs. Murphy,PPP (D),"Murphy 50, McMahon 43",Murphy +7,2011-09-28,2011.0
2464,Connecticut Senate - Shays vs. Murphy,PPP (D),"Murphy 43, Shays 39",Murphy +4,2011-09-28,2011.0
2465,Virginia Senate - Allen vs. Kaine,Roanoke College,"Allen 42, Kaine 39",Allen +3,2011-09-25,2011.0
2466,Texas Senate - Dewhurst vs. Sanchez,PPP (D),"Dewhurst 47, Sanchez 32",Dewhurst +15,2011-09-21,2011.0
2467,Massachusetts Senate - Brown vs. Elizabeth Warren,PPP (D),"Warren 46, Brown 44",Warren +2,2011-09-20,2011.0
2468,Connecticut Senate - McMahon vs. Murphy,Quinnipiac,"Murphy 49, McMahon 38",Murphy +11,2011-09-16,2011.0
2469,Connecticut Senate - Shays vs. Murphy,Quinnipiac,"Murphy 43, Shays 37",Murphy +6,2011-09-16,2011.0
2470,Virginia Senate - Allen vs. Kaine,Quinnipiac,"Allen 45, Kaine 44",Allen +1,2011-09-15,2011.0
2471,Missouri Senate - Akin vs. McCaskill,PPP (D),"McCaskill 45, Akin 43",McCaskill +2,2011-09-13,2011.0
2472,Missouri Senate - Steelman vs. McCaskill,PPP (D),"McCaskill 43, Steelman 42",McCaskill +1,2011-09-13,2011.0
2473,West Virginia Senate - Capito vs. Manchin,PPP (D),"Manchin 52, Capito 36",Manchin +16,2011-09-08,2011.0
2474,Massachusetts Senate - Brown vs. Elizabeth Warren,WBUR/MassINC,"Warren 35, Brown 44",Brown +9,2011-09-06,2011.0
2475,Florida Senate - LeMieux vs. Nelson,Mason-Dixon,"Nelson 49, LeMieux 34",Nelson +15,2011-08-26,2011.0
2476,Florida Senate - Hasner vs. Nelson,Mason-Dixon,"Nelson 45, Hasner 34",Nelson +11,2011-08-26,2011.0
2477,Florida Senate - Buchanan vs. Nelson,Mason-Dixon,"Nelson 45, Buchanan 35",Nelson +10,2011-08-26,2011.0
2478,Michigan Senate - Hoekstra vs. Stabenow,EPIC-MRA,"Stabenow 47, Hoekstra 38",Stabenow +9,2011-08-22,2011.0
2479,Wisconsin Senate - Thompson vs. Baldwin,PPP (D),"Thompson 50, Baldwin 42",Thompson +8,2011-08-18,2011.0
2480,Wisconsin Senate - Neumann vs. Baldwin,PPP (D),"Neumann 44, Baldwin 40",Neumann +4,2011-08-18,2011.0
2481,Ohio Senate - Mandel vs. Brown,PPP (D),"Brown 48, Mandel 33",Brown +15,2011-08-17,2011.0
2482,Ohio Senate - Coughlin vs. Brown,PPP (D),"Brown 47, Coughlin 33",Brown +14,2011-08-17,2011.0
2483,Utah Senate - Republican Primary,Mason-Dixon,"Hatch 49, Chaffetz 39",Hatch +10,2011-08-15,2011.0
2484,Utah Senate - Hatch vs. Matheson,Mason-Dixon,"Hatch 48, Matheson 43",Hatch +5,2011-08-15,2011.0
2485,Utah Senate - Chaffetz vs. Matheson,Mason-Dixon,"Chaffetz 49, Matheson 43",Chaffetz +6,2011-08-15,2011.0
2486,Nevada Senate - Heller vs. Berkley,PPP (D),"Heller 46, Berkley 43",Heller +3,2011-08-02,2011.0
2487,Virginia Senate - Allen vs. Kaine,PPP (D),"Kaine 46, Allen 43",Kaine +3,2011-07-27,2011.0
2488,Michigan Senate - Hoekstra vs. Stabenow,PPP (D),"Stabenow 50, Hoekstra 41",Stabenow +9,2011-07-26,2011.0
2489,Ohio Senate - Coughlin vs. Brown,Quinnipiac,"Brown 50, Coughlin 32",Brown +18,2011-07-21,2011.0
2490,Ohio Senate - Mandel vs. Brown,Quinnipiac,"Brown 49, Mandel 34",Brown +15,2011-07-21,2011.0
2491,Utah Senate - Hatch vs. Matheson,PPP (D),"Matheson 45, Hatch 44",Matheson +1,2011-07-12,2011.0
2492,Utah Senate - Chaffetz vs. Matheson,PPP (D),"Matheson 47, Chaffetz 42",Matheson +5,2011-07-12,2011.0
2493,Virginia Senate - Allen vs. Kaine,Quinnipiac,"Kaine 43, Allen 42",Kaine +1,2011-06-30,2011.0
2494,Texas Senate - Dewhurst vs. Sanchez,PPP (D),"Dewhurst 45, Sanchez 37",Dewhurst +8,2011-06-30,2011.0
2495,Texas Senate - Cruz vs. Sanchez,PPP (D),"Cruz 41, Sanchez 32",Cruz +9,2011-06-30,2011.0
2496,Florida Senate - Haridopolos vs. Nelson,PPP (D),"Nelson 47, Haridopolos 35",Nelson +12,2011-06-29,2011.0
2497,Florida Senate - Hasner vs. Nelson,PPP (D),"Nelson 47, Hasner 35",Nelson +12,2011-06-29,2011.0
2498,Florida Senate - LeMieux vs. Nelson,PPP (D),"Nelson 46, LeMieux 35",Nelson +11,2011-06-29,2011.0
2499,New Mexico Senate - Wilson vs. Heinrich,PPP (D),"Heinrich 47, Wilson 42",Heinrich +5,2011-06-28,2011.0
2500,Nevada Senate - Heller vs. Berkley,Magellan Strategies (R),"Berkley 46, Heller 44",Berkley +2,2011-06-24,2011.0
2501,Montana Senate - Rehberg vs. Tester,PPP (D),"Rehberg 47, Tester 45",Rehberg +2,2011-06-21,2011.0
2502,Utah Senate - Republican Primary,Deseret News/KSL,"Hatch 47, Chaffetz 44",Hatch +3,2011-06-20,2011.0
2503,Utah Senate - Hatch vs. Matheson,Deseret News/KSL,"Hatch 47, Matheson 47",Tie,2011-06-20,2011.0
2504,Utah Senate - Chaffetz vs. Matheson,Deseret News/KSL,"Chaffetz 46, Matheson 45",Chaffetz +1,2011-06-20,2011.0
2505,Massachusetts Senate - Brown vs. Capuano,PPP (D),"Brown 48, Capuano 38",Brown +10,2011-06-07,2011.0
2506,Massachusetts Senate - Brown vs. Elizabeth Warren,PPP (D),"Brown 47, Warren 32",Brown +15,2011-06-07,2011.0
2507,New Jersey Senate - Crowley vs. Menendez,Fairleigh Dickinson,"Menendez 45, Crowley 26",Menendez +19,2011-05-31,2011.0
2508,Florida Senate - LeMieux vs. Nelson,Quinnipiac,"Nelson 47, LeMieux 27",Nelson +20,2011-05-26,2011.0
2509,Florida Senate - Haridopolos vs. Nelson,Quinnipiac,"Nelson 47, Haridopolos 26",Nelson +21,2011-05-26,2011.0
2510,Florida Senate - Hasner vs. Nelson,Quinnipiac,"Nelson 48, Hasner 23",Nelson +25,2011-05-26,2011.0
2511,Wisconsin Senate - Thompson vs. Feingold,PPP (D),"Feingold 52, Thompson 42",Feingold +10,2011-05-24,2011.0
2512,Virginia Senate - Allen vs. Kaine,PPP (D),"Allen 44, Kaine 46",Kaine +2,2011-05-11,2011.0
2513,Virginia Senate - Allen vs. Kaine,Washington Post,"Allen 46, Kaine 46",Tie,2011-05-08,2011.0
2514,Missouri Senate - Akin vs. McCaskill,PPP (D),"McCaskill 46, Akin 45",McCaskill +1,2011-05-03,2011.0
2515,Missouri Senate - Martin vs. McCaskill,PPP (D),"McCaskill 46, Martin 39",McCaskill +7,2011-05-03,2011.0
2516,Missouri Senate - Steelman vs. McCaskill,PPP (D),"McCaskill 45, Steelman 42",McCaskill +3,2011-05-03,2011.0
2517,Nevada Senate - Heller vs. Berkley,PPP (D),"Heller 47, Berkley 43",Heller +4,2011-04-26,2011.0
2518,Virginia Senate - Allen vs. Kaine,Roanoke College,"Allen 45, Kaine 32",Allen +13,2011-04-08,2011.0
2519,Massachusetts Senate - Brown vs. Capuano,Suffolk/7News,"Brown 52, Capuano 26",Brown +26,2011-04-07,2011.0
2520,Massachusetts Senate - Brown vs. Markey,Suffolk/7News,"Brown 53, Markey 26",Brown +27,2011-04-07,2011.0
2521,Michigan Senate - Hekman vs. Stabenow,Inside MI Politcs/MRG,"Stabenow 45, Hekman 34",Stabenow +11,2011-04-01,2011.0
2522,Florida Senate - Haridopolos vs. Nelson,PPP (D),"Nelson 50, Haridopolos 34",Nelson +16,2011-03-30,2011.0
2523,Florida Senate - Hasner vs. Nelson,PPP (D),"Nelson 48, Hasner 32",Nelson +16,2011-03-30,2011.0
2524,Florida Senate - LeMieux vs. Nelson,PPP (D),"Nelson 48, LeMieux 33",Nelson +15,2011-03-30,2011.0
2525,Michigan Senate - Hekman vs. Stabenow,PPP (D),"Stabenow 52, Hekman 33",Stabenow +19,2011-03-23,2011.0
2526,Michigan Senate - Hoekstra vs. Stabenow,PPP (D),"Stabenow 50, Hoekstra 38",Stabenow +12,2011-03-23,2011.0
2527,Montana Senate - Rehberg vs. Tester,Billings Gazette,"Tester 46, Rehberg 45",Tester +1,2011-03-21,2011.0
2528,Massachusetts Senate - Brown vs. Capuano,Western NE College,"Brown 51, Capuano 38",Brown +13,2011-03-14,2011.0
2529,Massachusetts Senate - Brown vs. Elizabeth Warren,Western NE College,"Brown 51, Warren 34",Brown +17,2011-03-14,2011.0
2530,Missouri Senate - Steelman vs. McCaskill,PPP (D),"McCaskill 45, Steelman 42",McCaskill +3,2011-03-08,2011.0
2531,Missouri Senate - Martin vs. McCaskill,PPP (D),"McCaskill 46, Martin 40",McCaskill +6,2011-03-08,2011.0
2532,Missouri Senate - Akin vs. McCaskill,PPP (D),"McCaskill 45, Akin 44",McCaskill +1,2011-03-08,2011.0
2533,Florida Senate - Scott vs. Nelson,Quinnipiac,"Nelson 46, Scott 42",Nelson +4,2011-02-27,2011.0
2534,North Dakota Senate - Cramer vs. Heitkamp,Gravis,"Heitkamp 43, Cramer 40",Heitkamp +3,2011-02-27,2011.0
2535,Florida Senate - Scott vs. Nelson,Gravis,"Nelson 44, Scott 40",Nelson +4,2011-02-20,2011.0
2536,Utah Senate - Romney vs. Wilson,UtahPolicy/Dan Jones*,"Romney 60, Wilson 14",Romney +46,2011-02-20,2011.0
2537,Mississippi Senate - Republican Primary,JMC Analytics,"Wicker 38, McDaniel 20",Wicker +18,2011-02-20,2011.0
2538,Texas Senate - Republican Primary,UT/Texas Tribune,"Cruz 91, Jacobson 3, Miller 3, Sam 2, de Stefano 1",Cruz +88,2011-02-19,2011.0
2539,Texas Senate - Democratic Primary,UT/Texas Tribune,"O'Rourke 73, Hernandez 19, Kimbrough 8",O'Rourke +54,2011-02-19,2011.0
2540,Florida Senate - Scott vs. Nelson,Mason-Dixon,"Nelson 45, Scott 44",Nelson +1,2011-02-08,2011.0
2541,California Senate - Open Primary,PPIC,"Feinstein 46, de Leon 17",Feinstein +29,2011-02-08,2011.0
2542,Florida Senate - Scott vs. Nelson,UNF,"Nelson 48, Scott 42",Nelson +6,2011-02-07,2011.0
2543,Michigan Senate - Pensler vs. Stabenow,Detroit News/WDIV-TV,"Stabenow 51, Pensler 30",Stabenow +21,2011-01-25,2011.0
2544,Michigan Senate - James vs. Stabenow,Detroit News/WDIV-TV,"Stabenow 51, James 30",Stabenow +21,2011-01-25,2011.0
2545,Nevada Senate - Angle vs. Reid,Rasmussen Reports,"Angle 50, Reid 47",Angle +3,2010-10-18,2010.0
2546,Washington Senate - Rossi vs. Murray,Rasmussen Reports,"Murray 49, Rossi 46",Murray +3,2010-10-18,2010.0
2547,Utah Senate - Lee vs. Granato,Deseret News,"Lee 53, Granato 31",Lee +22,2010-10-18,2010.0
2548,Hawaii Senate - Cavasso vs. Inouye,Rasmussen Reports,"Inouye 53, Cavasso 40",Inouye +13,2010-10-17,2010.0
2549,Colorado Senate - Buck vs. Bennet,Rasmussen Reports,"Buck 47, Bennet 45",Buck +2,2010-10-16,2010.0
2550,Oregon Senate - Huffman vs. Wyden,SurveyUSA,"Wyden 56, Huffman 34",Wyden +22,2010-10-16,2010.0
2551,California Senate - Boxer vs. Fiorina,Reuters/Ipsos,"Boxer 46, Fiorina 45",Boxer +1,2010-10-15,2010.0
2552,Connecticut Senate - McMahon vs. Blumenthal,Rasmussen Reports,"Blumenthal 51, McMahon 46",Blumenthal +5,2010-10-15,2010.0
2553,New York Senate Special Election - DioGuardi vs. Gillibrand,SurveyUSA,"Gillibrand 54, DioGuardi 36",Gillibrand +18,2010-10-15,2010.0
2554,Delaware Senate - O’Donnell vs. Coons,Rasmussen Reports,"Coons 51, O'Donnell 40",Coons +11,2010-10-15,2010.0
2555,Ohio Senate - Portman vs. Fisher,Ohio Poll/Univ of Cin.,"Portman 58, Fisher 36",Portman +22,2010-10-15,2010.0
2556,West Virginia Senate Special Election - Raese vs. Manchin,Marshall Univ/Orion Strategies (D),"Manchin 48, Raese 38",Manchin +10,2010-10-15,2010.0
2557,New York Senate - Townsend vs. Schumer,SurveyUSA,"Schumer 63, Townsend 30",Schumer +33,2010-10-15,2010.0
2558,Vermont Senate - Britton vs. Leahy,VPR/Mason-Dixon,"Leahy 62, Britton 27",Leahy +35,2010-10-15,2010.0
2559,Utah Senate - Lee vs. Granato,Rasmussen Reports,"Lee 61, Granato 28",Lee +33,2010-10-15,2010.0
2560,Washington Senate - Rossi vs. Murray,The Washington Poll,"Murray 50, Rossi 42",Murray +8,2010-10-15,2010.0
2561,Washington Senate - Rossi vs. Murray,SurveyUSA,"Murray 50, Rossi 47",Murray +3,2010-10-14,2010.0
2562,Nevada Senate - Angle vs. Reid,LVRJ/Mason-Dixon,"Angle 48, Reid 46",Angle +2,2010-10-14,2010.0
2563,California Senate - Boxer vs. Fiorina,Rasmussen Reports,"Boxer 49, Fiorina 46",Boxer +3,2010-10-14,2010.0
2564,Connecticut Senate - McMahon vs. Blumenthal,Quinnipiac,"Blumenthal 54, McMahon 43",Blumenthal +11,2010-10-14,2010.0
2565,Alaska Senate - Miller vs. McAdams vs. Murkowski,Rasmussen Reports,"Miller 35, Murkowski 34, McAdams 27",Miller +1,2010-10-14,2010.0
2566,New Hampshire Senate - Ayotte vs. Hodes,WMUR/UNH,"Ayotte 50, Hodes 35",Ayotte +15,2010-10-14,2010.0
2567,Pennsylvania Senate - Sestak vs. Toomey,Rasmussen Reports,"Toomey 49, Sestak 39",Toomey +10,2010-10-14,2010.0
2568,Kansas Senate - Moran vs. Johnston,SurveyUSA,"Moran 67, Johnston 27",Moran +40,2010-10-14,2010.0
2569,Washington Senate - Rossi vs. Murray,CNN/Time,"Murray 51, Rossi 43",Murray +8,2010-10-13,2010.0
2570,Wisconsin Senate - Feingold vs. Johnson,CNN/Time,"Johnson 52, Feingold 44",Johnson +8,2010-10-13,2010.0
2571,Florida Senate - Rubio vs. Meek vs. Crist,Quinnipiac,"Rubio 44, Crist 30, Meek 22",Rubio +14,2010-10-13,2010.0
2572,Florida Senate - Rubio vs. Meek vs. Crist,Sunshine State News/VSS,"Rubio 45, Crist 29, Meek 22",Rubio +16,2010-10-13,2010.0
2573,Nevada Senate - Angle vs. Reid,Suffolk University,"Angle 43, Reid 46",Reid +3,2010-10-13,2010.0
2574,Nevada Senate - Angle vs. Reid,Rasmussen Reports,"Angle 49, Reid 48",Angle +1,2010-10-13,2010.0
2575,West Virginia Senate Special Election - Raese vs. Manchin,CNN/Time,"Manchin 44, Raese 44",Tie,2010-10-13,2010.0
2576,West Virginia Senate Special Election - Raese vs. Manchin,Rasmussen Reports,"Manchin 46, Raese 49",Raese +3,2010-10-13,2010.0
2577,Illinois Senate - Giannoulias vs. Kirk,The Simon Poll/SIU,"Giannoulias 37, Kirk 37",Tie,2010-10-13,2010.0
2578,Delaware Senate - O’Donnell vs. Coons,CNN/Time,"Coons 57, O'Donnell 38",Coons +19,2010-10-13,2010.0
2579,Delaware Senate - O’Donnell vs. Coons,SurveyUSA,"Coons 54, O'Donnell 33",Coons +21,2010-10-13,2010.0
2580,Ohio Senate - Portman vs. Fisher,Rasmussen Reports,"Portman 57, Fisher 34",Portman +23,2010-10-13,2010.0
2581,Washington Senate - Rossi vs. Murray,Elway Poll,"Murray 55, Rossi 40",Murray +15,2010-10-13,2010.0
2582,North Carolina Senate - Burr vs. Marshall,Rasmussen Reports,"Burr 52, Marshall 38",Burr +14,2010-10-13,2010.0
2583,Oklahoma Senate - Coburn vs. Rogers,Sooner Poll,"Coburn 62, Rogers 22",Coburn +40,2010-10-13,2010.0
2584,South Carolina Senate - DeMint vs. Greene,Winthrop,"DeMint 58, Greene 11",DeMint +47,2010-10-13,2010.0
2585,Washington Senate - Rossi vs. Murray,FOX News/POR-Rasmussen,"Murray 46, Rossi 47",Rossi +1,2010-10-12,2010.0
2586,West Virginia Senate Special Election - Raese vs. Manchin,PPP (D),"Manchin 48, Raese 45",Manchin +3,2010-10-12,2010.0
2587,Nevada Senate - Angle vs. Reid,FOX News/POR-Rasmussen,"Angle 49, Reid 47",Angle +2,2010-10-12,2010.0
2588,Nevada Senate - Angle vs. Reid,PPP (D),"Angle 45, Reid 47",Reid +2,2010-10-12,2010.0
2589,Wisconsin Senate - Feingold vs. Johnson,Reuters/Ipsos,"Johnson 51, Feingold 44",Johnson +7,2010-10-12,2010.0
2590,Wisconsin Senate - Feingold vs. Johnson,Rasmussen Reports,"Johnson 52, Feingold 45",Johnson +7,2010-10-12,2010.0
2591,Connecticut Senate - McMahon vs. Blumenthal,FOX News/POR-Rasmussen,"Blumenthal 49, McMahon 43",Blumenthal +6,2010-10-12,2010.0
2592,Florida Senate - Rubio vs. Meek vs. Crist,PPP (D),"Rubio 44, Crist 33, Meek 21",Rubio +11,2010-10-12,2010.0
2593,Delaware Senate - O’Donnell vs. Coons,FOX News/POR-Rasmussen,"Coons 54, O'Donnell 38",Coons +16,2010-10-12,2010.0
2594,Delaware Senate - O’Donnell vs. Coons,Monmouth University,"Coons 57, O'Donnell 38",Coons +19,2010-10-12,2010.0
2595,Delaware Senate - O’Donnell vs. Coons,Magellan Strategies (R),"Coons 54, O'Donnell 36",Coons +18,2010-10-12,2010.0
2596,Ohio Senate - Portman vs. Fisher,FOX News/POR-Rasmussen,"Portman 52, Fisher 35",Portman +17,2010-10-12,2010.0
2597,Illinois Senate - Giannoulias vs. Kirk,Rasmussen Reports,"Giannoulias 44, Kirk 43",Giannoulias +1,2010-10-12,2010.0
2598,Alaska Senate - Miller vs. McAdams vs. Murkowski,Daily Kos/PPP (D),"Miller 35, Murkowski 33, McAdams 26",Miller +2,2010-10-12,2010.0
2599,Oregon Senate - Huffman vs. Wyden,Rasmussen Reports,"Wyden 52, Huffman 36",Wyden +16,2010-10-12,2010.0
2600,Louisiana Senate - Vitter vs. Melancon,Magellan Strategies (R),"Vitter 51, Melancon 35",Vitter +16,2010-10-12,2010.0
2601,Arizona Senate - McCain vs. Glassman,Behavior Research Center,"McCain 56, Glassman 22",McCain +34,2010-10-12,2010.0
2602,New Hampshire Senate - Ayotte vs. Hodes,Rasmussen Reports,"Ayotte 51, Hodes 44",Ayotte +7,2010-10-11,2010.0
2603,Georgia Senate - Isakson vs. Thurmond,Rasmussen Reports,"Isakson 53, Thurmond 38",Isakson +15,2010-10-10,2010.0
2604,New York Senate Special Election - DioGuardi vs. Gillibrand,SurveyUSA,"Gillibrand 54, DioGuardi 35",Gillibrand +19,2010-10-09,2010.0
2605,Kentucky Senate - Paul vs. Conway,CN|2/Braun Research,"Paul 43, Conway 40",Paul +3,2010-10-09,2010.0
2606,New York Senate - Townsend vs. Schumer,SurveyUSA,"Schumer 60, Townsend 30",Schumer +30,2010-10-09,2010.0
2607,Washington Senate - Rossi vs. Murray,Rasmussen Reports,"Murray 46, Rossi 49",Rossi +3,2010-10-08,2010.0
2608,New York Senate Special Election - DioGuardi vs. Gillibrand,Quinnipiac,"Gillibrand 55, DioGuardi 34",Gillibrand +21,2010-10-08,2010.0
2609,Florida Senate - Rubio vs. Meek vs. Crist,Rasmussen Reports,"Rubio 50, Crist 25, Meek 19",Rubio +25,2010-10-08,2010.0
2610,New York Senate - Townsend vs. Schumer,Quinnipiac,"Schumer 63, Townsend 32",Schumer +31,2010-10-08,2010.0
2611,Florida Senate - Rubio vs. Meek vs. Crist,Mason-Dixon,"Rubio 42, Crist 27, Meek 21",Rubio +15,2010-10-07,2010.0
2612,Nevada Senate - Angle vs. Reid,Rasmussen Reports,"Angle 50, Reid 46",Angle +4,2010-10-07,2010.0
2613,Washington Senate - Rossi vs. Murray,AAF/Fabrizio (R),"Murray 42, Rossi 48",Rossi +6,2010-10-07,2010.0
2614,Missouri Senate - Blunt vs. Carnahan,Rasmussen Reports,"Blunt 51, Carnahan 43",Blunt +8,2010-10-07,2010.0
2615,New Hampshire Senate - Ayotte vs. Hodes,ARG,"Ayotte 47, Hodes 42",Ayotte +5,2010-10-07,2010.0
2616,Ohio Senate - Portman vs. Fisher,Suffolk University,"Portman 47, Fisher 37",Portman +10,2010-10-07,2010.0
2617,Nevada Senate - Angle vs. Reid,CNN/Time,"Angle 42, Reid 40",Angle +2,2010-10-06,2010.0
2618,Connecticut Senate - McMahon vs. Blumenthal,Rasmussen Reports,"Blumenthal 54, McMahon 43",Blumenthal +11,2010-10-06,2010.0
2619,Connecticut Senate - McMahon vs. Blumenthal,CNN/Time,"Blumenthal 54, McMahon 41",Blumenthal +13,2010-10-06,2010.0
2620,West Virginia Senate Special Election - Raese vs. Manchin,Rasmussen Reports,"Manchin 44, Raese 50",Raese +6,2010-10-06,2010.0
2621,Ohio Senate - Portman vs. Fisher,Quinnipiac,"Portman 55, Fisher 36",Portman +19,2010-10-06,2010.0
2622,New York Senate Special Election - DioGuardi vs. Gillibrand,CNN/Time,"Gillibrand 55, DioGuardi 41",Gillibrand +14,2010-10-06,2010.0
2623,New York Senate Special Election - DioGuardi vs. Gillibrand,PPP (D),"Gillibrand 50, DioGuardi 40",Gillibrand +10,2010-10-06,2010.0
2624,Missouri Senate - Blunt vs. Carnahan,CNN/Time,"Blunt 53, Carnahan 40",Blunt +13,2010-10-06,2010.0
2625,Delaware Senate - O’Donnell vs. Coons,Fairleigh Dickinson,"Coons 53, O'Donnell 36",Coons +17,2010-10-06,2010.0
2626,Hawaii Senate - Cavasso vs. Inouye,Daily Kos/PPP (D),"Inouye 65, Cavasso 29",Inouye +36,2010-10-06,2010.0
2627,New York Senate - Townsend vs. Schumer,CNN/Time,"Schumer 57, Townsend 41",Schumer +16,2010-10-06,2010.0
2628,New York Senate - Townsend vs. Schumer,PPP (D),"Schumer 59, Townsend 37",Schumer +22,2010-10-06,2010.0
2629,California Senate - Boxer vs. Fiorina,Reuters/Ipsos,"Boxer 49, Fiorina 45",Boxer +4,2010-10-05,2010.0
2630,California Senate - Boxer vs. Fiorina,Rasmussen Reports,"Boxer 49, Fiorina 45",Boxer +4,2010-10-05,2010.0
2631,Nevada Senate - Angle vs. Reid,FOX News/POR-Rasmussen,"Angle 49, Reid 46",Angle +3,2010-10-05,2010.0
2632,West Virginia Senate Special Election - Raese vs. Manchin,FOX News/POR-Rasmussen,"Manchin 43, Raese 48",Raese +5,2010-10-05,2010.0
2633,Connecticut Senate - McMahon vs. Blumenthal,FOX News/POR-Rasmussen,"Blumenthal 52, McMahon 42",Blumenthal +10,2010-10-05,2010.0
2634,Connecticut Senate - McMahon vs. Blumenthal,CT Capitol Report/MRG,"Blumenthal 52, McMahon 45",Blumenthal +7,2010-10-05,2010.0
2635,Illinois Senate - Giannoulias vs. Kirk,Rasmussen Reports,"Giannoulias 41, Kirk 45",Kirk +4,2010-10-05,2010.0
2636,Missouri Senate - Blunt vs. Carnahan,FOX News/POR-Rasmussen,"Blunt 50, Carnahan 42",Blunt +8,2010-10-05,2010.0
2637,Colorado Senate - Buck vs. Bennet,Rasmussen Reports,"Buck 50, Bennet 45",Buck +5,2010-10-05,2010.0
2638,Colorado Senate - Buck vs. Bennet,PPP (D),"Buck 45, Bennet 46",Bennet +1,2010-10-05,2010.0
2639,Pennsylvania Senate - Sestak vs. Toomey,Morning Call,"Toomey 46, Sestak 39",Toomey +7,2010-10-05,2010.0
2640,Ohio Senate - Portman vs. Fisher,FOX News/POR-Rasmussen,"Portman 53, Fisher 37",Portman +16,2010-10-05,2010.0
2641,Florida Senate - Rubio vs. Meek vs. Crist,FL CoC/POS (R),"Rubio 40, Crist 33, Meek 16",Rubio +7,2010-10-05,2010.0
2642,Florida Senate - Rubio vs. Meek vs. Crist,TCPalm.com/Zogby,"Rubio 39, Crist 33, Meek 18",Rubio +6,2010-10-05,2010.0
2643,Indiana Senate - Coats vs. Ellsworth,WISH-TV/EPIC-MRA,"Coats 51, Ellsworth 33",Coats +18,2010-10-05,2010.0
2644,California Senate - Boxer vs. Fiorina,SurveyUSA,"Boxer 46, Fiorina 43",Boxer +3,2010-10-04,2010.0
2645,Connecticut Senate - McMahon vs. Blumenthal,PPP (D),"Blumenthal 53, McMahon 41",Blumenthal +12,2010-10-04,2010.0
2646,Illinois Senate - Giannoulias vs. Kirk,Suffolk University,"Giannoulias 41, Kirk 42",Kirk +1,2010-10-04,2010.0
2647,Arkansas Senate - Boozman vs. Lincoln,Rasmussen Reports,"Boozman 55, Lincoln 37",Boozman +18,2010-10-04,2010.0
2648,Arizona Senate - McCain vs. Glassman,Rasmussen Reports,"McCain 54, Glassman 33",McCain +21,2010-10-04,2010.0
2649,Colorado Senate - Buck vs. Bennet,Denver Post/SurveyUSA,"Buck 48, Bennet 43",Buck +5,2010-10-03,2010.0
2650,Maryland Senate - Wargotz vs. Mikulski,Washington Post,"Mikulski 61, Wargotz 29",Mikulski +32,2010-10-03,2010.0
2651,Colorado Senate - Buck vs. Bennet,McClatchy/Marist,"Buck 50, Bennet 42",Buck +8,2010-10-02,2010.0
2652,Illinois Senate - Giannoulias vs. Kirk,Chicago Tribune,"Giannoulias 38, Kirk 36",Giannoulias +2,2010-10-02,2010.0
2653,Wisconsin Senate - Feingold vs. Johnson,McClatchy/Marist,"Johnson 52, Feingold 45",Johnson +7,2010-10-02,2010.0
2654,Pennsylvania Senate - Sestak vs. Toomey,McClatchy/Marist,"Toomey 51, Sestak 42",Toomey +9,2010-10-02,2010.0
2655,Pennsylvania Senate - Sestak vs. Toomey,Rasmussen Reports,"Toomey 49, Sestak 40",Toomey +9,2010-10-01,2010.0
2656,Washington Senate - Rossi vs. Murray,Rasmussen Reports,"Murray 47, Rossi 48",Rossi +1,2010-09-30,2010.0
2657,California Senate - Boxer vs. Fiorina,PPIC,"Boxer 42, Fiorina 35",Boxer +7,2010-09-30,2010.0
2658,New Hampshire Senate - Ayotte vs. Hodes,WMUR/UNH,"Ayotte 50, Hodes 35",Ayotte +15,2010-09-30,2010.0
2659,Wisconsin Senate - Feingold vs. Johnson,Rasmussen Reports,"Johnson 54, Feingold 42",Johnson +12,2010-09-30,2010.0
2660,Kentucky Senate - Paul vs. Conway,Rasmussen Reports,"Paul 49, Conway 38",Paul +11,2010-09-30,2010.0
2661,Florida Senate - Rubio vs. Meek vs. Crist,Quinnipiac,"Rubio 46, Crist 33, Meek 18",Rubio +13,2010-09-30,2010.0
2662,Nevada Senate - Angle vs. Reid,Rasmussen Reports,"Angle 47, Reid 48",Reid +1,2010-09-29,2010.0
2663,Illinois Senate - Giannoulias vs. Kirk,PPP (D),"Giannoulias 36, Kirk 40",Kirk +4,2010-09-29,2010.0
2664,Illinois Senate - Giannoulias vs. Kirk,CNN/Time,"Giannoulias 43, Kirk 42",Giannoulias +1,2010-09-29,2010.0
2665,Ohio Senate - Portman vs. Fisher,Rasmussen Reports,"Portman 51, Fisher 42",Portman +9,2010-09-29,2010.0
2666,California Senate - Boxer vs. Fiorina,CNN/Time,"Boxer 52, Fiorina 43",Boxer +9,2010-09-29,2010.0
