,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
758,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 44, Republicans 34",10,2018-07-04,2018,10.0
759,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 42, Republicans 38",4,2018-07-05,2018,9.0
760,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 46, Republicans 40",6,2018-07-05,2018,7.0
761,2018 Generic Congressional Vote,Emerson,"Democrats 49, Republicans 42",7,2018-07-09,2018,10.0
762,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 42, Republicans 38",4,2018-07-11,2018,9.0
763,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 47, Republicans 34",13,2018-07-11,2018,10.0
764,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 48, Republicans 40",8,2018-07-11,2018,7.0
765,2018 Generic Congressional Vote,FOX News,"Democrats 48, Republicans 40",8,2018-07-13,2018,12.0
766,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 44, Republicans 35",9,2018-07-18,2018,10.0
767,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 46, Republicans 41",5,2018-07-18,2018,7.0
768,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 45, Republicans 37",8,2018-07-18,2018,9.0
769,2018 Generic Congressional Vote,NBC News/Wall St. Jrnl,"Democrats 49, Republicans 43",6,2018-07-22,2018,11.0
770,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 44, Republicans 38",6,2018-07-25,2018,9.0
771,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 47, Republicans 40",7,2018-07-25,2018,7.0
772,2018 Generic Congressional Vote,NPR/PBS/Marist,"Democrats 47, Republicans 40",7,2018-07-25,2018,12.0
773,2018 Generic Congressional Vote,Quinnipiac,"Democrats 51, Republicans 39",12,2018-07-25,2018,11.0
774,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 42, Republicans 37",5,2018-07-25,2018,10.0
775,2018 Generic Congressional Vote,Harvard-Harris,"Democrats 43, Republicans 36",7,2018-07-26,2018,0.0
776,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 46, Republicans 40",6,2018-08-01,2018,7.0
777,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 44, Republicans 40",4,2018-08-01,2018,9.0
778,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 42, Republicans 36",6,2018-08-01,2018,10.0
779,2018 Generic Congressional Vote,IBD/TIPP,"Democrats 45, Republicans 45",0,2018-08-08,2018,11.0
780,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 45, Republicans 41",4,2018-08-08,2018,7.0
781,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 44, Republicans 41",3,2018-08-08,2018,9.0
782,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 41, Republicans 39",2,2018-08-09,2018,10.0
783,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 48, Republicans 41",7,2018-08-14,2018,7.0
784,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 44, Republicans 40",4,2018-08-15,2018,9.0
785,2018 Generic Congressional Vote,CNN,"Democrats 52, Republicans 41",11,2018-08-15,2018,10.0
786,2018 Generic Congressional Vote,Quinnipiac,"Democrats 51, Republicans 42",9,2018-08-15,2018,11.0
787,2018 Generic Congressional Vote,Pew Research,"Democrats 46, Republicans 39",7,2018-08-16,2018,8.0
788,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 45, Republicans 36",9,2018-08-16,2018,10.0
789,2018 Generic Congressional Vote,Monmouth,"Democrats 48, Republicans 43",5,2018-08-22,2018,13.0
790,2018 Generic Congressional Vote,FOX News,"Democrats 49, Republicans 38",11,2018-08-22,2018,12.0
791,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 44, Republicans 44",0,2018-08-22,2018,7.0
792,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 44, Republicans 38",6,2018-08-22,2018,9.0
793,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 41, Republicans 37",4,2018-08-23,2018,10.0
794,2018 Generic Congressional Vote,NBC News/Wall St. Jrnl,"Democrats 50, Republicans 42",8,2018-08-26,2018,11.0
795,2018 Generic Congressional Vote,Harvard-Harris,"Democrats 45, Republicans 37",8,2018-08-28,2018,0.0
796,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 45, Republicans 39",6,2018-08-29,2018,9.0
797,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 47, Republicans 34",13,2018-08-29,2018,10.0
798,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 46, Republicans 41",5,2018-08-29,2018,7.0
799,2018 Generic Congressional Vote,IBD/TIPP,"Democrats 50, Republicans 39",11,2018-09-01,2018,11.0
800,2018 Generic Congressional Vote,Emerson,"Democrats 52, Republicans 39",13,2018-09-03,2018,10.0
801,2018 Generic Congressional Vote,ABC News/Wash Post,"Democrats 52, Republicans 38",14,2018-09-04,2018,13.0
802,2018 Generic Congressional Vote,USA Today/Suffolk,"Democrats 50, Republicans 39",11,2018-09-04,2018,10.0
803,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 45, Republicans 40",5,2018-09-05,2018,9.0
804,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 44, Republicans 35",9,2018-09-05,2018,10.0
805,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 46, Republicans 42",4,2018-09-05,2018,7.0
806,2018 Generic Congressional Vote,Grinnell/Selzer,"Democrats 45, Republicans 43",2,2018-09-06,2018,13.0
807,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 44, Republicans 41",3,2018-09-12,2018,9.0
808,2018 Generic Congressional Vote,Quinnipiac,"Democrats 52, Republicans 38",14,2018-09-12,2018,11.0
809,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 46, Republicans 42",4,2018-09-12,2018,7.0
810,2018 Generic Congressional Vote,NPR/Marist,"Democrats 50, Republicans 38",12,2018-09-12,2018,12.0
811,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 49, Republicans 41",8,2018-09-12,2018,10.0
812,2018 Generic Congressional Vote,CNN,"Democrats 52, Republicans 42",10,2018-09-13,2018,10.0
813,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 48, Republicans 41",7,2018-09-19,2018,10.0
814,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 47, Republicans 42",5,2018-09-19,2018,7.0
815,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 45, Republicans 41",4,2018-09-19,2018,9.0
816,2018 Generic Congressional Vote,NBC News/Wall St. Jrnl,"Democrats 51, Republicans 43",8,2018-09-23,2018,11.0
817,2018 Generic Congressional Vote,FOX News,"Democrats 49, Republicans 42",7,2018-09-23,2018,12.0
818,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 46, Republicans 38",8,2018-09-26,2018,9.0
819,2018 Generic Congressional Vote,NPR/PBS/Marist,"Democrats 48, Republicans 41",7,2018-09-26,2018,12.0
820,2018 Generic Congressional Vote,Pew Research,"Democrats 52, Republicans 42",10,2018-09-26,2018,8.0
821,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 46, Republicans 43",3,2018-09-26,2018,7.0
822,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 48, Republicans 41",7,2018-09-26,2018,10.0
823,2018 Generic Congressional Vote,Gallup,"Democrats 51, Republicans 42",9,2018-09-28,2018,9.0
824,2018 Generic Congressional Vote,Harvard-Harris,"Democrats 45, Republicans 36",9,2018-09-30,2018,0.0
825,2018 Generic Congressional Vote,Harvard-Harris,"Democrats 45, Republicans 37",8,2018-10-01,2018,0.0
826,2018 Generic Congressional Vote,Quinnipiac,"Democrats 49, Republicans 42",7,2018-10-02,2018,11.0
827,2018 Generic Congressional Vote,NPR/PBS/Marist,"Democrats 48, Republicans 42",6,2018-10-03,2018,12.0
828,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 50, Republicans 38",12,2018-10-03,2018,10.0
829,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 47, Republicans 42",5,2018-10-03,2018,7.0
830,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 45, Republicans 40",5,2018-10-03,2018,9.0
831,2018 Generic Congressional Vote,IBD/TIPP,"Democrats 45, Republicans 43",2,2018-10-04,2018,11.0
832,2018 Generic Congressional Vote,Emerson,"Democrats 50, Republicans 42",8,2018-10-05,2018,10.0
833,2018 Generic Congressional Vote,CNN,"Democrats 54, Republicans 41",13,2018-10-09,2018,10.0
834,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 47, Republicans 41",6,2018-10-10,2018,9.0
835,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 50, Republicans 38",12,2018-10-10,2018,10.0
836,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 45, Republicans 45",0,2018-10-10,2018,7.0
837,2018 Generic Congressional Vote,ABC News/Wash Post,"Democrats 53, Republicans 42",11,2018-10-14,2018,13.0
838,2018 Generic Congressional Vote,CNBC,"Democrats 42, Republicans 36",6,2018-10-16,2018,0.0
839,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 45, Republicans 44",1,2018-10-17,2018,7.0
840,2018 Generic Congressional Vote,FOX News,"Democrats 49, Republicans 42",7,2018-10-17,2018,12.0
841,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 51, Republicans 40",11,2018-10-17,2018,10.0
842,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 46, Republicans 41",5,2018-10-17,2018,9.0
843,2018 Generic Congressional Vote,NBC News/Wall St. Jrnl,"Democrats 50, Republicans 41",9,2018-10-21,2018,11.0
844,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 47, Republicans 44",3,2018-10-24,2018,7.0
845,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 47, Republicans 41",6,2018-10-24,2018,9.0
846,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 49, Republicans 42",7,2018-10-25,2018,10.0
847,2018 Generic Congressional Vote,USA Today/Suffolk,"Democrats 51, Republicans 43",8,2018-10-25,2018,10.0
848,2018 Generic Congressional Vote,NPR/PBS/Marist,"Democrats 50, Republicans 40",10,2018-10-26,2018,12.0
849,2018 Generic Congressional Vote,Reuters/Ipsos,"Democrats 49, Republicans 42",7,2018-10-31,2018,10.0
850,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 47, Republicans 44",3,2018-10-31,2018,7.0
851,2018 Generic Congressional Vote,Economist/YouGov,"Democrats 47, Republicans 42",5,2018-10-31,2018,9.0
852,2018 Generic Congressional Vote,Harvard-Harris,"Democrats 47, Republicans 38",9,2018-11-01,2018,0.0
853,2018 Generic Congressional Vote,NPR/PBS/Marist,"Democrats 52, Republicans 43",9,2018-11-01,2018,12.0
854,2018 Generic Congressional Vote,IBD/TIPP,"Democrats 50, Republicans 41",9,2018-11-04,2018,11.0
855,2018 Generic Congressional Vote,NBC News/Wall St. Jrnl,"Democrats 50, Republicans 43",7,2018-11-04,2018,11.0
856,2018 Generic Congressional Vote,ABC News/Wash Post,"Democrats 52, Republicans 44",8,2018-11-04,2018,13.0
857,2018 Generic Congressional Vote,Rasmussen Reports,"Democrats 45, Republicans 46",-1,2018-11-05,2018,7.0
858,2018 Generic Congressional Vote,CNN,"Democrats 55, Republicans 42",13,2018-11-05,2018,10.0
