,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
769,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 59",-31,2015-07-30,2015,10.0
770,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 28, Wrong Track 65",-37,2015-08-03,2015,11.0
771,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 66",-38,2015-08-03,2015,7.0
772,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 56",-27,2015-08-06,2015,10.0
773,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2015-08-10,2015,7.0
774,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 58",-31,2015-08-14,2015,10.0
775,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 64",-36,2015-08-17,2015,7.0
776,Direction of Country,The Economist/YouGov,"Right Direction 31, Wrong Track 61",-30,2015-08-21,2015,9.0
777,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 59",-33,2015-08-21,2015,10.0
778,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",-39,2015-08-24,2015,7.0
779,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 60",-37,2015-08-28,2015,10.0
780,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 68",-42,2015-08-31,2015,7.0
781,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 56",-29,2015-09-04,2015,10.0
782,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 64",-36,2015-09-04,2015,9.0
783,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",-39,2015-09-07,2015,7.0
784,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 59",-34,2015-09-11,2015,10.0
785,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 63",-34,2015-09-14,2015,7.0
786,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 61",-32,2015-09-17,2015,9.0
787,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 57",-29,2015-09-17,2015,10.0
788,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 69",-44,2015-09-21,2015,7.0
789,Direction of Country,Bloomberg,"Right Direction 24, Wrong Track 66",-42,2015-09-24,2015,0.0
790,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 59",-34,2015-09-25,2015,10.0
791,Direction of Country,National Journal,"Right Direction 23, Wrong Track 62",-39,2015-09-26,2015,12.0
792,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 30, Wrong Track 62",-32,2015-09-28,2015,11.0
793,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",-41,2015-09-28,2015,7.0
794,Direction of Country,USA Today/Suffolk,"Right Direction 27, Wrong Track 60",-33,2015-09-30,2015,10.0
795,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 56",-29,2015-10-02,2015,10.0
796,Direction of Country,The Economist/YouGov,"Right Direction 29, Wrong Track 63",-34,2015-10-02,2015,9.0
797,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",-41,2015-10-05,2015,7.0
798,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 63",-41,2015-10-08,2015,10.0
799,Direction of Country,CBS News,"Right Direction 30, Wrong Track 63",-33,2015-10-11,2015,11.0
800,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 69",-45,2015-10-12,2015,7.0
801,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 57",-31,2015-10-15,2015,10.0
802,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 65",-38,2015-10-16,2015,9.0
803,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 69",-45,2015-10-19,2015,7.0
804,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 25, Wrong Track 64",-39,2015-10-20,2015,11.0
805,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 61",-38,2015-10-23,2015,10.0
806,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",-38,2015-10-26,2015,7.0
807,Direction of Country,Associated Press-GfK,"Right Direction 36, Wrong Track 63",-27,2015-10-28,2015,0.0
808,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 66",-40,2015-10-28,2015,9.0
809,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 59",-35,2015-10-29,2015,10.0
810,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 65",-38,2015-11-02,2015,7.0
811,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 27, Wrong Track 64",-37,2015-11-03,2015,11.0
812,Direction of Country,Monmouth,"Right Direction 21, Wrong Track 68",-47,2015-11-05,2015,13.0
813,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 58",-31,2015-11-05,2015,10.0
814,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",-39,2015-11-09,2015,7.0
815,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 65",-37,2015-11-11,2015,9.0
816,Direction of Country,CBS News/NYT,"Right Direction 33, Wrong Track 62",-29,2015-11-12,2015,11.0
817,Direction of Country,McClatchy/Marist,"Right Direction 35, Wrong Track 60",-25,2015-11-15,2015,12.0
818,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 59",-33,2015-11-16,2015,10.0
819,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 67",-39,2015-11-16,2015,7.0
820,Direction of Country,Bloomberg,"Right Direction 23, Wrong Track 69",-46,2015-11-18,2015,0.0
821,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 61",-37,2015-11-19,2015,10.0
822,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 67",-42,2015-11-23,2015,7.0
823,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 65",-39,2015-11-24,2015,9.0
824,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 64",-40,2015-11-25,2015,10.0
825,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 63",-35,2015-11-30,2015,7.0
826,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 58",-31,2015-12-03,2015,10.0
827,Direction of Country,Rasmussen Reports,"Right Direction 25, Wrong Track 68",-43,2015-12-07,2015,7.0
828,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 67",-42,2015-12-09,2015,9.0
829,Direction of Country,CBS/NY Times,"Right Direction 24, Wrong Track 68",-44,2015-12-10,2015,11.0
830,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 66",-42,2015-12-10,2015,10.0
831,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 68",-44,2015-12-14,2015,7.0
832,Direction of Country,USA Today/Suffolk,"Right Direction 22, Wrong Track 64",-42,2015-12-14,2015,10.0
833,Direction of Country,NBC/WSJ,"Right Direction 20, Wrong Track 70",-50,2015-12-14,2015,11.0
834,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 62",-39,2015-12-17,2015,10.0
835,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 66",-40,2015-12-21,2015,7.0
836,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 60",-37,2015-12-23,2015,10.0
837,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 66",-40,2015-12-28,2015,9.0
838,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 66",-40,2015-12-28,2015,7.0
839,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 60",-34,2015-12-30,2015,10.0
840,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",-41,2016-01-04,2016,7.0
841,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 59",-32,2016-01-07,2016,10.0
842,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 65",-38,2016-01-08,2016,9.0
843,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 67",-39,2016-01-11,2016,7.0
844,Direction of Country,CBS/NY Times,"Right Direction 27, Wrong Track 65",-38,2016-01-12,2016,11.0
845,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 59",-30,2016-01-14,2016,10.0
846,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",-33,2016-01-18,2016,7.0
847,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 29, Wrong Track 63",-34,2016-01-18,2016,11.0
848,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 62",-36,2016-01-21,2016,10.0
849,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 65",-37,2016-01-21,2016,9.0
850,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 63",-31,2016-01-25,2016,7.0
851,Direction of Country,ABC News/Wash Post,"Right Direction 36, Wrong Track 60",-24,2016-01-26,2016,13.0
852,Direction of Country,National Journal,"Right Direction 25, Wrong Track 62",-37,2016-01-27,2016,12.0
853,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 62",-31,2016-02-01,2016,7.0
854,Direction of Country,The Economist/YouGov,"Right Direction 27, Wrong Track 66",-39,2016-02-02,2016,9.0
855,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 60",-31,2016-02-04,2016,10.0
856,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",-37,2016-02-08,2016,7.0
857,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 63",-40,2016-02-11,2016,10.0
858,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 64",-34,2016-02-15,2016,7.0
859,Direction of Country,USA Today/Suffolk,"Right Direction 27, Wrong Track 63",-36,2016-02-17,2016,10.0
860,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 63",-38,2016-02-18,2016,10.0
861,Direction of Country,CBS News,"Right Direction 31, Wrong Track 62",-31,2016-02-18,2016,11.0
862,Direction of Country,The Economist/YouGov,"Right Direction 28, Wrong Track 66",-38,2016-02-18,2016,9.0
863,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",-33,2016-02-22,2016,7.0
864,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 61",-36,2016-02-25,2016,10.0
865,Direction of Country,Associated Press-GfK,"Right Direction 32, Wrong Track 68",-36,2016-02-26,2016,0.0
866,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 68",-42,2016-03-01,2016,9.0
867,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 62",-36,2016-03-03,2016,10.0
868,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",-37,2016-03-07,2016,7.0
869,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 63",-38,2016-03-10,2016,10.0
870,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 67",-40,2016-03-14,2016,7.0
871,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 65",-40,2016-03-15,2016,9.0
872,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 65",-44,2016-03-17,2016,10.0
873,Direction of Country,CBS News/NY Times,"Right Direction 32, Wrong Track 61",-29,2016-03-21,2016,11.0
874,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",-41,2016-03-21,2016,7.0
875,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 64",-41,2016-03-24,2016,10.0
876,Direction of Country,Bloomberg,"Right Direction 27, Wrong Track 65",-38,2016-03-24,2016,0.0
877,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 67",-40,2016-04-11,2016,7.0
878,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 65",-39,2016-04-12,2016,9.0
879,Direction of Country,CBS News,"Right Direction 30, Wrong Track 66",-36,2016-04-14,2016,11.0
880,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 63",-38,2016-04-14,2016,10.0
881,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 24, Wrong Track 70",-46,2016-04-18,2016,11.0
882,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 69",-45,2016-04-18,2016,7.0
883,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 61",-36,2016-04-21,2016,10.0
884,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",-41,2016-04-25,2016,7.0
885,Direction of Country,USA Today/Suffolk,"Right Direction 28, Wrong Track 61",-33,2016-04-25,2016,10.0
886,Direction of Country,GWU/Battleground,"Right Direction 26, Wrong Track 66",-40,2016-04-25,2016,9.0
887,Direction of Country,The Economist/YouGov,"Right Direction 25, Wrong Track 66",-41,2016-04-27,2016,9.0
888,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 65",-42,2016-04-29,2016,10.0
889,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 65",-36,2016-05-02,2016,7.0
890,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 60",-34,2016-05-06,2016,10.0
891,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 67",-40,2016-05-09,2016,7.0
892,Direction of Country,The Economist/YouGov,"Right Direction 23, Wrong Track 68",-45,2016-05-11,2016,9.0
893,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 68",-47,2016-05-13,2016,10.0
894,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 68",-41,2016-05-16,2016,7.0
895,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 62",-38,2016-05-19,2016,10.0
896,Direction of Country,CBS News/NY Times,"Right Direction 30, Wrong Track 63",-33,2016-05-19,2016,11.0
897,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",-39,2016-05-23,2016,7.0
898,Direction of Country,The Economist/YouGov,"Right Direction 26, Wrong Track 67",-41,2016-05-25,2016,9.0
899,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 60",-34,2016-05-26,2016,10.0
900,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 66",-38,2016-05-31,2016,7.0
901,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 64",-40,2016-06-03,2016,10.0
902,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 66",-39,2016-06-06,2016,7.0
903,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 63",-38,2016-06-09,2016,10.0
904,Direction of Country,Economist/YouGov,"Right Direction 25, Wrong Track 67",-42,2016-06-10,2016,9.0
905,Direction of Country,Rasmussen Reports,"Right Direction 27, Wrong Track 67",-40,2016-06-13,2016,7.0
906,Direction of Country,Bloomberg,"Right Direction 23, Wrong Track 68",-45,2016-06-14,2016,0.0
907,Direction of Country,CBS News,"Right Direction 33, Wrong Track 63",-30,2016-06-15,2016,11.0
908,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 65",-44,2016-06-16,2016,10.0
909,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 67",-41,2016-06-20,2016,7.0
910,Direction of Country,Economist/YouGov,"Right Direction 28, Wrong Track 63",-35,2016-06-22,2016,9.0
911,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 64",-40,2016-06-23,2016,10.0
912,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 21, Wrong Track 71",-50,2016-06-27,2016,11.0
913,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 66",-37,2016-06-27,2016,7.0
914,Direction of Country,Economist/YouGov,"Right Direction 23, Wrong Track 69",-46,2016-06-30,2016,9.0
915,Direction of Country,Reuters/Ipsos,"Right Direction 20, Wrong Track 65",-45,2016-06-30,2016,10.0
916,Direction of Country,USA Today/Suffolk,"Right Direction 27, Wrong Track 60",-33,2016-07-04,2016,10.0
917,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 65",-36,2016-07-05,2016,7.0
918,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 65",-38,2016-07-06,2016,9.0
919,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 64",-40,2016-07-07,2016,10.0
920,Direction of Country,Rasmussen Reports,"Right Direction 26, Wrong Track 68",-42,2016-07-11,2016,7.0
921,Direction of Country,Economist/YouGov,"Right Direction 24, Wrong Track 70",-46,2016-07-13,2016,9.0
922,Direction of Country,CBS News/NY Times,"Right Direction 26, Wrong Track 69",-43,2016-07-14,2016,11.0
923,Direction of Country,Associated Press-GfK,"Right Direction 19, Wrong Track 79",-60,2016-07-15,2016,0.0
924,Direction of Country,ABC News/Wash Post,"Right Direction 26, Wrong Track 71",-45,2016-07-17,2016,13.0
925,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 18, Wrong Track 73",-55,2016-07-17,2016,11.0
926,Direction of Country,Economist/YouGov,"Right Direction 22, Wrong Track 69",-47,2016-07-18,2016,9.0
927,Direction of Country,Rasmussen Reports,"Right Direction 21, Wrong Track 72",-51,2016-07-18,2016,7.0
928,Direction of Country,McClatchy/Marist,"Right Direction 25, Wrong Track 68",-43,2016-07-19,2016,12.0
929,Direction of Country,Reuters/Ipsos,"Right Direction 19, Wrong Track 67",-48,2016-07-21,2016,10.0
930,Direction of Country,Economist/YouGov,"Right Direction 25, Wrong Track 67",-42,2016-07-25,2016,9.0
931,Direction of Country,Rasmussen Reports,"Right Direction 24, Wrong Track 70",-46,2016-07-25,2016,7.0
932,Direction of Country,Reuters/Ipsos,"Right Direction 18, Wrong Track 68",-50,2016-07-29,2016,10.0
933,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 66",-37,2016-08-01,2016,7.0
934,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 64",-37,2016-08-02,2016,9.0
935,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 64",-41,2016-08-04,2016,10.0
936,Direction of Country,McClatchy/Marist,"Right Direction 34, Wrong Track 59",-25,2016-08-04,2016,12.0
937,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 32, Wrong Track 62",-30,2016-08-05,2016,11.0
938,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 63",-32,2016-08-08,2016,7.0
939,Direction of Country,Economist/YouGov,"Right Direction 28, Wrong Track 66",-38,2016-08-09,2016,9.0
940,Direction of Country,Monmouth,"Right Direction 32, Wrong Track 64",-32,2016-08-10,2016,13.0
941,Direction of Country,Bloomberg,"Right Direction 25, Wrong Track 68",-43,2016-08-10,2016,0.0
942,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 62",-38,2016-08-11,2016,10.0
943,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 62",-29,2016-08-15,2016,7.0
944,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 64",-37,2016-08-17,2016,9.0
945,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 67",-46,2016-08-18,2016,10.0
946,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2016-08-22,2016,7.0
947,Direction of Country,Economist/YouGov,"Right Direction 28, Wrong Track 65",-37,2016-08-24,2016,9.0
948,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 66",-45,2016-08-25,2016,10.0
949,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 62",-31,2016-08-29,2016,7.0
950,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 65",-38,2016-08-31,2016,9.0
951,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 63",-39,2016-08-31,2016,10.0
952,Direction of Country,USA Today/Suffolk,"Right Direction 28, Wrong Track 59",-31,2016-09-01,2016,10.0
953,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 65",-37,2016-09-05,2016,7.0
954,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 64",-42,2016-09-07,2016,10.0
955,Direction of Country,GWU/Battleground,"Right Direction 27, Wrong Track 66",-39,2016-09-07,2016,9.0
956,Direction of Country,Economist/YouGov,"Right Direction 28, Wrong Track 62",-34,2016-09-07,2016,9.0
957,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",-33,2016-09-12,2016,7.0
958,Direction of Country,Economist/YouGov,"Right Direction 24, Wrong Track 67",-43,2016-09-14,2016,9.0
959,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 65",-43,2016-09-14,2016,10.0
960,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 63",-32,2016-09-19,2016,7.0
961,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 30, Wrong Track 62",-32,2016-09-21,2016,11.0
962,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 63",-33,2016-09-21,2016,9.0
963,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 67",-46,2016-09-21,2016,10.0
964,Direction of Country,Associated Press-GfK,"Right Direction 30, Wrong Track 70",-40,2016-09-22,2016,0.0
965,Direction of Country,McClatchy/Marist,"Right Direction 35, Wrong Track 59",-24,2016-09-23,2016,12.0
966,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 65",-38,2016-09-25,2016,9.0
967,Direction of Country,Rasmussen Reports,"Right Direction 28, Wrong Track 67",-39,2016-09-26,2016,7.0
968,Direction of Country,Bloomberg,"Right Direction 28, Wrong Track 66",-38,2016-09-26,2016,0.0
969,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 65",-43,2016-09-28,2016,10.0
970,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 65",-36,2016-10-03,2016,7.0
971,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 63",-33,2016-10-03,2016,9.0
972,Direction of Country,CBS News,"Right Direction 35, Wrong Track 60",-25,2016-10-04,2016,11.0
973,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 64",-39,2016-10-05,2016,10.0
974,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 62",-32,2016-10-09,2016,9.0
975,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 65",-35,2016-10-10,2016,7.0
976,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 65",-40,2016-10-12,2016,10.0
977,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 29, Wrong Track 65",-36,2016-10-16,2016,11.0
978,Direction of Country,CBS News,"Right Direction 26, Wrong Track 67",-41,2016-10-16,2016,11.0
979,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 66",-37,2016-10-17,2016,7.0
980,Direction of Country,GWU/Battleground,"Right Direction 31, Wrong Track 63",-32,2016-10-17,2016,9.0
981,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 62",-31,2016-10-19,2016,9.0
982,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 66",-44,2016-10-19,2016,10.0
983,Direction of Country,Bloomberg,"Right Direction 30, Wrong Track 64",-34,2016-10-19,2016,0.0
984,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 63",-32,2016-10-24,2016,7.0
985,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 66",-45,2016-10-26,2016,10.0
986,Direction of Country,USA Today/Suffolk,"Right Direction 35, Wrong Track 54",-19,2016-10-26,2016,10.0
987,Direction of Country,Associated Press-GfK,"Right Direction 32, Wrong Track 67",-35,2016-10-26,2016,0.0
988,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 63",-32,2016-10-31,2016,7.0
989,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 63",-33,2016-11-02,2016,9.0
990,Direction of Country,CBS News/NY Times,"Right Direction 35, Wrong Track 61",-26,2016-11-03,2016,11.0
991,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 64",-39,2016-11-03,2016,10.0
992,Direction of Country,McClatchy/Marist,"Right Direction 33, Wrong Track 60",-27,2016-11-04,2016,12.0
993,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 31, Wrong Track 62",-31,2016-11-06,2016,11.0
994,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 63",-33,2016-11-07,2016,7.0
995,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 62",-32,2016-11-07,2016,9.0
996,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 60",-28,2016-11-14,2016,7.0
997,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 63",-42,2016-11-17,2016,10.0
998,Direction of Country,Economist/YouGov,"Right Direction 22, Wrong Track 67",-45,2016-11-17,2016,9.0
999,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 58",-25,2016-11-21,2016,7.0
1000,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 62",-41,2016-11-23,2016,10.0
1001,Direction of Country,Economist/YouGov,"Right Direction 24, Wrong Track 60",-36,2016-11-23,2016,9.0
1002,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 58",-28,2016-11-28,2016,7.0
1003,Direction of Country,Economist/YouGov,"Right Direction 25, Wrong Track 61",-36,2016-12-01,2016,9.0
1004,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 60",-39,2016-12-01,2016,10.0
1005,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 59",-28,2016-12-05,2016,7.0
1006,Direction of Country,GWU/Battleground,"Right Direction 28, Wrong Track 58",-30,2016-12-06,2016,9.0
1007,Direction of Country,Economist/YouGov,"Right Direction 26, Wrong Track 61",-35,2016-12-06,2016,9.0
1008,Direction of Country,Bloomberg,"Right Direction 37, Wrong Track 49",-12,2016-12-07,2016,0.0
1009,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 58",-33,2016-12-07,2016,10.0
1010,Direction of Country,The Atlantic,"Right Direction 36, Wrong Track 50",-14,2016-12-07,2016,0.0
1011,Direction of Country,IBD/TIPP,"Right Direction 38, Wrong Track 59",-21,2016-12-08,2016,11.0
1012,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 55",-20,2016-12-12,2016,7.0
1013,Direction of Country,McClatchy/Marist,"Right Direction 31, Wrong Track 64",-33,2016-12-14,2016,12.0
1014,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 59",-32,2016-12-14,2016,9.0
1015,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 55",-28,2016-12-15,2016,10.0
1016,Direction of Country,CBS News,"Right Direction 29, Wrong Track 63",-34,2016-12-15,2016,11.0
1017,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 56",-23,2016-12-19,2016,7.0
1018,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 33, Wrong Track 54",-21,2016-12-19,2016,11.0
1019,Direction of Country,USA Today/Suffolk,"Right Direction 37, Wrong Track 46",-9,2016-12-20,2016,10.0
1020,Direction of Country,Economist/YouGov,"Right Direction 24, Wrong Track 61",-37,2016-12-20,2016,9.0
1021,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 59",-33,2016-12-21,2016,10.0
1022,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 56",-23,2016-12-26,2016,7.0
1023,Direction of Country,Economist/YouGov,"Right Direction 25, Wrong Track 62",-37,2016-12-27,2016,9.0
1024,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 57",-24,2017-01-02,2017,7.0
1025,Direction of Country,Economist/YouGov,"Right Direction 26, Wrong Track 60",-34,2017-01-03,2017,9.0
