,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
2370,President Trump Job Approval,Marist,"Approve 38, Disapprove 54",Disapprove +16,2017-10-19,2017.0
2371,Congressional Job Approval,Gallup,"Approve 13, Disapprove 80",Disapprove +67,2017-10-20,2017.0
2372,President Trump Job Approval,Rasmussen Reports,"Approve 43, Disapprove 55",Disapprove +12,2017-10-20,2017.0
2373,President Trump Job Approval,Gallup,"Approve 36, Disapprove 59",Disapprove +23,2017-10-21,2017.0
2374,President Trump Job Approval,FOX News,"Approve 38, Disapprove 57",Disapprove +19,2017-10-25,2017.0
2375,President Trump Job Approval,Reuters/Ipsos,"Approve 35, Disapprove 60",Disapprove +25,2017-10-25,2017.0
2376,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 56",Disapprove +15,2017-10-25,2017.0
2377,Congressional Job Approval,Economist/YouGov,"Approve 8, Disapprove 69",Disapprove +61,2017-10-25,2017.0
2378,Public Approval of Health Care Law,FOX News,"For/Favor 54, Against/Oppose 42",For/Favor +12,2017-10-25,2017.0
2379,Congressional Job Approval,Reuters/Ipsos,"Approve 17, Disapprove 71",Disapprove +54,2017-10-25,2017.0
2380,President Trump Job Approval,Harvard-Harris,"Approve 42, Disapprove 58",Disapprove +16,2017-10-27,2017.0
2381,President Trump Job Approval,NBC News/Wall St. Jrnl,"Approve 38, Disapprove 58",Disapprove +20,2017-10-29,2017.0
2382,Public Approval of Health Care Law,PPP (D),"For/Favor 51, Against/Oppose 33",For/Favor +18,2017-10-31,2017.0
2383,Congressional Job Approval,PPP (D),"Approve 9, Disapprove 77",Disapprove +68,2017-10-31,2017.0
2384,President Trump Job Approval,PPP (D),"Approve 38, Disapprove 56",Disapprove +18,2017-10-31,2017.0
2385,President Trump Job Approval,CBS News,"Approve 39, Disapprove 55",Disapprove +16,2017-11-01,2017.0
2386,President Trump Job Approval,Reuters/Ipsos,"Approve 36, Disapprove 60",Disapprove +24,2017-11-01,2017.0
2387,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 52",Disapprove +9,2017-11-01,2017.0
2388,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 69",Disapprove +60,2017-11-01,2017.0
2389,Congressional Job Approval,Reuters/Ipsos,"Approve 22, Disapprove 69",Disapprove +47,2017-11-01,2017.0
2390,President Trump Job Approval,Pew Research,"Approve 34, Disapprove 59",Disapprove +25,2017-11-02,2017.0
2391,President Trump Job Approval,ABC News/Wash Post,"Approve 38, Disapprove 58",Disapprove +20,2017-11-04,2017.0
2392,President Trump Job Approval,IBD/TIPP,"Approve 36, Disapprove 58",Disapprove +22,2017-11-06,2017.0
2393,President Trump Job Approval,CNN,"Approve 38, Disapprove 57",Disapprove +19,2017-11-06,2017.0
2394,President Trump Job Approval,Reuters/Ipsos,"Approve 35, Disapprove 60",Disapprove +25,2017-11-08,2017.0
2395,President Trump Job Approval,Economist/YouGov,"Approve 40, Disapprove 55",Disapprove +15,2017-11-08,2017.0
2396,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 68",Disapprove +59,2017-11-08,2017.0
2397,Congressional Job Approval,Reuters/Ipsos,"Approve 21, Disapprove 67",Disapprove +46,2017-11-08,2017.0
2398,President Trump Job Approval,Quinnipiac,"Approve 35, Disapprove 58",Disapprove +23,2017-11-14,2017.0
2399,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 69",Disapprove +60,2017-11-15,2017.0
2400,President Trump Job Approval,Marist,"Approve 39, Disapprove 55",Disapprove +16,2017-11-15,2017.0
2401,President Trump Job Approval,Economist/YouGov,"Approve 39, Disapprove 56",Disapprove +17,2017-11-15,2017.0
2402,Congressional Job Approval,Reuters/Ipsos,"Approve 19, Disapprove 68",Disapprove +49,2017-11-15,2017.0
2403,President Trump Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 59",Disapprove +22,2017-11-15,2017.0
2404,President Trump Job Approval,Harvard-Harris,"Approve 41, Disapprove 59",Disapprove +18,2017-11-17,2017.0
2405,President Trump Job Approval,NPR/PBS/Marist,"Approve 42, Disapprove 54",Disapprove +12,2017-11-21,2017.0
2406,President Trump Job Approval,Quinnipiac,"Approve 38, Disapprove 55",Disapprove +17,2017-11-21,2017.0
2407,President Trump Job Approval,Reuters/Ipsos,"Approve 36, Disapprove 59",Disapprove +23,2017-11-22,2017.0
2408,President Trump Job Approval,Economist/YouGov,"Approve 40, Disapprove 55",Disapprove +15,2017-11-22,2017.0
2409,Congressional Job Approval,Reuters/Ipsos,"Approve 19, Disapprove 69",Disapprove +50,2017-11-22,2017.0
2410,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 69",Disapprove +60,2017-11-22,2017.0
2411,Congressional Job Approval,Reuters/Ipsos,"Approve 19, Disapprove 69",Disapprove +50,2017-11-29,2017.0
2412,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 70",Disapprove +60,2017-11-29,2017.0
2413,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 53",Disapprove +10,2017-11-29,2017.0
2414,President Trump Job Approval,Reuters/Ipsos,"Approve 38, Disapprove 57",Disapprove +19,2017-11-29,2017.0
2415,President Trump Job Approval,Gallup,"Approve 34, Disapprove 60",Disapprove +26,2017-12-01,2017.0
2416,President Trump Job Approval,Rasmussen Reports,"Approve 44, Disapprove 55",Disapprove +11,2017-12-01,2017.0
2417,Congressional Job Approval,Quinnipiac,"Approve 12, Disapprove 80",Disapprove +68,2017-12-05,2017.0
2418,President Trump Job Approval,Quinnipiac,"Approve 35, Disapprove 58",Disapprove +23,2017-12-05,2017.0
2419,President Trump Job Approval,IBD/TIPP,"Approve 36, Disapprove 59",Disapprove +23,2017-12-06,2017.0
2420,Congressional Job Approval,Reuters/Ipsos,"Approve 20, Disapprove 70",Disapprove +50,2017-12-06,2017.0
2421,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 68",Disapprove +57,2017-12-06,2017.0
2422,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 52",Disapprove +9,2017-12-06,2017.0
2423,President Trump Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 59",Disapprove +22,2017-12-06,2017.0
2424,President Trump Job Approval,CBS News,"Approve 36, Disapprove 57",Disapprove +21,2017-12-07,2017.0
2425,President Trump Job Approval,Pew Research,"Approve 34, Disapprove 62",Disapprove +28,2017-12-07,2017.0
2426,President Trump Job Approval,Quinnipiac,"Approve 37, Disapprove 57",Disapprove +20,2017-12-12,2017.0
2427,President Trump Job Approval,Marist,"Approve 39, Disapprove 55",Disapprove +16,2017-12-12,2017.0
2428,President Trump Job Approval,Harvard-Harris,"Approve 41, Disapprove 59",Disapprove +18,2017-12-13,2017.0
2429,Congressional Job Approval,Monmouth,"Approve 15, Disapprove 69",Disapprove +54,2017-12-13,2017.0
2430,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 54",Disapprove +13,2017-12-13,2017.0
2431,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 69",Disapprove +57,2017-12-13,2017.0
2432,Congressional Job Approval,Reuters/Ipsos,"Approve 20, Disapprove 67",Disapprove +47,2017-12-13,2017.0
2433,President Trump Job Approval,Monmouth,"Approve 33, Disapprove 59",Disapprove +26,2017-12-13,2017.0
2434,President Trump Job Approval,Reuters/Ipsos,"Approve 33, Disapprove 61",Disapprove +28,2017-12-13,2017.0
2435,Congressional Job Approval,Gallup,"Approve 17, Disapprove 78",Disapprove +61,2017-12-14,2017.0
2436,Congressional Job Approval,PPP (D),"Approve 10, Disapprove 78",Disapprove +68,2017-12-14,2017.0
2437,President Trump Job Approval,PPP (D),"Approve 41, Disapprove 56",Disapprove +15,2017-12-14,2017.0
2438,President Trump Job Approval,NBC News/Wall St. Jrnl,"Approve 41, Disapprove 56",Disapprove +15,2017-12-17,2017.0
2439,President Trump Job Approval,CNBC,"Approve 42, Disapprove 49",Disapprove +7,2017-12-18,2017.0
2440,Congressional Job Approval,Quinnipiac,"Approve 13, Disapprove 79",Disapprove +66,2017-12-19,2017.0
2441,President Trump Job Approval,Quinnipiac,"Approve 37, Disapprove 59",Disapprove +22,2017-12-19,2017.0
2442,President Trump Job Approval,CNN,"Approve 36, Disapprove 59",Disapprove +23,2017-12-19,2017.0
2443,President Trump Job Approval,Reuters/Ipsos,"Approve 35, Disapprove 60",Disapprove +25,2017-12-20,2017.0
2444,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 55",Disapprove +14,2017-12-20,2017.0
2445,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 68",Disapprove +56,2017-12-20,2017.0
2446,Congressional Job Approval,Reuters/Ipsos,"Approve 21, Disapprove 68",Disapprove +47,2017-12-20,2017.0
2447,Congressional Job Approval,Economist/YouGov,"Approve 14, Disapprove 64",Disapprove +50,2017-12-27,2017.0
2448,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 53",Disapprove +10,2017-12-27,2017.0
2449,President Trump Job Approval,Gallup,"Approve 40, Disapprove 55",Disapprove +15,2017-12-31,2017.0
2450,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 54",Disapprove +11,2018-01-03,2018.0
2451,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 54",Disapprove +13,2018-01-03,2018.0
2452,Congressional Job Approval,Economist/YouGov,"Approve 15, Disapprove 64",Disapprove +49,2018-01-03,2018.0
2453,Congressional Job Approval,Reuters/Ipsos,"Approve 25, Disapprove 63",Disapprove +38,2018-01-03,2018.0
2454,President Trump Job Approval,Gallup,"Approve 37, Disapprove 58",Disapprove +21,2018-01-08,2018.0
2455,Congressional Job Approval,Reuters/Ipsos,"Approve 23, Disapprove 66",Disapprove +43,2018-01-10,2018.0
2456,Congressional Job Approval,Economist/YouGov,"Approve 14, Disapprove 67",Disapprove +53,2018-01-10,2018.0
2457,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 54",Disapprove +12,2018-01-10,2018.0
2458,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 55",Disapprove +14,2018-01-10,2018.0
2459,President Trump Job Approval,Quinnipiac,"Approve 36, Disapprove 59",Disapprove +23,2018-01-10,2018.0
2460,President Trump Job Approval,IBD/TIPP,"Approve 35, Disapprove 58",Disapprove +23,2018-01-11,2018.0
2461,President Trump Job Approval,Emerson,"Approve 39, Disapprove 52",Disapprove +13,2018-01-12,2018.0
2462,President Trump Job Approval,Gallup,"Approve 38, Disapprove 57",Disapprove +19,2018-01-15,2018.0
2463,President Trump Job Approval,Quinnipiac,"Approve 38, Disapprove 57",Disapprove +19,2018-01-17,2018.0
2464,President Trump Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 56",Disapprove +17,2018-01-17,2018.0
2465,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 69",Disapprove +58,2018-01-17,2018.0
2466,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 54",Disapprove +12,2018-01-17,2018.0
2467,Congressional Job Approval,Reuters/Ipsos,"Approve 23, Disapprove 63",Disapprove +40,2018-01-17,2018.0
2468,President Trump Job Approval,Harvard-Harris,"Approve 42, Disapprove 58",Disapprove +16,2018-01-18,2018.0
2469,President Trump Job Approval,NPR/PBS/Marist,"Approve 40, Disapprove 51",Disapprove +11,2018-01-18,2018.0
2470,President Trump Job Approval,Pew Research,"Approve 39, Disapprove 55",Disapprove +16,2018-01-18,2018.0
2471,President Trump Job Approval,CBS News,"Approve 37, Disapprove 58",Disapprove +21,2018-01-18,2018.0
2472,Congressional Job Approval,CBS News,"Approve 18, Disapprove 75",Disapprove +57,2018-01-18,2018.0
2473,Congressional Job Approval,Quinnipiac,"Approve 16, Disapprove 78",Disapprove +62,2018-01-18,2018.0
2474,Congressional Job Approval,CNN,"Approve 16, Disapprove 78",Disapprove +62,2018-01-19,2018.0
2475,President Trump Job Approval,CNN,"Approve 43, Disapprove 53",Disapprove +10,2018-01-19,2018.0
2476,President Trump Job Approval,NBC News/Wall St. Jrnl,"Approve 39, Disapprove 57",Disapprove +18,2018-01-19,2018.0
2477,President Trump Job Approval,ABC News/Wash Post,"Approve 38, Disapprove 58",Disapprove +20,2018-01-21,2018.0
2478,President Trump Job Approval,Gallup,"Approve 36, Disapprove 59",Disapprove +23,2018-01-22,2018.0
2479,President Trump Job Approval,Rasmussen Reports,"Approve 43, Disapprove 57",Disapprove +14,2018-01-23,2018.0
2480,President Trump Job Approval,FOX News,"Approve 45, Disapprove 53",Disapprove +8,2018-01-24,2018.0
2481,President Trump Job Approval,Harvard-Harris,"Approve 44, Disapprove 56",Disapprove +12,2018-01-24,2018.0
2482,President Trump Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 59",Disapprove +22,2018-01-24,2018.0
2483,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 54",Disapprove +11,2018-01-24,2018.0
2484,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 76",Disapprove +67,2018-01-24,2018.0
2485,Congressional Job Approval,Reuters/Ipsos,"Approve 18, Disapprove 72",Disapprove +54,2018-01-24,2018.0
2486,Congressional Job Approval,FOX News,"Approve 15, Disapprove 70",Disapprove +55,2018-01-24,2018.0
2487,President Trump Job Approval,Quinnipiac,"Approve 36, Disapprove 58",Disapprove +22,2018-01-25,2018.0
2488,President Trump Job Approval,Gallup,"Approve 38, Disapprove 58",Disapprove +20,2018-01-29,2018.0
2489,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 74",Disapprove +65,2018-01-31,2018.0
2490,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2018-01-31,2018.0
2491,Congressional Job Approval,Reuters/Ipsos,"Approve 25, Disapprove 66",Disapprove +41,2018-01-31,2018.0
2492,President Trump Job Approval,Monmouth,"Approve 44, Disapprove 48",Disapprove +4,2018-01-31,2018.0
2493,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 53",Disapprove +12,2018-01-31,2018.0
2494,Congressional Job Approval,Monmouth,"Approve 20, Disapprove 69",Disapprove +49,2018-01-31,2018.0
2495,President Trump Job Approval,Gallup,"Approve 40, Disapprove 57",Disapprove +17,2018-02-05,2018.0
2496,President Trump Job Approval,IBD/TIPP,"Approve 35, Disapprove 58",Disapprove +23,2018-02-06,2018.0
2497,President Trump Job Approval,Quinnipiac,"Approve 40, Disapprove 55",Disapprove +15,2018-02-07,2018.0
2498,President Trump Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 54",Disapprove +14,2018-02-07,2018.0
2499,President Trump Job Approval,Economist/YouGov,"Approve 45, Disapprove 53",Disapprove +8,2018-02-07,2018.0
2500,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 70",Disapprove +59,2018-02-07,2018.0
2501,Congressional Job Approval,Reuters/Ipsos,"Approve 21, Disapprove 68",Disapprove +47,2018-02-07,2018.0
2502,Congressional Job Approval,Quinnipiac,"Approve 15, Disapprove 77",Disapprove +62,2018-02-07,2018.0
2503,President Trump Job Approval,Marist,"Approve 39, Disapprove 56",Disapprove +17,2018-02-09,2018.0
2504,President Trump Job Approval,Gallup,"Approve 40, Disapprove 57",Disapprove +17,2018-02-12,2018.0
2505,Public Approval of Health Care Law,PPP (D),"For/Favor 47, Against/Oppose 35",For/Favor +12,2018-02-14,2018.0
2506,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 68",Disapprove +56,2018-02-14,2018.0
2507,Congressional Job Approval,Reuters/Ipsos,"Approve 23, Disapprove 66",Disapprove +43,2018-02-14,2018.0
2508,Congressional Job Approval,Gallup,"Approve 15, Disapprove 81",Disapprove +66,2018-02-14,2018.0
2509,Congressional Job Approval,PPP (D),"Approve 10, Disapprove 73",Disapprove +63,2018-02-14,2018.0
2510,President Trump Job Approval,PPP (D),"Approve 44, Disapprove 50",Disapprove +6,2018-02-14,2018.0
2511,President Trump Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 54",Disapprove +15,2018-02-14,2018.0
2512,President Trump Job Approval,Economist/YouGov,"Approve 45, Disapprove 50",Disapprove +5,2018-02-14,2018.0
2513,President Trump Job Approval,FOX News,"Approve 43, Disapprove 53",Disapprove +10,2018-02-14,2018.0
2514,President Trump Job Approval,Gallup,"Approve 37, Disapprove 59",Disapprove +22,2018-02-19,2018.0
2515,Congressional Job Approval,Reuters/Ipsos,"Approve 19, Disapprove 66",Disapprove +47,2018-02-21,2018.0
2516,President Trump Job Approval,Harvard-Harris,"Approve 45, Disapprove 55",Disapprove +10,2018-02-21,2018.0
2517,President Trump Job Approval,Quinnipiac,"Approve 37, Disapprove 58",Disapprove +21,2018-02-21,2018.0
2518,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 51",Disapprove +7,2018-02-21,2018.0
2519,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 70",Disapprove +60,2018-02-21,2018.0
2520,President Trump Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 55",Disapprove +15,2018-02-21,2018.0
2521,President Trump Job Approval,Marist,"Approve 40, Disapprove 53",Disapprove +13,2018-02-23,2018.0
2522,President Trump Job Approval,USA Today/Suffolk,"Approve 38, Disapprove 60",Disapprove +22,2018-02-25,2018.0
2523,President Trump Job Approval,CNN,"Approve 39, Disapprove 56",Disapprove +17,2018-02-25,2018.0
2524,President Trump Job Approval,Gallup,"Approve 39, Disapprove 56",Disapprove +17,2018-02-26,2018.0
2525,Congressional Job Approval,Economist/YouGov,"Approve 13, Disapprove 70",Disapprove +57,2018-02-28,2018.0
2526,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2018-02-28,2018.0
2527,President Trump Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 56",Disapprove +16,2018-02-28,2018.0
2528,Congressional Job Approval,Reuters/Ipsos,"Approve 23, Disapprove 66",Disapprove +43,2018-02-28,2018.0
2529,Congressional Job Approval,USA Today/Suffolk,"Approve 15, Disapprove 75",Disapprove +60,2018-03-01,2018.0
2530,President Trump Job Approval,IBD/TIPP,"Approve 37, Disapprove 58",Disapprove +21,2018-03-05,2018.0
2531,President Trump Job Approval,Gallup,"Approve 39, Disapprove 55",Disapprove +16,2018-03-05,2018.0
2532,President Trump Job Approval,Monmouth,"Approve 40, Disapprove 54",Disapprove +14,2018-03-07,2018.0
2533,President Trump Job Approval,Quinnipiac,"Approve 38, Disapprove 56",Disapprove +18,2018-03-07,2018.0
2534,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 54",Disapprove +13,2018-03-07,2018.0
2535,Congressional Job Approval,Monmouth,"Approve 17, Disapprove 75",Disapprove +58,2018-03-07,2018.0
2536,Congressional Job Approval,Reuters/Ipsos,"Approve 24, Disapprove 65",Disapprove +41,2018-03-07,2018.0
2537,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 67",Disapprove +56,2018-03-07,2018.0
2538,Congressional Job Approval,Quinnipiac,"Approve 13, Disapprove 80",Disapprove +67,2018-03-07,2018.0
2539,President Trump Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 54",Disapprove +14,2018-03-08,2018.0
2540,President Trump Job Approval,Marist,"Approve 44, Disapprove 49",Disapprove +5,2018-03-08,2018.0
2541,President Trump Job Approval,Gallup,"Approve 39, Disapprove 56",Disapprove +17,2018-03-12,2018.0
2542,President Trump Job Approval,CBS News,"Approve 38, Disapprove 57",Disapprove +19,2018-03-13,2018.0
2543,President Trump Job Approval,GWU/Battleground,"Approve 42, Disapprove 55",Disapprove +13,2018-03-13,2018.0
2544,President Trump Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",Disapprove +5,2018-03-14,2018.0
2545,President Trump Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 56",Disapprove +17,2018-03-14,2018.0
2546,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 54",Disapprove +12,2018-03-14,2018.0
2547,Congressional Job Approval,Reuters/Ipsos,"Approve 24, Disapprove 64",Disapprove +40,2018-03-14,2018.0
2548,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 68",Disapprove +58,2018-03-14,2018.0
2549,President Trump Job Approval,Pew Research,"Approve 42, Disapprove 53",Disapprove +11,2018-03-15,2018.0
2550,President Trump Job Approval,NBC News/Wall St. Jrnl,"Approve 43, Disapprove 53",Disapprove +10,2018-03-18,2018.0
2551,President Trump Job Approval,Gallup,"Approve 40, Disapprove 56",Disapprove +16,2018-03-19,2018.0
2552,Congressional Job Approval,Gallup,"Approve 15, Disapprove 79",Disapprove +64,2018-03-19,2018.0
2553,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 69",Disapprove +58,2018-03-21,2018.0
2554,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 54",Disapprove +13,2018-03-21,2018.0
2555,President Trump Job Approval,Quinnipiac,"Approve 40, Disapprove 53",Disapprove +13,2018-03-21,2018.0
2556,Congressional Job Approval,Reuters/Ipsos,"Approve 23, Disapprove 69",Disapprove +46,2018-03-22,2018.0
2557,President Trump Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 52",Disapprove +8,2018-03-22,2018.0
2558,President Trump Job Approval,Marist,"Approve 42, Disapprove 51",Disapprove +9,2018-03-23,2018.0
2559,President Trump Job Approval,FOX News,"Approve 45, Disapprove 52",Disapprove +7,2018-03-25,2018.0
2560,President Trump Job Approval,Gallup,"Approve 39, Disapprove 55",Disapprove +16,2018-03-26,2018.0
2561,President Trump Job Approval,CNN,"Approve 43, Disapprove 53",Disapprove +10,2018-03-26,2018.0
2562,President Trump Job Approval,PPP (D),"Approve 39, Disapprove 54",Disapprove +15,2018-03-27,2018.0
2563,President Trump Job Approval,CNBC,"Approve 39, Disapprove 50",Disapprove +11,2018-03-27,2018.0
2564,Congressional Job Approval,PPP (D),"Approve 10, Disapprove 73",Disapprove +63,2018-03-27,2018.0
2565,Congressional Job Approval,Economist/YouGov,"Approve 8, Disapprove 74",Disapprove +66,2018-03-28,2018.0
2566,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 54",Disapprove +13,2018-03-28,2018.0
2567,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 55",Disapprove +14,2018-03-29,2018.0
2568,Congressional Job Approval,Reuters/Ipsos,"Approve 20, Disapprove 73",Disapprove +53,2018-03-29,2018.0
2569,President Trump Job Approval,Gallup,"Approve 39, Disapprove 55",Disapprove +16,2018-04-02,2018.0
2570,President Trump Job Approval,IBD/TIPP,"Approve 38, Disapprove 56",Disapprove +18,2018-04-02,2018.0
2571,President Trump Job Approval,Harvard-Harris,"Approve 44, Disapprove 56",Disapprove +12,2018-04-02,2018.0
2572,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 56",Disapprove +15,2018-04-04,2018.0
2573,President Trump Job Approval,Economist/YouGov,"Approve 41, Disapprove 55",Disapprove +14,2018-04-04,2018.0
2574,Congressional Job Approval,Reuters/Ipsos,"Approve 20, Disapprove 69",Disapprove +49,2018-04-04,2018.0
2575,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 70",Disapprove +59,2018-04-04,2018.0
2576,President Trump Job Approval,Gallup,"Approve 41, Disapprove 54",Disapprove +13,2018-04-09,2018.0
2577,President Trump Job Approval,Quinnipiac,"Approve 41, Disapprove 52",Disapprove +11,2018-04-10,2018.0
2578,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 53",Disapprove +11,2018-04-11,2018.0
2579,President Trump Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 58",Disapprove +19,2018-04-11,2018.0
2580,Congressional Job Approval,Economist/YouGov,"Approve 8, Disapprove 74",Disapprove +66,2018-04-11,2018.0
2581,Congressional Job Approval,Quinnipiac,"Approve 12, Disapprove 81",Disapprove +69,2018-04-11,2018.0
2582,Congressional Job Approval,Reuters/Ipsos,"Approve 19, Disapprove 72",Disapprove +53,2018-04-11,2018.0
2583,President Trump Job Approval,NBC News/Wall St. Jrnl,"Approve 39, Disapprove 57",Disapprove +18,2018-04-15,2018.0
2584,President Trump Job Approval,ABC News/Wash Post,"Approve 44, Disapprove 54",Disapprove +10,2018-04-15,2018.0
2585,President Trump Job Approval,Gallup,"Approve 39, Disapprove 55",Disapprove +16,2018-04-16,2018.0
2586,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 56",Disapprove +15,2018-04-18,2018.0
2587,President Trump Job Approval,NPR/PBS/Marist,"Approve 39, Disapprove 54",Disapprove +15,2018-04-18,2018.0
2588,President Trump Job Approval,Economist/YouGov,"Approve 42, Disapprove 55",Disapprove +13,2018-04-18,2018.0
2589,Congressional Job Approval,Reuters/Ipsos,"Approve 19, Disapprove 75",Disapprove +56,2018-04-18,2018.0
2590,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 67",Disapprove +56,2018-04-18,2018.0
2591,Congressional Job Approval,Gallup,"Approve 18, Disapprove 78",Disapprove +60,2018-04-19,2018.0
2592,President Trump Job Approval,Gallup,"Approve 38, Disapprove 57",Disapprove +19,2018-04-23,2018.0
2593,President Trump Job Approval,Rasmussen Reports,"Approve 48, Disapprove 50",Disapprove +2,2018-04-24,2018.0
2594,President Trump Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 55",Disapprove +14,2018-04-25,2018.0
2595,President Trump Job Approval,FOX News,"Approve 44, Disapprove 53",Disapprove +9,2018-04-25,2018.0
2596,President Trump Job Approval,Quinnipiac,"Approve 39, Disapprove 54",Disapprove +15,2018-04-25,2018.0
2597,President Trump Job Approval,Economist/YouGov,"Approve 43, Disapprove 53",Disapprove +10,2018-04-25,2018.0
2598,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 68",Disapprove +58,2018-04-25,2018.0
2599,Congressional Job Approval,Reuters/Ipsos,"Approve 27, Disapprove 67",Disapprove +40,2018-04-25,2018.0
2600,Congressional Job Approval,FOX News,"Approve 19, Disapprove 70",Disapprove +51,2018-04-25,2018.0
2601,President Trump Job Approval,Harvard-Harris,"Approve 44, Disapprove 56",Disapprove +12,2018-04-26,2018.0
2602,President Trump Job Approval,Gallup,"Approve 42, Disapprove 53",Disapprove +11,2018-04-30,2018.0
2603,President Trump Job Approval,Monmouth,"Approve 45, Disapprove 48",Disapprove +3,2018-05-01,2018.0
2604,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2018-05-02,2018.0
2605,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 69",Disapprove +59,2018-05-02,2018.0
2606,Congressional Job Approval,Monmouth,"Approve 16, Disapprove 74",Disapprove +58,2018-05-03,2018.0
2607,President Trump Job Approval,Pew Research,"Approve 42, Disapprove 54",Disapprove +12,2018-05-04,2018.0
2608,President Trump Job Approval,Reuters/Ipsos,"Approve 49, Disapprove 49",Tie,2018-05-05,2018.0
2609,Congressional Job Approval,Reuters/Ipsos,"Approve 31, Disapprove 63",Disapprove +32,2018-05-05,2018.0
2610,President Trump Job Approval,Gallup,"Approve 42, Disapprove 52",Disapprove +10,2018-05-07,2018.0
2611,President Trump Job Approval,CNN,"Approve 44, Disapprove 51",Disapprove +7,2018-05-07,2018.0
2612,President Trump Job Approval,IBD/TIPP,"Approve 38, Disapprove 56",Disapprove +18,2018-05-08,2018.0
2613,President Trump Job Approval,CBS News,"Approve 40, Disapprove 55",Disapprove +15,2018-05-08,2018.0
2614,President Trump Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 53",Disapprove +8,2018-05-09,2018.0
2615,President Trump Job Approval,Economist/YouGov,"Approve 44, Disapprove 52",Disapprove +8,2018-05-09,2018.0
2616,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 67",Disapprove +58,2018-05-09,2018.0
