,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
718,Generic Congressional Vote,FOX News,"Republicans 50, Democrats 37",Republicans +13,2010-10-29,2010.0
719,Generic Congressional Vote,Bloomberg,"Republicans 47, Democrats 44",Republicans +3,2010-10-28,2010.0
720,Generic Congressional Vote,CBS News/NY Times,"Republicans 49, Democrats 43",Republicans +6,2010-10-27,2010.0
721,Generic Congressional Vote,McClatchy/Marist,"Republicans 49, Democrats 43",Republicans +6,2010-10-27,2010.0
722,Generic Congressional Vote,Gallup (LV Lower Turnout)*,"Republicans 55, Democrats 41",Republicans +14,2010-10-25,2010.0
723,Generic Congressional Vote,Gallup (LV Higher Turnout)*,"Republicans 52, Democrats 43",Republicans +9,2010-10-25,2010.0
724,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 47, Democrats 42",Republicans +5,2010-10-25,2010.0
725,Generic Congressional Vote,Rasmussen Reports,"Republicans 51, Democrats 39",Republicans +12,2010-10-25,2010.0
726,Generic Congressional Vote,Newsweek,"Republicans 45, Democrats 48",Democrats +3,2010-10-22,2010.0
727,Generic Congressional Vote,Pew Research,"Republicans 50, Democrats 40",Republicans +10,2010-10-21,2010.0
728,Generic Congressional Vote,Associated Press/GfK,"Republicans 50, Democrats 43",Republicans +7,2010-10-20,2010.0
729,Generic Congressional Vote,Gallup (LV Lower Turnout)*,"Republicans 56, Democrats 39",Republicans +17,2010-10-18,2010.0
730,Generic Congressional Vote,Gallup (LV Higher Turnout)*,"Republicans 53, Democrats 42",Republicans +11,2010-10-18,2010.0
731,Generic Congressional Vote,Rasmussen Reports,"Republicans 48, Democrats 39",Republicans +9,2010-10-18,2010.0
732,Generic Congressional Vote,FOX News,"Republicans 48, Democrats 39",Republicans +9,2010-10-14,2010.0
733,Generic Congressional Vote,Reuters/Ipsos,"Republicans 48, Democrats 44",Republicans +4,2010-10-13,2010.0
734,Generic Congressional Vote,Bloomberg,"Republicans 40, Democrats 42",Democrats +2,2010-10-12,2010.0
735,Generic Congressional Vote,Gallup (LV Lower Turnout)*,"Republicans 56, Democrats 39",Republicans +17,2010-10-11,2010.0
736,Generic Congressional Vote,Gallup (LV Higher Turnout)*,"Republicans 53, Democrats 41",Republicans +12,2010-10-11,2010.0
737,Generic Congressional Vote,Rasmussen Reports,"Republicans 47, Democrats 39",Republicans +8,2010-10-11,2010.0
738,Generic Congressional Vote,CNN/Opinion Research,"Republicans 52, Democrats 45",Republicans +7,2010-10-08,2010.0
739,Generic Congressional Vote,CBS News,"Republicans 45, Democrats 37",Republicans +8,2010-10-07,2010.0
740,Generic Congressional Vote,Democracy Corps (D),"Republicans 49, Democrats 43",Republicans +6,2010-10-06,2010.0
741,Generic Congressional Vote,ABC News/Wash Post,"Republicans 49, Democrats 43",Republicans +6,2010-10-05,2010.0
742,Generic Congressional Vote,Gallup (LV Higher Turnout)*,"Republicans 53, Democrats 40",Republicans +13,2010-10-04,2010.0
743,Generic Congressional Vote,Gallup (LV Lower Turnout)*,"Republicans 56, Democrats 38",Republicans +18,2010-10-04,2010.0
744,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 42",Republicans +3,2010-10-04,2010.0
745,Generic Congressional Vote,Newsweek,"Republicans 43, Democrats 48",Democrats +5,2010-10-01,2010.0
746,Generic Congressional Vote,FOX News,"Republicans 44, Democrats 38",Republicans +6,2010-09-30,2010.0
747,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 40",Republicans +6,2010-09-27,2010.0
748,Generic Congressional Vote,Gallup,"Republicans 46, Democrats 46",Tie,2010-09-27,2010.0
749,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 47, Democrats 42",Republicans +5,2010-09-27,2010.0
750,Generic Congressional Vote,CNN/Opinion Research,"Republicans 53, Democrats 44",Republicans +9,2010-09-24,2010.0
751,Generic Congressional Vote,POS (R),"Republicans 44, Democrats 39",Republicans +5,2010-09-23,2010.0
752,Generic Congressional Vote,Pew Research,"Republicans 50, Democrats 43",Republicans +7,2010-09-23,2010.0
753,Generic Congressional Vote,McClatchy/Marist,"Republicans 47, Democrats 45",Republicans +2,2010-09-22,2010.0
754,Generic Congressional Vote,Reuters/Ipsos,"Republicans 45, Democrats 46",Democrats +1,2010-09-21,2010.0
755,Generic Congressional Vote,Gallup,"Republicans 45, Democrats 46",Democrats +1,2010-09-20,2010.0
756,Generic Congressional Vote,Rasmussen Reports,"Republicans 48, Democrats 38",Republicans +10,2010-09-20,2010.0
757,Generic Congressional Vote,FOX News,"Republicans 46, Democrats 40",Republicans +6,2010-09-18,2010.0
758,Generic Congressional Vote,Associated Press/GfK,"Republicans 53, Democrats 43",Republicans +10,2010-09-16,2010.0
759,Generic Congressional Vote,Politico/GWU/Battleground,"Republicans 43, Democrats 43",Tie,2010-09-16,2010.0
760,Generic Congressional Vote,Democracy Corps (D),"Republicans 50, Democrats 40",Republicans +10,2010-09-15,2010.0
761,Generic Congressional Vote,CBS News/NY Times,"Republicans 40, Democrats 38",Republicans +2,2010-09-15,2010.0
762,Generic Congressional Vote,PPP (D),"Republicans 44, Democrats 45",Democrats +1,2010-09-15,2010.0
763,Generic Congressional Vote,Gallup,"Republicans 48, Democrats 43",Republicans +5,2010-09-13,2010.0
764,Generic Congressional Vote,Rasmussen Reports,"Republicans 47, Democrats 38",Republicans +9,2010-09-13,2010.0
765,Generic Congressional Vote,Quinnipiac,"Republicans 42, Democrats 37",Republicans +5,2010-09-09,2010.0
766,Generic Congressional Vote,Democracy Corps (D),"Republicans 49, Democrats 42",Republicans +7,2010-09-08,2010.0
767,Generic Congressional Vote,Gallup,"Republicans 46, Democrats 46",Tie,2010-09-07,2010.0
768,Generic Congressional Vote,ABC News/Wash Post,"Republicans 53, Democrats 40",Republicans +13,2010-09-07,2010.0
769,Generic Congressional Vote,National Journal/FD,"Republicans 36, Democrats 38",Democrats +2,2010-09-07,2010.0
770,Generic Congressional Vote,CNN/Opinion Research,"Republicans 52, Democrats 45",Republicans +7,2010-09-06,2010.0
771,Generic Congressional Vote,Rasmussen Reports,"Republicans 48, Democrats 36",Republicans +12,2010-09-06,2010.0
772,Generic Congressional Vote,FOX News,"Republicans 46, Democrats 37",Republicans +9,2010-09-03,2010.0
773,Generic Congressional Vote,USA Today/Gallup,"Republicans 49, Democrats 43",Republicans +6,2010-09-03,2010.0
774,Generic Congressional Vote,Gallup,"Republicans 51, Democrats 41",Republicans +10,2010-08-30,2010.0
775,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 39",Republicans +6,2010-08-30,2010.0
776,Generic Congressional Vote,Newsweek,"Republicans 45, Democrats 45",Tie,2010-08-27,2010.0
777,Generic Congressional Vote,Reuters/Ipsos,"Republicans 46, Democrats 45",Republicans +1,2010-08-25,2010.0
778,Generic Congressional Vote,Gallup,"Republicans 47, Democrats 44",Republicans +3,2010-08-23,2010.0
779,Generic Congressional Vote,Rasmussen Reports,"Republicans 47, Democrats 38",Republicans +9,2010-08-23,2010.0
780,Generic Congressional Vote,Time,"Republicans 43, Democrats 37",Republicans +6,2010-08-19,2010.0
781,Generic Congressional Vote,Associated Press/GfK,"Republicans 49, Democrats 45",Republicans +4,2010-08-18,2010.0
782,Generic Congressional Vote,Gallup,"Republicans 50, Democrats 43",Republicans +7,2010-08-16,2010.0
783,Generic Congressional Vote,Rasmussen Reports,"Republicans 48, Democrats 36",Republicans +12,2010-08-16,2010.0
784,Generic Congressional Vote,PPP (D),"Republicans 45, Democrats 42",Republicans +3,2010-08-15,2010.0
785,Generic Congressional Vote,FOX News,"Republicans 44, Democrats 37",Republicans +7,2010-08-12,2010.0
786,Generic Congressional Vote,CNN/Opinion Research,"Republicans 48, Democrats 45",Republicans +3,2010-08-12,2010.0
787,Generic Congressional Vote,Pew Research,"Republicans 44, Democrats 45",Democrats +1,2010-08-11,2010.0
788,Generic Congressional Vote,Gallup,"Republicans 49, Democrats 43",Republicans +6,2010-08-09,2010.0
789,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 39",Republicans +7,2010-08-09,2010.0
790,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 38",Republicans +8,2010-08-02,2010.0
791,Generic Congressional Vote,Gallup,"Republicans 48, Democrats 43",Republicans +5,2010-08-02,2010.0
792,Generic Congressional Vote,FOX News,"Republicans 47, Democrats 36",Republicans +11,2010-07-29,2010.0
793,Generic Congressional Vote,Reuters/Ipsos,"Republicans 46, Democrats 44",Republicans +2,2010-07-27,2010.0
794,Generic Congressional Vote,Gallup,"Republicans 44, Democrats 48",Democrats +4,2010-07-26,2010.0
795,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 36",Republicans +10,2010-07-26,2010.0
796,Generic Congressional Vote,CNN/Opinion Research,"Republicans 49, Democrats 44",Republicans +5,2010-07-23,2010.0
797,Generic Congressional Vote,Quinnipiac,"Republicans 43, Democrats 38",Republicans +5,2010-07-21,2010.0
798,Generic Congressional Vote,Rasmussen Reports,"Republicans 45, Democrats 36",Republicans +9,2010-07-19,2010.0
799,Generic Congressional Vote,Gallup,"Republicans 43, Democrats 49",Democrats +6,2010-07-19,2010.0
800,Generic Congressional Vote,PPP (D),"Republicans 43, Democrats 43",Tie,2010-07-19,2010.0
801,Generic Congressional Vote,FOX News,"Republicans 41, Democrats 37",Republicans +4,2010-07-16,2010.0
802,Generic Congressional Vote,Time,"Republicans 42, Democrats 43",Democrats +1,2010-07-15,2010.0
803,Generic Congressional Vote,Bloomberg,"Republicans 48, Democrats 40",Republicans +8,2010-07-14,2010.0
804,Generic Congressional Vote,ABC News/Wash Post,"Republicans 49, Democrats 45",Republicans +4,2010-07-13,2010.0
805,Generic Congressional Vote,Gallup,"Republicans 46, Democrats 47",Democrats +1,2010-07-12,2010.0
806,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 38",Republicans +6,2010-07-12,2010.0
807,Generic Congressional Vote,Democracy Corps (D),"Republicans 48, Democrats 42",Republicans +6,2010-07-08,2010.0
808,Generic Congressional Vote,FOX News,"Republicans 42, Democrats 40",Republicans +2,2010-07-07,2010.0
809,Generic Congressional Vote,Gallup,"Republicans 46, Democrats 44",Republicans +2,2010-07-06,2010.0
810,Generic Congressional Vote,Pew Research,"Republicans 45, Democrats 45",Tie,2010-07-01,2010.0
811,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 38",Republicans +6,2010-06-28,2010.0
812,Generic Congressional Vote,Gallup,"Republicans 45, Democrats 46",Democrats +1,2010-06-28,2010.0
813,Generic Congressional Vote,Gallup,"Republicans 46, Democrats 46",Tie,2010-06-21,2010.0
814,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 36",Republicans +8,2010-06-21,2010.0
815,Generic Congressional Vote,USA Today/Gallup,"Republicans 43, Democrats 48",Democrats +5,2010-06-17,2010.0
816,Generic Congressional Vote,Ipsos/McClatchy,"Republicans 43, Democrats 42",Republicans +1,2010-06-16,2010.0
817,Generic Congressional Vote,Gallup,"Republicans 49, Democrats 44",Republicans +5,2010-06-15,2010.0
818,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 36",Republicans +10,2010-06-15,2010.0
819,Generic Congressional Vote,FOX News,"Republicans 38, Democrats 41",Democrats +3,2010-06-11,2010.0
820,Generic Congressional Vote,PPP (D),"Republicans 41, Democrats 43",Democrats +2,2010-06-11,2010.0
821,Generic Congressional Vote,ABC News/Wash Post,"Republicans 44, Democrats 47",Democrats +3,2010-06-08,2010.0
822,Generic Congressional Vote,Gallup,"Republicans 46, Democrats 46",Tie,2010-06-07,2010.0
823,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 35",Republicans +9,2010-06-07,2010.0
824,Generic Congressional Vote,Democracy Corps (D),"Republicans 46, Democrats 43",Republicans +3,2010-06-03,2010.0
825,Generic Congressional Vote,Gallup,"Republicans 49, Democrats 43",Republicans +6,2010-06-01,2010.0
826,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 37",Republicans +7,2010-06-01,2010.0
827,Generic Congressional Vote,Quinnipiac,"Republicans 36, Democrats 42",Democrats +6,2010-05-26,2010.0
828,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 36",Republicans +8,2010-05-24,2010.0
829,Generic Congressional Vote,Gallup,"Republicans 46, Democrats 47",Democrats +1,2010-05-24,2010.0
830,Generic Congressional Vote,Rasmussen,"Republicans 44, Democrats 36",Republicans +8,2010-05-24,2010.0
831,Generic Congressional Vote,FOX News,"Republicans 41, Democrats 41",Tie,2010-05-21,2010.0
832,Generic Congressional Vote,Rasmussen Reports,"Republicans 43, Democrats 38",Republicans +5,2010-05-17,2010.0
833,Generic Congressional Vote,Gallup,"Republicans 46, Democrats 45",Republicans +1,2010-05-17,2010.0
834,Generic Congressional Vote,Ipsos-McClatchy,"Republicans 42, Democrats 45",Democrats +3,2010-05-17,2010.0
835,Generic Congressional Vote,FOX News,"Republicans 42, Democrats 40",Republicans +2,2010-05-12,2010.0
836,Generic Congressional Vote,Gallup,"Republicans 46, Democrats 46",Tie,2010-05-10,2010.0
837,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 38",Republicans +6,2010-05-10,2010.0
838,Generic Congressional Vote,National Journal/FD,"Republicans 35, Democrats 39",Democrats +4,2010-05-06,2010.0
839,Generic Congressional Vote,Gallup,"Republicans 45, Democrats 45",Tie,2010-05-03,2010.0
840,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 37",Republicans +7,2010-05-03,2010.0
841,Generic Congressional Vote,ABC News/Wash Post,"Republicans 43, Democrats 48",Democrats +5,2010-04-28,2010.0
842,Generic Congressional Vote,Democracy Corps (D),"Republicans 45, Democrats 43",Republicans +2,2010-04-27,2010.0
843,Generic Congressional Vote,Gallup,"Republicans 45, Democrats 45",Tie,2010-04-26,2010.0
844,Generic Congressional Vote,Rasmussen Reports,"Republicans 44, Democrats 38",Republicans +6,2010-04-26,2010.0
845,Generic Congressional Vote,FOX News,"Republicans 42, Democrats 38",Republicans +4,2010-04-22,2010.0
846,Generic Congressional Vote,Gallup,"Republicans 46, Democrats 43",Republicans +3,2010-04-19,2010.0
847,Generic Congressional Vote,Rasmussen Reports,"Republicans 46, Democrats 36",Republicans +10,2010-04-19,2010.0
848,Generic Congressional Vote,PPP (D),"Republicans 47, Democrats 42",Republicans +5,2010-04-16,2010.0
